steering_tire_angle_command,speed_command,acceleration_command,stamp
-0.44589710235595703,1.7999999523162842,1.800001859664917,1759203611138430434
-0.4458971321582794,1.7999999523162842,1.8000006675720215,1759203611138739482
-0.4458971321582794,1.7999999523162842,1.8000006675720215,1759203611138857402
-0.4458971321582794,1.7999999523162842,1.8000004291534424,1759203611138882979
-0.4458971321582794,1.7999999523162842,1.8000004291534424,1759203611140710930
-0.44591885805130005,1.7999999523162842,1.800002098083496,1759203611150735614
-0.44591885805130005,1.7999999523162842,1.800002098083496,1759203611160719731
-0.44591888785362244,1.7999999523162842,1.8000012636184692,1759203611170746883
-0.44591888785362244,1.7999999523162842,1.8000012636184692,1759203611180753357
-0.4459032118320465,1.7999999523162842,1.8000022172927856,1759203611190731420
-0.4459032118320465,1.7999999523162842,1.8000022172927856,1759203611200730397
-0.4459032118320465,1.7999999523162842,1.8000013828277588,1759203611210771740
-0.4459032118320465,1.7999999523162842,1.8000013828277588,1759203611220714130
-0.4459032118320465,1.7999999523162842,1.8000001907348633,1759203611230760505
-0.4459032118320465,1.7999999523162842,1.8000001907348633,1759203611240748745
-0.4458886682987213,1.7999999523162842,1.8000036478042603,1759203611250720710
-0.4458886682987213,1.7999999523162842,1.8000036478042603,1759203611260710603
-0.4458886682987213,1.7999999523162842,1.800000548362732,1759203611270712660
-0.4458886682987213,1.7999999523162842,1.800000548362732,1759203611280755082
-0.4458743631839752,1.7999999523162842,1.8000038862228394,1759203611290715404
-0.4458743631839752,1.7999999523162842,1.8000038862228394,1759203611300747145
-0.4458743631839752,1.7999999523162842,1.800000548362732,1759203611310706417
-0.4458743631839752,1.7999999523162842,1.800000548362732,1759203611320748957
-0.4458743631839752,1.7999999523162842,1.8000003099441528,1759203611330747281
-0.4458743631839752,1.7999999523162842,1.8000003099441528,1759203611340716455
-0.4458616375923157,1.7999999523162842,1.8000019788742065,1759203611350738440
-0.4458616375923157,1.7999999523162842,1.8000019788742065,1759203611360747158
-0.4458616375923157,1.7999999523162842,1.8000011444091797,1759203611370736239
-0.4458616375923157,1.7999999523162842,1.8000011444091797,1759203611380734651
-0.44587722420692444,1.7999999523162842,1.800002098083496,1759203611390774726
-0.44587722420692444,1.7999999523162842,1.800002098083496,1759203611400800518
-0.44587722420692444,1.7999999523162842,1.8000012636184692,1759203611410715843
-0.44587722420692444,1.7999999523162842,1.8000012636184692,1759203611420728857
-0.44587722420692444,1.7999999523162842,1.8000001907348633,1759203611430709437
-0.44587722420692444,1.7999999523162842,1.8000001907348633,1759203611440734105
