gyro_z,stamp
0.003733537441505372,1759203611138346081
0.0024012251726310083,1759203611138467125
-0.0018621752396842618,1759203611138837059
0.0018683002301746778,1759203611150557117
0.005332312443407289,1759203611163564053
0.0016018373226141997,1759203611176835701
0.005598774827368992,1759203611189903054
0.001068913252822495,1759203611203544157
0.003200612499049042,1759203611217898312
0.0066646255849462785,1759203611231212672
0.002934150115087339,1759203611244743796
0.006398162677385801,1759203611257533161
0.0026676875565927113,1759203611271000920
0.0018683002301746778,1759203611284403931
-0.0005298624472111222,1759203611297296119
0.005065849884912661,1759203611310588265
0.005332312443407289,1759203611325146715
0.0013353744150537217,1759203611339136560
0.0002695262754703123,1759203611352124118
0.004532924942456331,1759203611365408836
0.0026676875565927113,1759203611378964724
0.000535987437701539,1759203611391945053
0.0016018373226141997,1759203611405034478
0.004799387500950958,1759203611419802425
0.000535987437701539,1759203611433262711
0.003200612499049042,1759203611446675923
0.0018683002301746778,1759203611459818081
0.003733537441505372,1759203611473246981
0.002934150115087339,1759203611486298742
0.002134763137735156,1759203611499589371
0.004,1759203611512092703
0.0026676875565927113,1759203611527379193
0.0026676875565927113,1759203611540667871
0.0026676875565927113,1759203611553994456
0.004,1759203611566687587
0.0024012251726310083,1759203611580554836
0.003200612499049042,1759203611593699559
0.004266462558494628,1759203611606451381
0.0024012251726310083,1759203611621677610
0.004,1759203611634548012
-0.0005298624472111222,1759203611648428189
0.0013353744150537217,1759203611661721458
0.0008024503452620162,1759203611674823393
0.0008024503452620162,1759203611688162358
0.001068913252822495,1759203611701190141
0.005332312443407289,1759203611714506631
0.0016018373226141997,1759203611729186930
0.0013353744150537217,1759203611742785243
-0.0002633995396506446,1759203611756080703
0.003200612499049042,1759203611769444379
0.005065849884912661,1759203611782332800
0.007464012562298461,1759203611795409713
0.0024012251726310083,1759203611808786905
0.003200612499049042,1759203611823665581
0.005598774827368992,1759203611836891811
0.005065849884912661,1759203611850196221
0.002934150115087339,1759203611863746404
0.002134763137735156,1759203611876745126
0.006931086747177505,1759203611889893719
0.0026676875565927113,1759203611903125604
0.003733537441505372,1759203611918424911
0.0002695262754703123,1759203611931435421
0.006131699769825322,1759203611944726002
0.008263399539650645,1759203611957993545
0.0016018373226141997,1759203611971483676
0.0018683002301746778,1759203611985003015
0.0034670750575436695,1759203611998078307
0.005598774827368992,1759203612010421514
0.005865236862264844,1759203612024851445
0.0013353744150537217,1759203612038638272
0.003200612499049042,1759203612051809296
0.004799387500950958,1759203612065398188
-0.0002633995396506446,1759203612078654237
0.0018683002301746778,1759203612091732608
