ekf_x,ekf_y,ekf_yaw,stamp
89671.94039352806,43129.973343065845,-0.005419427718180866,1759203611138434559
89671.94039352186,43129.97334306588,-0.00541942771817964,1759203611138760081
89671.94025632716,43129.97332926736,-0.005432625056592938,1759203611147618627
89671.94025630881,43129.97332926746,-0.005432625056582217,1759203611165121376
89671.94012439749,43129.97333912566,-0.005405415813299837,1759203611187452592
89671.94012437858,43129.97333912576,-0.005405415813288257,1759203611205437355
89671.94012437735,43129.97333912577,-0.005405415813284747,1759203611225902826
89671.93999432075,43129.9733489372,-0.005379443426034043,1759203611247067104
89671.93999431748,43129.973348937216,-0.0053794434260085585,1759203611266470247
89671.93986685759,43129.97335869801,-0.005353938711276851,1759203611286587713
89671.93986685414,43129.97335869803,-0.0053539387112489616,1759203611306365247
89671.93986684876,43129.97335869806,-0.005353938711248022,1759203611325404276
89671.93974105438,43129.97336841333,-0.00533010220315147,1759203611347492621
89671.93974103758,43129.97336841342,-0.005330102203142464,1759203611365018749
89671.93961523786,43129.973354670605,-0.005338083132903629,1759203611386905600
89671.93961521985,43129.9733546707,-0.005338083132893513,1759203611405366057
89671.93961521871,43129.9733546707,-0.00533808313289045,1759203611426212375
89671.93949118236,43129.97334098076,-0.0053444254983476165,1759203611446313230
89671.93949117923,43129.973340980774,-0.005344425498325377,1759203611466191993
89671.93936961569,43129.97332733948,-0.005350233890966628,1759203611486441542
89671.93936961245,43129.9733273395,-0.005350233890942298,1759203611506271873
89671.93936960732,43129.97332733953,-0.005350233890941479,1759203611525061335
89671.93924962681,43129.97331375121,-0.005353719516982781,1759203611547191005
89671.93924961078,43129.973313751296,-0.005353719516974789,1759203611565331635
89671.9391345398,43129.97332342324,-0.005333170365456798,1759203611587216464
89671.93913452326,43129.97332342333,-0.0053331703654481335,1759203611605244390
89671.93913452218,43129.973323423335,-0.005333170365445507,1759203611626275913
89671.93902106004,43129.973333050235,-0.005313656706505097,1759203611646360205
89671.93902105716,43129.97333305026,-0.0053136567064860805,1759203611665939342
89671.93890985273,43129.973342628815,-0.005294515209865977,1759203611686582205
89671.93890984963,43129.97334262883,-0.0052945152098451366,1759203611706110523
89671.93890984246,43129.973342628866,-0.005294515209844703,1759203611725349926
89671.93879998595,43129.973352164045,-0.005276784059221627,1759203611746941083
89671.93879996282,43129.97335216417,-0.0052767840592175454,1759203611765097852
89671.93869220164,43129.973361652184,-0.00525929365945352,1759203611787562433
89671.93869218143,43129.973361652286,-0.005259293659450452,1759203611805353837
89671.93869217658,43129.97336165231,-0.005259293659449715,1759203611825796676
89671.93858580106,43129.97337109705,-0.005242589165287387,1759203611847837928
89671.93858578685,43129.97337109712,-0.005242589165281083,1759203611865608880
89671.93848154193,43129.973380494834,-0.005226143978595004,1759203611887497201
89671.93848153233,43129.97338049488,-0.005226143978586289,1759203611906107207
89671.93848152604,43129.973380494914,-0.005226143978585996,1759203611924999355
89671.9383787458,43129.97338984926,-0.005210583662978253,1759203611946570039
89671.93837874323,43129.97338984927,-0.005210583662963107,1759203611966792535
89671.93827550863,43129.97337632765,-0.005207128058089857,1759203611986722610
89671.93827550586,43129.97337632767,-0.005207128058072895,1759203612006976483
89671.93827550151,43129.97337632769,-0.005207128058072324,1759203612025197221
89671.9381736139,43129.97336285748,-0.005201818406411856,1759203612047129476
89671.93817360031,43129.973362857556,-0.005201818406406323,1759203612065251635
89671.93807374829,43129.97334943478,-0.005196278228942565,1759203612087320885
89671.93807373398,43129.973349434855,-0.0051962782289364535,1759203612105079583
89671.93807373306,43129.97334943486,-0.005196278228934602,1759203612126896235
89671.93797527942,43129.973336062445,-0.005189552638251889,1759203612147005760
89671.93797527692,43129.97333606246,-0.005189552638238458,1759203612166018709
89671.93802899329,43129.973321875514,-0.005182603287056093,1759203612186411321
89671.93802899438,43129.97332187551,-0.0051826032870620885,1759203612205801740
89671.93802899604,43129.9733218755,-0.005182603287062291,1759203612225105873
89671.93808202025,43129.9733077485,-0.005175090759717086,1759203612247659096
89671.93808203096,43129.97330774844,-0.005175090759718719,1759203612265252155
89671.93813404253,43129.97329368272,-0.005167683571890625,1759203612286905672
89671.93813405075,43129.97329368268,-0.005167683571893537,1759203612305129322
89671.93813405151,43129.97329368267,-0.0051676835718944426,1759203612326346044
89671.93818532603,43129.97327967648,-0.005160846970783334,1759203612347195216
89671.93818532731,43129.97327967648,-0.005160846970788871,1759203612366114160
89671.93808788818,43129.973289053065,-0.005147906908395107,1759203612386207850
89671.9380878859,43129.97328905307,-0.005147906908383574,1759203612406376385
89671.93808788055,43129.9732890531,-0.0051479069083833345,1759203612424955574
89671.93799161974,43129.97329838817,-0.005135200284633164,1759203612447493116
89671.9379915995,43129.97329838827,-0.005135200284630454,1759203612465190530
89671.93789717677,43129.97330767861,-0.0051226561972254345,1759203612487163149
89671.9378971591,43129.973307678694,-0.0051226561972234005,1759203612505019948
89671.93789715487,43129.973307678716,-0.005122656197222913,1759203612525590628
89671.93780394466,43129.97331692772,-0.005110762341502167,1759203612547218932
89671.93780393222,43129.97331692778,-0.005110762341497956,1759203612565380415
89671.93786142727,43129.97332527527,-0.0050991436413360845,1759203612588011166
89671.93786143213,43129.97332527524,-0.005099143641340051,1759203612605462155
89671.93786143154,43129.97332527525,-0.005099143641340797,1759203612626563307
89671.93776893982,43129.97333445083,-0.00508770688243154,1759203612646979743
89671.9377689377,43129.973334450835,-0.005087706882416073,1759203612666137523
89671.93767821735,43129.97334358277,-0.005076221476780371,1759203612687289607
89671.9376782148,43129.97334358279,-0.005076221476767672,1759203612705952108
89671.93767821077,43129.97334358281,-0.005076221476767244,1759203612725589748
89671.93758867003,43129.97335267429,-0.005065929187793783,1759203612747068670
89671.93758865805,43129.97335267436,-0.0050659291877900425,1759203612765804681
89671.93764885805,43129.97333875699,-0.005055848191906664,1759203612787095445
89671.93764886467,43129.97333875695,-0.00505584819190882,1759203612805268837
89671.93764886509,43129.97333875695,-0.005055848191909473,1759203612826514343
89671.93770822103,43129.97332489791,-0.005045397034435332,1759203612846123381
89671.93770822251,43129.973324897896,-0.00504539703444149,1759203612865938138
89671.93776639321,43129.9733110986,-0.0050351399195286296,1759203612886271762
89671.93776639481,43129.97331109858,-0.005035139919535414,1759203612906036647
89671.93776639726,43129.97331109857,-0.005035139919535642,1759203612925497491
89671.93782380948,43129.97329735655,-0.005025932824916093,1759203612947197832
89671.93782382116,43129.97329735648,-0.00502593282491746,1759203612965284172
89671.93788013518,43129.973283673164,-0.00501688455235837,1759203612987201856
89671.93788014408,43129.97328367312,-0.005016884552360782,1759203613005166971
89671.93788014489,43129.97328367312,-0.0050168845523615325,1759203613026826386
89671.93793565848,43129.97327004669,-0.005008452403415621,1759203613046431130
89671.93793565984,43129.97327004669,-0.005008452403420208,1759203613066106727
89671.93799005468,43129.973256478435,-0.005000230511063911,1759203613086384697
89671.93799005615,43129.97325647843,-0.005000230511069625,1759203613106157624
89671.9379900596,43129.973256478406,-0.005000230511069743,1759203613125648248
89671.93804379097,43129.97324296575,-0.0049929225294631525,1759203613147209201
89671.93804380232,43129.9732429657,-0.004992922529464311,1759203613165387928
89671.9380973463,43129.97325127218,-0.004981472250413751,1759203613187479142
89671.93809735627,43129.97325127213,-0.004981472250414629,1759203613204982727
89671.93809735867,43129.97325127212,-0.004981472250414841,1759203613225554557
89671.93815021371,43129.97325954853,-0.004969750088940648,1759203613247327207
89671.93815022073,43129.973259548504,-0.004969750088942468,1759203613265230377
89671.93820201697,43129.9732677969,-0.004958002832629274,1759203613287123388
89671.93820202438,43129.973267796864,-0.004958002832631275,1759203613305077615
89671.93820202487,43129.973267796864,-0.004958002832631881,1759203613326222861
89671.93825309245,43129.97327601581,-0.0049459321269703874,1759203613347769543
89671.93825309376,43129.9732760158,-0.004945932126974784,1759203613366263950
89671.93815188041,43129.97326347518,-0.004940165048801824,1759203613386695451
89671.93815187807,43129.973263475185,-0.004940165048793501,1759203613406340413
89671.9381518744,43129.97326347521,-0.004940165048793221,1759203613425541032
89671.93805197708,43129.97325097851,-0.0049341599780918675,1759203613447665854
89671.93805196385,43129.973250978575,-0.0049341599780887155,1759203613465609193
89671.93795406405,43129.97323852213,-0.004927983925652227,1759203613487600758
89671.93795405005,43129.973238522194,-0.004927983925648728,1759203613504956135
89671.93795404914,43129.9732385222,-0.004927983925647668,1759203613526514892
89671.93785752222,43129.97322610879,-0.00492073998669608,1759203613546024070
89671.93785751976,43129.97322610881,-0.004920739986688374,1759203613565934312
89671.93776207797,43129.97319230957,-0.004916537911365938,1759203613586467513
89671.93776207541,43129.97319230958,-0.004916537911357461,1759203613605976585
89671.9377620714,43129.9731923096,-0.004916537911357176,1759203613625405628
89671.9376678704,43129.97315863606,-0.00490814005594424,1759203613647112114
89671.93766785783,43129.973158636116,-0.004908140055941463,1759203613665385906
89671.9375755361,43129.97312508437,-0.004899247723859542,1759203613687470268
89671.93757552284,43129.973125084434,-0.0048992477238564815,1759203613705054188
89671.937575522,43129.973125084434,-0.004899247723855556,1759203613726430703
89671.93748448907,43129.97309165662,-0.004887700436187256,1759203613746190840
89671.93748448674,43129.973091656626,-0.0048877004361805206,1759203613766107975
89671.93739526354,43129.973058349446,-0.004875447030266204,1759203613786092668
89671.93739526109,43129.97305834946,-0.004875447030258838,1759203613805790949
89671.93739525534,43129.97305834949,-0.004875447030258685,1759203613825671826
89671.93730711173,43129.97302516576,-0.004859371009329764,1759203613847542807
89671.9373070932,43129.97302516585,-0.004859371009328306,1759203613865286185
89671.93722062839,43129.972992101895,-0.00484297058561955,1759203613886955952
89671.93722061218,43129.972992101975,-0.004842970585618452,1759203613905084145
89671.93722060828,43129.97299210199,-0.00484297058561819,1759203613925704960
89671.93713525328,43129.972959159844,-0.004824606029491861,1759203613946873580
89671.93713524599,43129.97295915988,-0.004824606029489013,1759203613965918512
89671.93705159318,43129.97292633593,-0.00480585201866899,1759203613986307396
89671.9370515812,43129.97292633599,-0.004805852018666493,1759203614005458476
89671.93705158043,43129.97292633599,-0.004805852018665738,1759203614026210359
89671.93696910486,43129.97289363204,-0.004785149405081893,1759203614046516040
89671.93696910278,43129.972893632046,-0.004785149405076393,1759203614065832530
89671.9368882699,43129.972861045135,-0.00476389675349256,1759203614086810931
89671.93688826771,43129.97286104514,-0.0047638967534865285,1759203614105887355
89671.93688826429,43129.97286104516,-0.0047638967534863255,1759203614125247791
89671.93680763894,43129.97280759714,-0.004729422748325127,1759203614147539743
89671.93680762821,43129.97280759719,-0.004729422748323124,1759203614165105550
89671.93672945212,43129.9727752848,-0.004704629032507572,1759203614187149402
89671.93672944092,43129.97277528485,-0.004704629032505373,1759203614205108273
89671.93672944019,43129.972775284856,-0.004704629032504707,1759203614226248602
89671.93665235626,43129.97274308982,-0.004677790059923626,1759203614246558243
89671.93665235431,43129.97274308983,-0.004677790059918725,1759203614266080572
89671.93657680292,43129.97271100937,-0.004650501273753862,1759203614286324927
89671.93657680089,43129.97271100939,-0.004650501273748482,1759203614305988265
89671.9365767977,43129.9727110094,-0.0046505012737483005,1759203614325182234
89671.9365022263,43129.972679045415,-0.0046202262978585805,1759203614347538071
89671.93650221112,43129.97267904549,-0.004620226297857476,1759203614365380483
89671.93658028646,43129.9726671303,-0.004603785361960067,1759203614387225748
89671.9365802965,43129.972667130256,-0.004603785361961764,1759203614405243936
89671.93658029742,43129.972667130256,-0.0046037853619622935,1759203614426253039
89671.9366572844,43129.97265526407,-0.004587304087761419,1759203614446411982
89671.9366572905,43129.972655264035,-0.004587304087763841,1759203614466383846
89671.93673290146,43129.972643447916,-0.00457109149380986,1759203614486483565
89671.93673290467,43129.9726434479,-0.004571091493814972,1759203614506036412
89671.93673290953,43129.97264344788,-0.0045710914938150785,1759203614525410592
89671.9368074419,43129.972631680226,-0.004555847594361913,1759203614547050464
89671.9368074572,43129.97263168016,-0.004555847594362895,1759203614565250169
89671.93702942945,43129.97261912453,-0.004540770449716483,1759203614588161510
89671.93702946758,43129.97261912435,-0.004540770449718643,1759203614605413151
89671.9370294767,43129.97261912431,-0.004540770449719162,1759203614626276718
89671.93724859272,43129.97260662698,-0.004526767944879415,1759203614647038098
89671.9372486219,43129.97260662685,-0.004526767944884344,1759203614665099774
89671.93746584967,43129.97261474009,-0.004522613956719593,1759203614687136320
89671.93746588065,43129.97261473994,-0.004522613956725085,1759203614705397125
89671.93746588269,43129.972614739934,-0.004522613956726752,1759203614725859297
89671.93768005268,43129.97262283587,-0.004516768832186628,1759203614746727958
89671.9376800581,43129.97262283585,-0.004516768832198796,1759203614766168020
89671.93803871183,43129.972630087366,-0.004510459102577634,1759203614786550756
89671.93803872126,43129.97263008733,-0.0045104591025995336,1759203614806086925
89671.93803873581,43129.972630087264,-0.004510459102600271,1759203614825373535
89671.93839270808,43129.972637331324,-0.004500992812166009,1759203614847460174
89671.93839275533,43129.97263733111,-0.004500992812173449,1759203614865297789
89671.93873964202,43129.97264457861,-0.0044910666683144,1759203614886883930
89671.93873969173,43129.97264457838,-0.004491066668322609,1759203614905079585
89671.93873969489,43129.97264457837,-0.004491066668325097,1759203614926086425
89671.93908172,43129.97265181938,-0.004478531277778336,1759203614946094371
89671.93908172862,43129.97265181934,-0.004478531277796382,1759203614966266075
89671.93941693274,43129.97265906274,-0.00446530630722759,1759203614986530796
89671.93941694182,43129.9726590627,-0.00446530630724728,1759203615006268132
89671.939416956,43129.97265906264,-0.004465306307247943,1759203615024995301
89671.93959863008,43129.9726671263,-0.00444817779831105,1759203615047167397
89671.93959865501,43129.97266712619,-0.004448177798314626,1759203615065345861
89671.9397767011,43129.97267517579,-0.0044306601141548526,1759203615087595645
89671.93977672672,43129.972675175675,-0.004430660114158686,1759203615105651671
89671.93977672837,43129.97267517567,-0.004430660114159849,1759203615126130882
89671.93995314762,43129.972703422085,-0.004387338238115851,1759203615146581063
89671.93995315205,43129.97270342206,-0.004387338238124118,1759203615166084051
89671.94012269178,43129.97269122968,-0.004393657191328079,1759203615186502722
89671.94012269632,43129.97269122966,-0.004393657191336879,1759203615206097461
89671.9401227073,43129.97269122962,-0.004393657191337062,1759203615225306525
89671.94029018669,43129.97267909007,-0.004402417409602775,1759203615247256312
89671.94029022209,43129.97267908991,-0.004402417409604439,1759203615265172426
89671.94045450479,43129.97266700788,-0.004411349656590429,1759203615287074645
89671.94045453554,43129.97266700775,-0.004411349656591667,1759203615304976599
89671.9404545429,43129.972667007714,-0.004411349656591965,1759203615325445574
89671.94061668788,43129.97265497821,-0.004421507187092088,1759203615347986959
89671.94061670487,43129.97265497814,-0.004421507187096793,1759203615365345764
89671.94077530192,43129.97264300706,-0.004431878277642025,1759203615386984411
89671.94077531526,43129.972643007,-0.004431878277645678,1759203615406110957
89671.9407753249,43129.97264300696,-0.0044318782776458015,1759203615425168255
89671.94093209466,43129.97263108638,-0.004444084119094971,1759203615446900104
89671.94093209865,43129.97263108636,-0.004444084119101735,1759203615466592122
89671.94108574865,43129.9726192217,-0.004456391459893644,1759203615486824999
89671.94108575286,43129.972619221684,-0.004456391459900629,1759203615506024024
89671.94108575939,43129.972619221655,-0.0044563914599008644,1759203615525446676
89671.94123739917,43129.97260740765,-0.004470833744302455,1759203615547058624
89671.94123741939,43129.972607407566,-0.00447083374430475,1759203615565440241
89671.94123810357,43129.9726163524,-0.004444544092637783,1759203615587761857
89671.9412381057,43129.972616352396,-0.004444544092638035,1759203615605398761
89671.94123810584,43129.972616352396,-0.0044445440926381115,1759203615626240230
89671.94123877972,43129.97262526526,-0.004417678761042641,1759203615646395283
89671.94123877976,43129.97262526526,-0.004417678761042684,1759203615665978507
89671.94123944106,43129.97263414635,-0.004390944554590412,1759203615686254773
89671.94123944108,43129.97263414635,-0.0043909445545904395,1759203615706397080
89671.9412394411,43129.97263414635,-0.00439094455459044,1759203615725009183
89671.94124009478,43129.9726429958,-0.004364361956533264,1759203615747018112
89671.94124009491,43129.9726429958,-0.0043643619565332656,1759203615765367383
89671.94124073714,43129.972651813805,-0.004337939590365531,1759203615787296507
89671.94124073723,43129.972651813805,-0.0043379395903655376,1759203615805149585
89671.94124073724,43129.972651813805,-0.00433793959036554,1759203615826255440
89671.94139217662,43129.972659783096,-0.004311914066161188,1759203615846246480
89671.94139218022,43129.972659783074,-0.004311914066164532,1759203615866109166
89671.94154057378,43129.97266773683,-0.004286043520459383,1759203615886093220
89671.94154057774,43129.97266773681,-0.004286043520463558,1759203615906075626
89671.94154058711,43129.972667736765,-0.004286043520463645,1759203615925231973
89671.94168717439,43129.9726756698,-0.004258788034956116,1759203615947350267
89671.94168720524,43129.97267566967,-0.004258788034956856,1759203615965150495
89671.94183099303,43129.972683586384,-0.004231524769608357,1759203615987063918
89671.94183101993,43129.97268358627,-0.004231524769608888,1759203616005001934
89671.94183102637,43129.97268358624,-0.004231524769609017,1759203616025484095
89671.94197296287,43129.972691482755,-0.00420354976768597,1759203616047062002
89671.94197298182,43129.972691482675,-0.004203549767686872,1759203616065390586
89671.94211204888,43129.97269936345,-0.004175533818342052,1759203616087654152
89671.9421120645,43129.97269936338,-0.004175533818343729,1759203616105377136
89671.9421120626,43129.97269936339,-0.004175533818344045,1759203616126659318
89671.94224914949,43129.97270722483,-0.004146418711501918,1759203616146466854
89671.94224915275,43129.97270722482,-0.004146418711504217,1759203616165952333
89671.942383612,43129.97271506975,-0.004117165607563942,1759203616186592729
89671.94238361575,43129.97271506974,-0.004117165607565555,1759203616206055210
89671.94238362175,43129.97271506972,-0.00411716560756561,1759203616225742560
89671.94251632945,43129.972722894665,-0.0040863957625539415,1759203616247579567
89671.94251634719,43129.97272289459,-0.004086395762554187,1759203616265205304
89671.94264639892,43129.97273070339,-0.0040556217395996295,1759203616287211885
89671.94264641753,43129.97273070331,-0.004055621739599816,1759203616305439638
89671.94264641873,43129.97273070331,-0.004055621739599873,1759203616326067493
