gnss_x,gnss_y,gnss_z,stamp
89671.9321,43129.9666,7.44258431984958,1759203611138366781
89671.9323,43129.9777,7.439583712307034,1759203611180614992
89671.9323,43129.9777,7.439583712307034,1759203611226998817
89671.9323,43129.9777,7.438583712307036,1759203611276788431
89671.9323,43129.9777,7.438583712307036,1759203611328673889
89671.9321,43129.9666,7.435584319849582,1759203611373900931
89671.9321,43129.9666,7.435584319849582,1759203611425885166
89671.9321,43129.9666,7.435584319849582,1759203611477806171
89671.9321,43129.9666,7.435584319849582,1759203611529902202
89671.9323,43129.9777,7.4365837123070335,1759203611576475016
89671.9323,43129.9777,7.4365837123070335,1759203611628949194
89671.9323,43129.9777,7.4365837123070335,1759203611676554251
89671.9323,43129.9777,7.4365837123070335,1759203611726367351
89671.9323,43129.9777,7.4435837123070385,1759203611780494403
89671.9323,43129.9777,7.4435837123070385,1759203611830640348
89671.9323,43129.9777,7.442583712307034,1759203611876911049
89671.9323,43129.9777,7.442583712307034,1759203611930620242
89671.9321,43129.9666,7.443584319849585,1759203611979946579
89671.9321,43129.9666,7.443584319849585,1759203612025816096
89671.9321,43129.9666,7.443584319849585,1759203612075619695
89671.9321,43129.9666,7.443584319849585,1759203612125462667
89671.9412,43129.9665,7.441584743647226,1759203612176531859
89671.9412,43129.9665,7.441584743647226,1759203612230740692
89671.9412,43129.9665,7.441584743647226,1759203612276496010
89671.9412,43129.9665,7.441584743647226,1759203612324749046
89671.9323,43129.9777,7.4435837123070385,1759203612374966450
89671.9323,43129.9777,7.4435837123070385,1759203612431436267
89671.9323,43129.9777,7.4435837123070385,1759203612476620920
89671.9323,43129.9777,7.4435837123070385,1759203612530574036
89671.9413,43129.977600000006,7.448584136104621,1759203612582177660
89671.9323,43129.9777,7.448583712307034,1759203612624695700
89671.9323,43129.9777,7.448583712307034,1759203612674524481
89671.9323,43129.9777,7.448583712307034,1759203612731847184
89671.9412,43129.9665,7.448584743647224,1759203612776724449
89671.9412,43129.9665,7.448584743647224,1759203612823737684
89671.9412,43129.9665,7.448584743647224,1759203612877910662
89671.9412,43129.9665,7.448584743647224,1759203612923925660
89671.9412,43129.9665,7.446584743647229,1759203612982320086
89671.9412,43129.9665,7.446584743647229,1759203613023730060
89671.9412,43129.9665,7.446584743647229,1759203613076914702
89671.9412,43129.9665,7.446584743647229,1759203613123678827
89671.9413,43129.977600000006,7.444584136104623,1759203613174245153
89671.9413,43129.977600000006,7.444584136104623,1759203613224717785
89671.9413,43129.977600000006,7.444584136104623,1759203613275792669
89671.9413,43129.977600000006,7.444584136104623,1759203613323930678
89671.9321,43129.9666,7.45158431984958,1759203613374402639
89671.9321,43129.9666,7.45158431984958,1759203613424102324
89671.9321,43129.9666,7.45158431984958,1759203613474909509
89671.9321,43129.9666,7.45158431984958,1759203613523940981
89671.932,43129.955500000004,7.455584927391875,1759203613573577057
89671.932,43129.955500000004,7.455584927391875,1759203613623762462
89671.932,43129.955500000004,7.455584927391875,1759203613674595236
89671.932,43129.955500000004,7.455584927391875,1759203613723817650
89671.932,43129.955500000004,7.466584927391871,1759203613773966240
89671.932,43129.955500000004,7.466584927391871,1759203613823816378
89671.932,43129.955500000004,7.466584927391871,1759203613873612595
89671.932,43129.955500000004,7.466584927391871,1759203613925732573
89671.932,43129.955500000004,7.4715849273918735,1759203613975741492
89671.932,43129.955500000004,7.4715849273918735,1759203614025643704
89671.932,43129.955500000004,7.4715849273918735,1759203614078760485
89671.9319,43129.9444,7.471585534933993,1759203614123743939
89671.932,43129.955500000004,7.475584927391871,1759203614173612084
89671.932,43129.955500000004,7.475584927391871,1759203614225722169
89671.932,43129.955500000004,7.475584927391871,1759203614277853326
89671.932,43129.955500000004,7.475584927391871,1759203614325860071
89671.9412,43129.9665,7.460584743647225,1759203614375646882
89671.9412,43129.9665,7.460584743647225,1759203614425489659
89671.9412,43129.9665,7.460584743647225,1759203614475601589
89671.9412,43129.9665,7.460584743647225,1759203614526480684
89671.95019999999,43129.966400000005,7.436585167444868,1759203614575546426
89671.95019999999,43129.966400000005,7.43558516744487,1759203614626332068
89671.9504,43129.9775,7.4335845599021795,1759203614676994162
89671.9504,43129.9775,7.432584559902182,1759203614726902980
89671.95939999999,43129.9774,7.4075849836997705,1759203614774919968
89671.95939999999,43129.9774,7.405584983699768,1759203614827712468
89671.95939999999,43129.9774,7.402584983699768,1759203614879935063
89671.95939999999,43129.9774,7.399584983699768,1759203614926734995
89671.95939999999,43129.9774,7.403584983699766,1759203614976812358
89671.9504,43129.9775,7.398584559902183,1759203615026796652
89671.9504,43129.9775,7.394584559902185,1759203615076044981
89671.9505,43129.988600000004,7.390583952359236,1759203615125792255
89671.95019999999,43129.966400000005,7.416585167444872,1759203615180965204
89671.95019999999,43129.966400000005,7.415585167444867,1759203615227828399
89671.95019999999,43129.966400000005,7.414585167444869,1759203615276536157
89671.95019999999,43129.966400000005,7.412585167444867,1759203615325786022
89671.95019999999,43129.966400000005,7.428585167444872,1759203615374912696
89671.95019999999,43129.966400000005,7.428585167444872,1759203615428329735
89671.95019999999,43129.966400000005,7.428585167444872,1759203615480472413
