steering_tire_angle_command,speed_command,acceleration_command,stamp
0.959190845489502,1.7999999523162842,1.8000009059906006,1759200749287119616
0.9592435359954834,1.7999999523162842,1.800015926361084,1759200749287205209
0.9592435359954834,1.7999999523162842,1.800015926361084,1759200749287274921
0.9592435359954834,1.7999999523162842,1.8000025749206543,1759200749287319587
0.9592435359954834,1.7999999523162842,1.8000025749206543,1759200749293140222
0.9592960476875305,1.7999999523162842,1.8000166416168213,1759200749303275805
0.9592960476875305,1.7999999523162842,1.8000166416168213,1759200749313167270
0.9592960476875305,1.7999999523162842,1.8000026941299438,1759200749323178827
0.9592960476875305,1.7999999523162842,1.8000026941299438,1759200749333197179
0.9592960476875305,1.7999999523162842,1.800001621246338,1759200749343168361
0.9592960476875305,1.7999999523162842,1.800001621246338,1759200749353172943
0.9593482613563538,1.7999999523162842,1.8000084161758423,1759200749363161972
0.9593482613563538,1.7999999523162842,1.8000084161758423,1759200749373157130
0.9593482613563538,1.7999999523162842,1.8000051975250244,1759200749383220718
0.9593482613563538,1.7999999523162842,1.8000051975250244,1759200749393184523
0.9594002962112427,1.7999999523162842,1.800008773803711,1759200749403200609
0.9594002962112427,1.7999999523162842,1.800008773803711,1759200749413145627
0.9594002962112427,1.7999999523162842,1.8000054359436035,1759200749423223784
0.9594002962112427,1.7999999523162842,1.8000054359436035,1759200749433197667
0.9594002962112427,1.7999999523162842,1.800000786781311,1759200749443378030
0.9594002962112427,1.7999999523162842,1.800000786781311,1759200749453207822
0.9594521522521973,1.7999999523162842,1.8000147342681885,1759200749463159110
0.9594521522521973,1.7999999523162842,1.8000147342681885,1759200749473281319
0.9594521522521973,1.7999999523162842,1.8000023365020752,1759200749483196860
0.9594521522521973,1.7999999523162842,1.8000023365020752,1759200749493176113
0.9595037698745728,1.7999999523162842,1.8000153303146362,1759200749503157860
0.9595037698745728,1.7999999523162842,1.8000153303146362,1759200749513166481
0.9595037698745728,1.7999999523162842,1.8000024557113647,1759200749523184488
0.9595037698745728,1.7999999523162842,1.8000024557113647,1759200749533151141
0.9595037698745728,1.7999999523162842,1.8000015020370483,1759200749543299931
0.9595037698745728,1.7999999523162842,1.8000015020370483,1759200749553149402
0.9595552086830139,1.7999999523162842,1.800007700920105,1759200749563212928
0.9595552086830139,1.7999999523162842,1.800007700920105,1759200749573169433
0.9595552086830139,1.7999999523162842,1.8000047206878662,1759200749583192978
0.9595552086830139,1.7999999523162842,1.8000047206878662,1759200749593158727
0.959606409072876,1.7999999523162842,1.8000080585479736,1759200749603153403
0.959606409072876,1.7999999523162842,1.8000080585479736,1759200749613229273
0.959606409072876,1.7999999523162842,1.8000030517578125,1759200749623228255
0.959606409072876,1.7999999523162842,1.8000030517578125,1759200749633173595
0.959606409072876,1.7999999523162842,1.800000786781311,1759200749643159537
0.959606409072876,1.7999999523162842,1.800000786781311,1759200749653143042
0.9596574902534485,1.7999999523162842,1.8000123500823975,1759200749663143564
0.9596574902534485,1.7999999523162842,1.8000123500823975,1759200749673185530
0.9596574902534485,1.7999999523162842,1.8000019788742065,1759200749683169775
0.9596574902534485,1.7999999523162842,1.8000019788742065,1759200749693146272
0.959688127040863,1.7999999523162842,1.8000035285949707,1759200749703153616
0.959688127040863,1.7999999523162842,1.8000035285949707,1759200749713165271
0.959688127040863,1.7999999523162842,1.800000548362732,1759200749723154420
0.959688127040863,1.7999999523162842,1.800000548362732,1759200749733200804
0.959688127040863,1.7999999523162842,1.8000001907348633,1759200749743134012
0.959688127040863,1.7999999523162842,1.8000001907348633,1759200749753189371
0.9597187638282776,1.7999999523162842,1.8000010251998901,1759200749763149942
0.9597187638282776,1.7999999523162842,1.8000010251998901,1759200749773162041
0.9597187638282776,1.7999999523162842,1.8000003099441528,1759200749783157681
0.9597187638282776,1.7999999523162842,1.8000003099441528,1759200749793208567
0.9597508907318115,1.7999999523162842,1.7999804019927979,1759200749803145931
0.9597508907318115,1.7999999523162842,1.7999804019927979,1759200749813222368
0.9597508311271667,1.7999999523162842,1.7999924421310425,1759200749823164716
0.9597508311271667,1.7999999523162842,1.7999924421310425,1759200749833152410
0.9597508311271667,1.7999999523162842,1.7999979257583618,1759200749843151529
0.9597508311271667,1.7999999523162842,1.7999979257583618,1759200749853200628
0.959783136844635,1.7999999523162842,1.7999738454818726,1759200749863163802
0.959783136844635,1.7999999523162842,1.7999738454818726,1759200749873128944
0.959783136844635,1.7999999523162842,1.7999931573867798,1759200749883150721
0.959783136844635,1.7999999523162842,1.7999931573867798,1759200749893155343
0.9598357081413269,1.7999999523162842,1.799964427947998,1759200749903198559
0.9598357081413269,1.7999999523162842,1.799964427947998,1759200749913181230
0.9598357081413269,1.7999999523162842,1.7999941110610962,1759200749923163107
0.9598357081413269,1.7999999523162842,1.7999941110610962,1759200749933151174
0.9598357081413269,1.7999999523162842,1.7999976873397827,1759200749943143968
0.9598357081413269,1.7999999523162842,1.7999976873397827,1759200749953142565
0.9598885178565979,1.7999999523162842,1.7999844551086426,1759200749963147159
0.9598885178565979,1.7999999523162842,1.7999844551086426,1759200749973177413
0.9598885178565979,1.7999999523162842,1.7999939918518066,1759200749983147924
0.9598885178565979,1.7999999523162842,1.7999939918518066,1759200749993159537
0.959941565990448,1.7999999523162842,1.7999842166900635,1759200750003140998
0.959941565990448,1.7999999523162842,1.7999842166900635,1759200750013146680
0.959941565990448,1.7999999523162842,1.799993872642517,1759200750023173285
0.959941565990448,1.7999999523162842,1.799993872642517,1759200750033159699
0.959941565990448,1.7999999523162842,1.7999961376190186,1759200750043144906
0.959941565990448,1.7999999523162842,1.7999961376190186,1759200750053132488
0.9599947333335876,1.7999999523162842,1.7999809980392456,1759200750063166808
0.9599947333335876,1.7999999523162842,1.7999809980392456,1759200750073158045
0.9599946737289429,1.7999999523162842,1.7999950647354126,1759200750083143175
0.9599946737289429,1.7999999523162842,1.7999950647354126,1759200750093173615
0.960046648979187,1.7999999523162842,1.8000069856643677,1759200750103153148
0.960046648979187,1.7999999523162842,1.8000069856643677,1759200750113131964
0.960046648979187,1.7999999523162842,1.800004243850708,1759200750123169189
0.960046648979187,1.7999999523162842,1.800004243850708,1759200750133199054
0.960046648979187,1.7999999523162842,1.8000006675720215,1759200750143133450
0.960046648979187,1.7999999523162842,1.8000006675720215,1759200750153167253
0.960098385810852,1.7999999523162842,1.8000162839889526,1759200750163200910
0.960098385810852,1.7999999523162842,1.8000162839889526,1759200750173149671
0.960098385810852,1.7999999523162842,1.8000025749206543,1759200750183171077
0.960098385810852,1.7999999523162842,1.8000025749206543,1759200750193180948
0.960149884223938,1.7999999523162842,1.8000171184539795,1759200750203162755
0.960149884223938,1.7999999523162842,1.8000171184539795,1759200750213161614
0.960149884223938,1.7999999523162842,1.8000028133392334,1759200750223142324
0.960149884223938,1.7999999523162842,1.8000028133392334,1759200750233176272
0.960149884223938,1.7999999523162842,1.8000017404556274,1759200750243149466
0.960149884223938,1.7999999523162842,1.8000017404556274,1759200750253145830
0.9602011442184448,1.7999999523162842,1.8000086545944214,1759200750263152108
0.9602011442184448,1.7999999523162842,1.8000086545944214,1759200750273183922
0.9602011442184448,1.7999999523162842,1.800005316734314,1759200750283175869
0.9602011442184448,1.7999999523162842,1.800005316734314,1759200750293173347
0.9602011442184448,1.7999999523162842,1.800000786781311,1759200750303191367
0.9602011442184448,1.7999999523162842,1.800000786781311,1759200750313178826
