loc_acc_x,loc_acc_y,stamp
-7.435389202971416e-05,0.0,1759200749287114328
4.0385767218083484e-06,0.0,1759200749287200140
-6.389560064111936e-05,0.0,1759200749297678491
1.4569236487689243e-05,0.0,1759200749317057521
1.8584287098173594e-05,0.0,1759200749336254345
-1.3517491403921867e-05,0.0,1759200749358454647
6.047878329904827e-06,0.0,1759200749375789851
-1.025877818565997e-05,0.0,1759200749398662381
1.0373589906221395e-05,0.0,1759200749415733506
3.112505387687843e-05,0.0,1759200749436753585
-4.1649200654173236e-05,0.0,1759200749456656776
2.403339871455127e-05,0.0,1759200749476708173
-4.236233931618392e-05,0.0,1759200749496960310
2.7021453254865563e-05,0.0,1759200749516695948
2.9276251871110918e-05,0.0,1759200749535887311
-1.9642646004011195e-06,0.0,1759200749558009272
1.4678438666519854e-05,0.0,1759200749575819493
-1.7595296470533609e-06,0.0,1759200749598198817
2.6778156685010242e-05,0.0,1759200749615955022
3.532554145443236e-05,0.0,1759200749636452274
-2.5850310665366877e-05,0.0,1759200749656593968
2.8172620892261776e-05,0.0,1759200749676792384
1.7782174184379333e-05,0.0,1759200749696649251
3.062264428732755e-05,0.0,1759200749716846141
2.9377871857445763e-05,0.0,1759200749736393876
2.2673179066927994e-05,0.0,1759200749757985087
2.390986892754259e-05,0.0,1759200749775966090
0.00011247502766657298,0.0,1759200749797944129
3.458188192776136e-05,0.0,1759200749815805641
4.217360215095772e-06,0.0,1759200749836661796
0.00012390475092778725,0.0,1759200749856685949
1.6685044841141603e-05,0.0,1759200749877008543
0.00015878293029592777,0.0,1759200749896989077
-1.0911621486779145e-05,0.0,1759200749916286254
-2.815894191479157e-05,0.0,1759200749935878131
3.400649783111801e-05,0.0,1759200749958226876
-2.2762218033362486e-05,0.0,1759200749976038478
2.323933581121991e-05,0.0,1759200749998376150
-3.468143448449279e-05,0.0,1759200750015657541
-4.270211558973726e-05,0.0,1759200750036182767
3.023771359461223e-05,0.0,1759200750057950603
-4.8791141889286745e-05,0.0,1759200750076365190
-0.00010214450289002517,0.0,1759200750096815685
-7.812281138969688e-05,0.0,1759200750116139473
-5.2359517212141135e-05,0.0,1759200750136394324
-0.00012184102816751453,0.0,1759200750157293289
-4.045676082440034e-05,0.0,1759200750176979759
-0.00010763049857607279,0.0,1759200750197407965
-2.3761837290684992e-05,0.0,1759200750217035253
-1.586432963049019e-05,0.0,1759200750236325075
-4.6958859426325204e-05,0.0,1759200750257659649
-2.4454680294177968e-05,0.0,1759200750276217462
-3.742816260479421e-07,0.0,1759200750297140378
0.00022117450212047902,0.0,1759200750317199890
1.2662133102289154e-05,0.0,1759200750336802131
0.000210316577894553,0.0,1759200750357309739
-1.5083505384073882e-05,0.0,1759200750376897155
0.0001843790622059496,0.0,1759200750397066599
-3.5447795424600834e-05,0.0,1759200750416901113
-4.7342176866512465e-05,0.0,1759200750435985977
4.473534407779765e-05,0.0,1759200750458046553
-1.0252608092088778e-05,0.0,1759200750476146071
3.667248090748353e-05,0.0,1759200750498716864
-2.2911947121219666e-05,0.0,1759200750515950685
-8.330894863810516e-05,0.0,1759200750536913274
0.0001227942643034092,0.0,1759200750557097313
-6.855050580517801e-05,0.0,1759200750576952693
0.00012202162237499394,0.0,1759200750597376799
-8.244885904207484e-05,0.0,1759200750616746645
-8.835219457557372e-05,0.0,1759200750636197187
2.456903501888097e-06,0.0,1759200750658195032
-4.639460880309238e-05,0.0,1759200750675900877
2.756708374733043e-06,0.0,1759200750697785441
-7.799930343272659e-05,0.0,1759200750716077799
-0.00010301363216095634,0.0,1759200750736590620
7.234853060255791e-05,0.0,1759200750757252041
-9.011565941882198e-05,0.0,1759200750776853806
8.973334152868125e-05,0.0,1759200750797465129
-9.626282877624932e-05,0.0,1759200750816859430
-0.0001082776460650808,0.0,1759200750835993283
-3.265466537093069e-05,0.0,1759200750858128173
-8.758193064808208e-05,0.0,1759200750875909130
-0.00012403970399586713,0.0,1759200750898000553
-9.984189639191863e-05,0.0,1759200750915834100
-8.511823483802811e-05,0.0,1759200750936768253
-0.0001079789889223482,0.0,1759200750957167804
-7.206101046658267e-05,0.0,1759200750976938365
-0.00011440206948043984,0.0,1759200750997024486
-5.366049363372217e-05,0.0,1759200751016804628
-4.201284504242952e-05,0.0,1759200751035689975
-5.7725060061714276e-05,0.0,1759200751058209576
-3.3553743440372885e-05,0.0,1759200751075651791
4.632220152577768e-05,0.0,1759200751098242799
-1.1199517505088985e-05,0.0,1759200751115939890
-2.13836123961536e-05,0.0,1759200751135776750
5.800152668594451e-05,0.0,1759200751158172336
-3.131231527477024e-05,0.0,1759200751176743378
5.4236633368434455e-05,0.0,1759200751196945693
5.896502988661002e-06,0.0,1759200751216575523
-5.013330922361595e-05,0.0,1759200751237277931
0.00013475396468107454,0.0,1759200751256703594
-3.266664035723889e-05,0.0,1759200751276773372
-0.00010777792381943039,0.0,1759200751297069384
-5.46201166613286e-05,0.0,1759200751316571606
-4.596908698344336e-05,0.0,1759200751335773923
-7.108979542489472e-05,0.0,1759200751357696992
-4.816041930774092e-05,0.0,1759200751375964657
-5.843234817483088e-05,0.0,1759200751397824788
-3.570484584588751e-05,0.0,1759200751415849003
-1.248626158720393e-05,0.0,1759200751437045076
-7.010040887012646e-05,0.0,1759200751458284794
-3.492622347506957e-06,0.0,1759200751477101628
0.0001774047332897243,0.0,1759200751497577987
6.995046134029549e-06,0.0,1759200751516628679
-5.094111499853517e-06,0.0,1759200751535527785
7.045764714219119e-05,0.0,1759200751557777130
2.0127415282679405e-05,0.0,1759200751575562172
5.712563430981739e-05,0.0,1759200751598189247
5.986909241397905e-06,0.0,1759200751616045289
-4.834602851615853e-05,0.0,1759200751636902676
0.00012277917807692555,0.0,1759200751656987727
-4.051987223703784e-05,0.0,1759200751676773814
0.00011882706875468755,0.0,1759200751697231728
-5.4990188990144105e-05,0.0,1759200751716636339
-6.144611907629798e-05,0.0,1759200751736085421
1.55948963971687e-05,0.0,1759200751757628080
-4.9985936199160286e-05,0.0,1759200751775996184
-4.3196333233607115e-06,0.0,1759200751798040045
-6.001734662004029e-05,0.0,1759200751815831865
-7.639388938879532e-05,0.0,1759200751836684308
7.189674877048059e-05,0.0,1759200751857114844
-6.524440321032193e-05,0.0,1759200751876665232
8.44561810033945e-05,0.0,1759200751897292146
-7.360442010585869e-05,0.0,1759200751916668694
-8.42393863923638e-05,0.0,1759200751936038488
-1.937163374706895e-05,0.0,1759200751957590414
-6.428234341867287e-05,0.0,1759200751976244239
-1.6412721574255694e-05,0.0,1759200751997767002
-6.354445069231657e-05,0.0,1759200752015993223
-7.668217096342176e-05,0.0,1759200752037234644
1.3001350732647765e-05,0.0,1759200752056643741
-5.17519387596962e-05,0.0,1759200752076849359
-0.00011170603824454158,0.0,1759200752097097781
-8.325828618388664e-05,0.0,1759200752116083510
-5.339156777061722e-05,0.0,1759200752136847188
-0.00013660548548151448,0.0,1759200752157551701
-4.1321283024483074e-05,0.0,1759200752176952311
3.479645944508241e-05,0.0,1759200752198055276
-1.0330884502134544e-05,0.0,1759200752215752845
-1.799481174948916e-05,0.0,1759200752236191649
5.015394748700105e-05,0.0,1759200752257613907
9.44738652318296e-06,0.0,1759200752275840572
-8.09001295560054e-05,0.0,1759200752297634773
-5.471088500862442e-05,0.0,1759200752316094932
-2.70958020415118e-05,0.0,1759200752336745035
-0.00011420878768368594,0.0,1759200752357302913
-1.9568988400337745e-05,0.0,1759200752376793939
-0.00010302287814609602,0.0,1759200752396962347
-6.567529948316316e-06,0.0,1759200752416713969
6.630848934648328e-07,0.0,1759200752436044124
-3.754225432463782e-05,0.0,1759200752457705956
-1.2882302118711087e-05,0.0,1759200752476377472
6.676744608749108e-05,0.0,1759200752498058054
3.765847719847599e-05,0.0,1759200752515892387
7.786644952854963e-06,0.0,1759200752536875207
0.00010467394619641737,0.0,1759200752557651040
1.869795833582186e-06,0.0,1759200752577077097
9.390696581963089e-05,0.0,1759200752597783704
-1.425206253597477e-05,0.0,1759200752616977619
-2.017185539244885e-05,0.0,1759200752635941163
2.3518467909825676e-05,0.0,1759200752658088200
-3.33077005840077e-06,0.0,1759200752675964025
1.9948016800995368e-05,0.0,1759200752697679055
-2.3380891743841438e-05,0.0,1759200752715818941
-3.7758750642135845e-05,0.0,1759200752736442039
4.939602082667036e-05,0.0,1759200752757356230
-3.4401176898520095e-05,0.0,1759200752777152649
5.586283065088523e-05,0.0,1759200752797884545
-4.346074310056535e-05,0.0,1759200752816704945
-5.024910561072347e-05,0.0,1759200752835714664
-1.3132136360549041e-05,0.0,1759200752858708585
-4.262697957409582e-05,0.0,1759200752875988033
-1.3838785863104536e-05,0.0,1759200752898151566
-4.2932747495540754e-05,0.0,1759200752915926935
-5.0916470363022686e-05,0.0,1759200752936540068
3.576006959848449e-05,0.0,1759200752956713680
-3.8941076748819484e-05,0.0,1759200752977065505
4.973780865425853e-05,0.0,1759200752997194629
-4.047908155498249e-05,0.0,1759200753016734525
-4.69170000214004e-05,0.0,1759200753036012735
