ekf_x,ekf_y,ekf_yaw,stamp
89677.76496425555,43133.74891484177,1.3001808968801751,1759200749287103483
89677.7649642515,43133.748914827134,1.3001808968682176,1759200749287191001
89677.7649443959,43133.748859648775,1.3003972617991773,1759200749297629472
89677.76494439157,43133.74885963321,1.300397261785802,1759200749317051983
89677.76494438545,43133.7488596111,1.300397261785349,1759200749336190045
89677.76492478534,43133.74880528837,1.3006129063167153,1759200749358184190
89677.76492476619,43133.748805219264,1.3006129063121379,1759200749375674456
89677.76490550174,43133.748752043124,1.3008280521975013,1759200749398603638
89677.76490548169,43133.74875197067,1.3008280521923488,1759200749415662256
89677.76490548036,43133.74875196589,1.300828052190818,1759200749436732431
89677.76488645142,43133.748699576,1.3010426534686224,1759200749456583697
89677.76488644756,43133.74869956206,1.3010426534571735,1759200749476628266
89677.76486773988,43133.74864826967,1.3012566520528737,1759200749496936081
89677.76486773592,43133.74864825531,1.3012566520400766,1759200749516642421
89677.76486773028,43133.74864823483,1.3012566520396416,1759200749535854470
89677.7648492621,43133.748597745434,1.3014699800850753,1759200749557923137
89677.76484924449,43133.74859768164,1.3014699800806928,1759200749575749116
89677.7648310895,43133.748548263866,1.3016828418303563,1759200749598117763
89677.7648310615,43133.74854816232,1.3016828418271642,1759200749615749123
89677.76483105747,43133.748548147676,1.3016828418262711,1759200749636391282
89677.76481311533,43133.74849943912,1.301895252853674,1759200749656552890
89677.76481311048,43133.74849942148,1.3018952528444445,1759200749676763904
89677.7648074801,43133.74848939854,1.302025370272371,1759200749696639643
89677.76480747915,43133.748489395075,1.3020253702693365,1759200749716823085
89677.76480747719,43133.74848938791,1.3020253702692648,1759200749736336910
89677.76480190737,43133.74847956965,1.302155336628532,1759200749757920998
89677.76480190366,43133.74847955615,1.302155336628116,1759200749775921267
89677.7648443197,43133.748639700076,1.302313250400444,1759200749797869483
89677.76484439039,43133.74863995701,1.302313250405958,1759200749815752720
89677.76484440133,43133.74863999683,1.3023132504076624,1759200749836593883
89677.76488625153,43133.74879826599,1.3024717541189341,1759200749856620321
89677.76488628983,43133.748798405344,1.302471754137419,1759200749876962964
89677.7649153544,43133.74891622408,1.3027122805837958,1759200749896926788
89677.76491536891,43133.74891627702,1.3027122806116262,1759200749916228460
89677.76491538894,43133.748916349934,1.3027122806121998,1759200749935838457
89677.76494402756,43133.7490327518,1.302954116029338,1759200749958195217
89677.7649440834,43133.749032955326,1.3029541160336078,1759200749976004564
89677.76497208254,43133.749147159106,1.3031965361301774,1759200749998356198
89677.7649721394,43133.74914736651,1.3031965361347078,1759200750015587615
89677.76497215308,43133.74914741637,1.3031965361358224,1759200750035908483
89677.76499975215,43133.749260292774,1.3034396759431155,1759200750057859211
89677.76499977971,43133.749260393415,1.3034396759569395,1759200750076296760
89677.76497883086,43133.749200833576,1.3036559073917722,1759200750096738342
89677.76497881504,43133.74920077579,1.3036559073872473,1759200750116088229
89677.76497881403,43133.749200772036,1.3036559073859093,1759200750136356919
89677.76495810895,43133.74914202465,1.3038716889894733,1759200750157227650
89677.76495810472,43133.749142009125,1.303871688975539,1759200750176904135
89677.7649377566,43133.74908448936,1.3040868152738558,1759200750197341767
89677.76493775217,43133.74908447317,1.3040868152581426,1759200750216972958
89677.76493774592,43133.749084450275,1.3040868152576093,1759200750236244326
89677.764917664,43133.74902782774,1.3043012046157034,1759200750257566673
89677.7649176445,43133.74902775629,1.3043012046103493,1759200750276151971
89677.7649176432,43133.74902775156,1.304301204608758,1759200750297086231
89677.76495773878,43133.74918065519,1.3044606966681165,1759200750317151107
89677.76495774984,43133.7491806957,1.3044606967059404,1759200750336747272
89677.76499699382,43133.749330664235,1.3046212843895741,1759200750357254000
89677.76499700591,43133.74933070857,1.3046212844339147,1759200750376859918
89677.7650354066,43133.749477767116,1.3047830817087518,1759200750397014940
89677.76503541865,43133.74947781135,1.3047830817532788,1759200750416861118
89677.76503543592,43133.74947787476,1.3047830817547736,1759200750435940298
89677.76507324865,43133.749622955715,1.3049461954011978,1759200750457964151
89677.76507330252,43133.74962315355,1.3049461954158186,1759200750476101949
89677.76511030135,43133.74976542234,1.305110128004482,1759200750498657439
89677.76511035804,43133.74976563066,1.3051101280209731,1759200750515930360
89677.76511036168,43133.74976564406,1.3051101280260011,1759200750536843446
89677.76514682836,43133.74990613169,1.3052749861209185,1759200750557063998
89677.76514683901,43133.74990617088,1.3052749861584096,1759200750576890335
89677.76518252768,43133.75004396939,1.3054409053262246,1759200750597323041
89677.76518253906,43133.750044011314,1.3054409053681204,1759200750616655043
89677.76518255511,43133.750044070395,1.3054409053695264,1759200750636159106
89677.76521769786,43133.7501800295,1.3056080453089252,1759200750658134821
89677.76521774827,43133.75018021514,1.3056080453228347,1759200750675818852
89677.76525213169,43133.75031354468,1.3057759463130194,1759200750697715045
89677.7652522121,43133.750313840996,1.305775946322562,1759200750715999863
89677.7652522237,43133.750313883764,1.3057759463254648,1759200750736554789
89677.76528613495,43133.750445637415,1.3059445764881854,1759200750757217407
89677.76528614882,43133.750445688565,1.3059445765183473,1759200750776789385
89677.76531932707,43133.750574901256,1.3061141045062101,1759200750797384555
89677.76531933792,43133.750574941376,1.3061141045449371,1759200750816813857
89677.76531936051,43133.75057502469,1.3061141045457343,1759200750835906045
89677.76535207535,43133.75070268729,1.3062847136616587,1759200750858111940
89677.7653521355,43133.75070290933,1.3062847136668605,1759200750875871986
89677.765336772,43133.75065809101,1.3064261300576199,1759200750897974154
89677.76533675974,43133.75065804569,1.3064261300563766,1759200750915780150
89677.76533675785,43133.750658038676,1.3064261300560336,1759200750936636626
89677.7653215687,43133.75061380423,1.306567379787926,1759200750957080027
89677.76532155892,43133.750613768105,1.3065673797824033,1759200750976854047
89677.7653066524,43133.75057051899,1.3067083935986958,1759200750996960894
