steer,stamp
-0.009333483874797821,1759200749247808150
-0.009328113868832588,1759200749287092662
-0.009328113868832588,1759200749287181150
-0.009328113868832588,1759200749287258525
-0.009333483874797821,1759200749287316826
-0.009328113868832588,1759200749287337541
-0.00932274293154478,1759200749287347289
-0.009328113868832588,1759200749287356568
-0.009328113868832588,1759200749287844290
-0.009328113868832588,1759200749292841656
-0.009328113868832588,1759200749297842549
-0.00932274293154478,1759200749302787530
-0.00932274293154478,1759200749307899382
-0.009328113868832588,1759200749312777429
-0.009328113868832588,1759200749317829308
-0.009328113868832588,1759200749322813000
-0.00932274293154478,1759200749327809505
-0.009328113868832588,1759200749332815677
-0.009328113868832588,1759200749337792998
-0.00932274293154478,1759200749342875188
-0.009328113868832588,1759200749347815179
-0.009328113868832588,1759200749352797764
-0.009333483874797821,1759200749357859863
-0.00932274293154478,1759200749362776577
-0.009328113868832588,1759200749367834179
-0.009328113868832588,1759200749372859084
-0.00932274293154478,1759200749377790524
-0.00932274293154478,1759200749382789900
-0.009328113868832588,1759200749387783277
-0.009328113868832588,1759200749392771141
-0.00932274293154478,1759200749397876582
-0.009333483874797821,1759200749402776895
-0.009328113868832588,1759200749407801319
-0.009328113868832588,1759200749412843991
-0.009328113868832588,1759200749417783471
-0.00932274293154478,1759200749422794912
-0.00932274293154478,1759200749427756867
-0.00932274293154478,1759200749432768756
-0.00932274293154478,1759200749437757228
-0.009328113868832588,1759200749442838428
-0.009328113868832588,1759200749447878840
-0.009328113868832588,1759200749452827378
-0.00932274293154478,1759200749457837512
-0.00932274293154478,1759200749462875972
-0.009328113868832588,1759200749467803332
-0.00932274293154478,1759200749472781399
-0.00932274293154478,1759200749477867274
-0.009333483874797821,1759200749482778005
-0.009328113868832588,1759200749487844971
-0.009317372925579548,1759200749492767613
-0.00932274293154478,1759200749497829765
-0.00932274293154478,1759200749502767222
-0.009328113868832588,1759200749507762169
-0.00932274293154478,1759200749512809303
-0.00932274293154478,1759200749517791092
-0.009328113868832588,1759200749522791927
-0.00932274293154478,1759200749527769770
-0.009317372925579548,1759200749532758681
-0.009333483874797821,1759200749537798186
-0.009328113868832588,1759200749542812219
-0.00932274293154478,1759200749547790694
-0.009328113868832588,1759200749552763934
-0.009328113868832588,1759200749557897714
-0.00932274293154478,1759200749562947624
-0.009328113868832588,1759200749567810584
-0.00932274293154478,1759200749572807856
-0.00932274293154478,1759200749577787472
-0.00932274293154478,1759200749582775770
-0.00932274293154478,1759200749587840489
-0.009328113868832588,1759200749592801628
-0.009328113868832588,1759200749597830804
-0.00932274293154478,1759200749602791119
-0.009328113868832588,1759200749607876552
-0.009328113868832588,1759200749612760304
-0.009333483874797821,1759200749617778752
-0.009328113868832588,1759200749622789407
-0.00932274293154478,1759200749627798819
-0.009328113868832588,1759200749632781496
-0.00932274293154478,1759200749637795222
-0.00932274293154478,1759200749642811268
-0.009328113868832588,1759200749647778247
-0.009328113868832588,1759200749652779570
-0.009328113868832588,1759200749657792919
-0.00932274293154478,1759200749662820233
-0.00932274293154478,1759200749667794975
-0.009333483874797821,1759200749672796428
-0.009328113868832588,1759200749677783669
-0.00932274293154478,1759200749682848188
-0.009328113868832588,1759200749687794605
-0.00932274293154478,1759200749692941454
-0.009328113868832588,1759200749697817481
-0.00932274293154478,1759200749702804003
-0.009328113868832588,1759200749707939033
-0.009338853880763054,1759200749712787108
-0.009338853880763054,1759200749717777280
-0.009328113868832588,1759200749722778338
-0.009333483874797821,1759200749727814609
-0.009328113868832588,1759200749732906575
-0.009328113868832588,1759200749737780007
-0.009328113868832588,1759200749742794540
-0.009328113868832588,1759200749747786781
-0.00932274293154478,1759200749752787120
-0.00932274293154478,1759200749757817918
-0.00932274293154478,1759200749762779066
-0.009328113868832588,1759200749767835305
-0.009328113868832588,1759200749772780724
-0.009328113868832588,1759200749777797065
-0.009328113868832588,1759200749782796374
-0.009333483874797821,1759200749787802404
-0.00932274293154478,1759200749792764683
-0.009328113868832588,1759200749797841426
-0.009328113868832588,1759200749802797430
-0.009328113868832588,1759200749807783842
-0.00932274293154478,1759200749812763632
-0.00932274293154478,1759200749817766274
-0.00932274293154478,1759200749822828702
-0.009328113868832588,1759200749827855681
-0.009328113868832588,1759200749832962496
-0.009328113868832588,1759200749837816286
-0.00932274293154478,1759200749842832747
-0.00932274293154478,1759200749847777905
-0.009328113868832588,1759200749852884401
-0.00932274293154478,1759200749857780306
-0.009317372925579548,1759200749862789117
-0.009333483874797821,1759200749867767222
-0.00932274293154478,1759200749872776298
-0.00932274293154478,1759200749877785356
-0.009328113868832588,1759200749882903682
-0.009328113868832588,1759200749887798559
-0.009328113868832588,1759200749892859720
-0.009328113868832588,1759200749897849460
-0.00932274293154478,1759200749902788853
-0.00932274293154478,1759200749907772145
-0.00932274293154478,1759200749912780224
-0.00932274293154478,1759200749917772157
-0.009328113868832588,1759200749922831713
-0.009328113868832588,1759200749927781060
-0.00932274293154478,1759200749932829224
-0.00932274293154478,1759200749937788031
-0.009328113868832588,1759200749942871269
-0.009328113868832588,1759200749947752989
-0.009333483874797821,1759200749952807177
-0.00932274293154478,1759200749957861638
-0.00932274293154478,1759200749962848752
-0.00932274293154478,1759200749967789548
-0.00932274293154478,1759200749972788400
-0.009328113868832588,1759200749977805359
-0.009328113868832588,1759200749982882175
-0.00932274293154478,1759200749987794141
-0.00932274293154478,1759200749992898123
-0.009328113868832588,1759200749997793362
-0.00932274293154478,1759200750002812938
-0.009328113868832588,1759200750007884125
-0.009328113868832588,1759200750012895955
-0.009328113868832588,1759200750017802295
-0.00932274293154478,1759200750022775012
-0.00932274293154478,1759200750027792160
-0.00932274293154478,1759200750032824051
-0.009328113868832588,1759200750037794159
-0.00932274293154478,1759200750042934095
-0.009328113868832588,1759200750047812987
-0.00932274293154478,1759200750052829489
-0.00932274293154478,1759200750057854316
-0.009328113868832588,1759200750062801338
-0.009328113868832588,1759200750067782433
-0.00932274293154478,1759200750072847015
-0.009328113868832588,1759200750077806651
-0.009328113868832588,1759200750082851692
-0.009328113868832588,1759200750087810633
-0.009328113868832588,1759200750092801688
-0.00932274293154478,1759200750097790702
-0.009328113868832588,1759200750102791650
-0.009333483874797821,1759200750107779456
-0.00932274293154478,1759200750112766294
-0.009328113868832588,1759200750117778422
-0.009328113868832588,1759200750122769690
-0.00932274293154478,1759200750127811074
-0.00932274293154478,1759200750132770372
-0.00932274293154478,1759200750137836779
-0.009328113868832588,1759200750142864098
-0.009328113868832588,1759200750147780067
-0.00932274293154478,1759200750152778804
-0.009333483874797821,1759200750158029039
-0.009328113868832588,1759200750162916485
-0.00932274293154478,1759200750167926665
-0.009328113868832588,1759200750172851425
-0.009328113868832588,1759200750177812612
-0.009333483874797821,1759200750182778902
-0.009328113868832588,1759200750187781663
-0.00932274293154478,1759200750192779854
-0.00932274293154478,1759200750197874852
-0.009333483874797821,1759200750202838579
-0.009328113868832588,1759200750207846835
-0.009333483874797821,1759200750212815297
-0.009328113868832588,1759200750217813814
-0.00932274293154478,1759200750222792881
-0.00932274293154478,1759200750227802450
-0.00932274293154478,1759200750232831303
-0.009328113868832588,1759200750237804287
-0.009328113868832588,1759200750242866578
-0.009328113868832588,1759200750247764236
-0.00932274293154478,1759200750252845723
-0.009328113868832588,1759200750257821383
-0.009317372925579548,1759200750262782213
-0.009328113868832588,1759200750267816812
-0.00932274293154478,1759200750272748896
-0.009328113868832588,1759200750277810810
-0.00932274293154478,1759200750282789920
-0.009328113868832588,1759200750287782669
-0.009328113868832588,1759200750292783320
-0.009333483874797821,1759200750297795689
-0.00932274293154478,1759200750302805107
-0.009328113868832588,1759200750307804973
-0.009328113868832588,1759200750312833169
-0.009328113868832588,1759200750317781529
-0.009328113868832588,1759200750322782608
-0.009328113868832588,1759200750327844234
-0.00932274293154478,1759200750332817626
-0.00932274293154478,1759200750337877225
-0.009333483874797821,1759200750342965007
-0.009328113868832588,1759200750347850344
-0.009328113868832588,1759200750352834510
-0.00932274293154478,1759200750357820870
-0.009328113868832588,1759200750362808534
-0.00932274293154478,1759200750367764223
-0.009333483874797821,1759200750372769260
-0.00932274293154478,1759200750377784122
-0.00932274293154478,1759200750382806268
-0.009328113868832588,1759200750387781758
-0.009328113868832588,1759200750392764596
-0.009328113868832588,1759200750397780542
-0.009328113868832588,1759200750402779692
-0.009317372925579548,1759200750407799019
-0.00932274293154478,1759200750412755917
-0.009333483874797821,1759200750417780109
