actuation_accel_cmd,actuation_brake_cmd,actuation_steer_cmd,stamp
1.0,0.0,0.959190845489502,1759200749287134956
1.0,0.0,0.9592435359954834,1759200749287216642
1.0,0.0,0.9592435359954834,1759200749287281763
1.0,0.0,0.9592435359954834,1759200749287324949
1.0,0.0,0.9592435359954834,1759200749293183912
1.0,0.0,0.9592960476875305,1759200749303289285
1.0,0.0,0.9592960476875305,1759200749313187498
1.0,0.0,0.9592960476875305,1759200749323243597
1.0,0.0,0.9592960476875305,1759200749333250323
1.0,0.0,0.9592960476875305,1759200749343219380
1.0,0.0,0.9592960476875305,1759200749353202261
1.0,0.0,0.9593482613563538,1759200749363216810
1.0,0.0,0.9593482613563538,1759200749373179105
1.0,0.0,0.9593482613563538,1759200749383265415
1.0,0.0,0.9593482613563538,1759200749393229867
1.0,0.0,0.9594002962112427,1759200749403263971
1.0,0.0,0.9594002962112427,1759200749413200624
1.0,0.0,0.9594002962112427,1759200749423228535
1.0,0.0,0.9594002962112427,1759200749433203707
1.0,0.0,0.9594002962112427,1759200749443517890
1.0,0.0,0.9594002962112427,1759200749453219356
1.0,0.0,0.9594521522521973,1759200749463184486
1.0,0.0,0.9594521522521973,1759200749473305793
1.0,0.0,0.9594521522521973,1759200749483267378
1.0,0.0,0.9594521522521973,1759200749493207138
1.0,0.0,0.9595037698745728,1759200749503182601
1.0,0.0,0.9595037698745728,1759200749513193768
1.0,0.0,0.9595037698745728,1759200749523360994
1.0,0.0,0.9595037698745728,1759200749533236534
1.0,0.0,0.9595037698745728,1759200749543482630
1.0,0.0,0.9595037698745728,1759200749553219385
1.0,0.0,0.9595552086830139,1759200749563280018
1.0,0.0,0.9595552086830139,1759200749573214897
1.0,0.0,0.9595552086830139,1759200749583223074
1.0,0.0,0.9595552086830139,1759200749593205246
1.0,0.0,0.959606409072876,1759200749603228114
1.0,0.0,0.959606409072876,1759200749613249141
1.0,0.0,0.959606409072876,1759200749623273636
1.0,0.0,0.959606409072876,1759200749633203731
1.0,0.0,0.959606409072876,1759200749643188480
1.0,0.0,0.959606409072876,1759200749653242461
1.0,0.0,0.9596574902534485,1759200749663176516
1.0,0.0,0.9596574902534485,1759200749673230152
1.0,0.0,0.9596574902534485,1759200749683203740
1.0,0.0,0.9596574902534485,1759200749693238937
1.0,0.0,0.959688127040863,1759200749703196043
1.0,0.0,0.959688127040863,1759200749713216620
1.0,0.0,0.959688127040863,1759200749723214041
1.0,0.0,0.959688127040863,1759200749733227925
1.0,0.0,0.959688127040863,1759200749743221306
1.0,0.0,0.959688127040863,1759200749753253250
1.0,0.0,0.9597187638282776,1759200749763210466
1.0,0.0,0.9597187638282776,1759200749773186522
1.0,0.0,0.9597187638282776,1759200749783191373
1.0,0.0,0.9597187638282776,1759200749793240812
1.0,0.0,0.9597508907318115,1759200749803177724
1.0,0.0,0.9597508907318115,1759200749813253707
1.0,0.0,0.9597508311271667,1759200749823223189
1.0,0.0,0.9597508311271667,1759200749833191018
1.0,0.0,0.9597508311271667,1759200749843206171
1.0,0.0,0.9597508311271667,1759200749853204574
1.0,0.0,0.959783136844635,1759200749863221450
1.0,0.0,0.959783136844635,1759200749873217915
1.0,0.0,0.959783136844635,1759200749883194571
1.0,0.0,0.959783136844635,1759200749893213735
1.0,0.0,0.9598357081413269,1759200749903234335
1.0,0.0,0.9598357081413269,1759200749913203374
1.0,0.0,0.9598357081413269,1759200749923189876
1.0,0.0,0.9598357081413269,1759200749933212606
1.0,0.0,0.9598357081413269,1759200749943201655
1.0,0.0,0.9598357081413269,1759200749953229144
1.0,0.0,0.9598885178565979,1759200749963192903
1.0,0.0,0.9598885178565979,1759200749973209346
1.0,0.0,0.9598885178565979,1759200749983198299
1.0,0.0,0.9598885178565979,1759200749993198627
1.0,0.0,0.959941565990448,1759200750003215001
1.0,0.0,0.959941565990448,1759200750013173014
1.0,0.0,0.959941565990448,1759200750023217885
1.0,0.0,0.959941565990448,1759200750033196507
1.0,0.0,0.959941565990448,1759200750043247949
1.0,0.0,0.959941565990448,1759200750053215263
1.0,0.0,0.9599947333335876,1759200750063199093
1.0,0.0,0.9599947333335876,1759200750073186515
1.0,0.0,0.9599946737289429,1759200750083210605
1.0,0.0,0.9599946737289429,1759200750093220016
1.0,0.0,0.960046648979187,1759200750103264850
1.0,0.0,0.960046648979187,1759200750113177097
1.0,0.0,0.960046648979187,1759200750123309396
1.0,0.0,0.960046648979187,1759200750133268438
1.0,0.0,0.960046648979187,1759200750143188761
1.0,0.0,0.960046648979187,1759200750153213442
1.0,0.0,0.960098385810852,1759200750163213396
1.0,0.0,0.960098385810852,1759200750173181132
1.0,0.0,0.960098385810852,1759200750183220008
1.0,0.0,0.960098385810852,1759200750193228789
1.0,0.0,0.960149884223938,1759200750203231601
1.0,0.0,0.960149884223938,1759200750213200971
1.0,0.0,0.960149884223938,1759200750223270565
1.0,0.0,0.960149884223938,1759200750233205006
1.0,0.0,0.960149884223938,1759200750243204591
1.0,0.0,0.960149884223938,1759200750253182295
1.0,0.0,0.9602011442184448,1759200750263207042
1.0,0.0,0.9602011442184448,1759200750273285212
1.0,0.0,0.9602011442184448,1759200750283238344
1.0,0.0,0.9602011442184448,1759200750293196504
1.0,0.0,0.9602011442184448,1759200750303222599
1.0,0.0,0.9602011442184448,1759200750313216755
1.0,0.0,0.9602335691452026,1759200750323220198
1.0,0.0,0.9602335691452026,1759200750333222876
1.0,0.0,0.9602335691452026,1759200750343219180
1.0,0.0,0.9602335691452026,1759200750353278843
1.0,0.0,0.9602663516998291,1759200750363213519
1.0,0.0,0.9602663516998291,1759200750373223466
1.0,0.0,0.9602663516998291,1759200750383183099
1.0,0.0,0.9602663516998291,1759200750393263277
1.0,0.0,0.9602994322776794,1759200750403219595
1.0,0.0,0.9602994322776794,1759200750413187839
1.0,0.0,0.9602994322776794,1759200750423496553
1.0,0.0,0.9602994322776794,1759200750433205486
1.0,0.0,0.9602994322776794,1759200750443202008
1.0,0.0,0.9602994322776794,1759200750453220644
1.0,0.0,0.9603328704833984,1759200750463211176
1.0,0.0,0.9603328704833984,1759200750473184243
1.0,0.0,0.9603328704833984,1759200750483252488
1.0,0.0,0.9603328704833984,1759200750493193329
1.0,0.0,0.9603665471076965,1759200750503181270
1.0,0.0,0.9603665471076965,1759200750513217013
1.0,0.0,0.9603665471076965,1759200750523525204
1.0,0.0,0.9603665471076965,1759200750533204704
1.0,0.0,0.9603665471076965,1759200750543196941
1.0,0.0,0.9603665471076965,1759200750553284794
1.0,0.0,0.9604004621505737,1759200750563241293
1.0,0.0,0.9604004621505737,1759200750573224341
1.0,0.0,0.9604004621505737,1759200750583184637
1.0,0.0,0.9604004621505737,1759200750593183452
1.0,0.0,0.9604347348213196,1759200750603209550
1.0,0.0,0.9604347348213196,1759200750613233006
1.0,0.0,0.9604347348213196,1759200750623387031
1.0,0.0,0.9604347348213196,1759200750633223474
1.0,0.0,0.9604347348213196,1759200750643194227
1.0,0.0,0.9604347348213196,1759200750653275849
1.0,0.0,0.9604692459106445,1759200750663245146
1.0,0.0,0.9604692459106445,1759200750673270435
1.0,0.0,0.9604692459106445,1759200750683188386
1.0,0.0,0.9604692459106445,1759200750693235484
1.0,0.0,0.9605040550231934,1759200750703217782
1.0,0.0,0.9605040550231934,1759200750713218416
1.0,0.0,0.9605040550231934,1759200750723267335
1.0,0.0,0.9605040550231934,1759200750733213462
1.0,0.0,0.9605040550231934,1759200750743211336
1.0,0.0,0.9605040550231934,1759200750753238397
1.0,0.0,0.9605389833450317,1759200750763218433
1.0,0.0,0.9605389833450317,1759200750773199331
1.0,0.0,0.9605389833450317,1759200750783194848
1.0,0.0,0.9605389833450317,1759200750793175998
1.0,0.0,0.960574209690094,1759200750803213607
1.0,0.0,0.960574209690094,1759200750813197712
1.0,0.0,0.960574209690094,1759200750823261889
1.0,0.0,0.960574209690094,1759200750833223553
1.0,0.0,0.960574209690094,1759200750843199905
1.0,0.0,0.960574209690094,1759200750853189734
1.0,0.0,0.9606097340583801,1759200750863217848
1.0,0.0,0.9606097340583801,1759200750873196864
1.0,0.0,0.9606097340583801,1759200750883178267
1.0,0.0,0.9606097340583801,1759200750893177290
1.0,0.0,0.9606435298919678,1759200750903223936
1.0,0.0,0.9606435298919678,1759200750913225861
1.0,0.0,0.9606435298919678,1759200750923535523
1.0,0.0,0.9606435298919678,1759200750933316813
1.0,0.0,0.9606435298919678,1759200750943219901
1.0,0.0,0.9606435298919678,1759200750953248042
1.0,0.0,0.9606772065162659,1759200750963226586
1.0,0.0,0.9606772065162659,1759200750973177046
