gyro_z,stamp
0.004799387500950958,1759204127931982932
0.006398162677385801,1759204127932074441
0.002134763137735156,1759204127932172865
0.005332312443407289,1759204127936264165
0.001068913252822495,1759204127949734706
0.002934150115087339,1759204127963056401
0.0024012251726310083,1759204127976466915
0.0018683002301746778,1759204127990806505
-0.0002633995396506446,1759204128004583522
0.003733537441505372,1759204128017682493
0.003733537441505372,1759204128031162158
0.006931086747177505,1759204128044016775
0.005598774827368992,1759204128057374725
0.003733537441505372,1759204128071123351
0.0018683002301746778,1759204128085499142
0.000535987437701539,1759204128098984120
0.004,1759204128111634183
0.0024012251726310083,1759204128125740310
0.000535987437701539,1759204128138891080
-0.0023950993094759678,1759204128151853661
0.003733537441505372,1759204128164879917
0.0008024503452620162,1759204128179296197
0.006398162677385801,1759204128192914564
0.003733537441505372,1759204128206139426
0.007197549654737984,1759204128219211062
0.002134763137735156,1759204128232546973
0.002134763137735156,1759204128245673527
0.007464012562298461,1759204128259160912
0.004799387500950958,1759204128272350497
0.0026676875565927113,1759204128287440649
0.0018683002301746778,1759204128300710564
0.003200612499049042,1759204128314152783
0.002134763137735156,1759204128327378152
0.0016018373226141997,1759204128340334330
0.000535987437701539,1759204128353803350
0.0002695262754703123,1759204128366645826
0.001068913252822495,1759204128381591826
0.0024012251726310083,1759204128394847185
0.005332312443407289,1759204128408174159
0.0016018373226141997,1759204128421197161
3.0633679098338723e-06,1759204128434694976
0.004799387500950958,1759204128447860488
0.0016018373226141997,1759204128461115015
0.004532924942456331,1759204128473869046
0.0034670750575436695,1759204128489007195
0.004532924942456331,1759204128502519895
0.002934150115087339,1759204128515712136
-0.00106278826233208,1759204128528670588
0.0016018373226141997,1759204128542361940
0.0008024503452620162,1759204128555472130
0.0008024503452620162,1759204128568745082
0.007464012562298461,1759204128583201330
0.002934150115087339,1759204128596760934
0.001068913252822495,1759204128610082652
0.0018683002301746778,1759204128623227305
0.002134763137735156,1759204128636532692
0.003200612499049042,1759204128649732242
-0.0005298624472111222,1759204128662701285
0.001068913252822495,1759204128676173615
0.004266462558494628,1759204128690954184
0.002934150115087339,1759204128704061079
0.003200612499049042,1759204128717632409
0.0008024503452620162,1759204128730869066
-0.0013292494245633057,1759204128743974110
0.005065849884912661,1759204128757043276
0.0034670750575436695,1759204128770535263
0.0018683002301746778,1759204128784964071
0.0013353744150537217,1759204128798774672
0.005865236862264844,1759204128811810162
0.004799387500950958,1759204128825168546
0.004799387500950958,1759204128838499554
0.002934150115087339,1759204128851706065
0.002934150115087339,1759204128864882210
0.000535987437701539,1759204128879510494
0.005332312443407289,1759204128893000938
0.0002695262754703123,1759204128906164376
0.0018683002301746778,1759204128919557944
0.0034670750575436695,1759204128932704583
0.0024012251726310083,1759204128945892012
0.004,1759204128958705138
0.002134763137735156,1759204128972662779
0.008263399539650645,1759204128987442080
-0.001595712332123785,1759204129000944021
0.0024012251726310083,1759204129014200124
0.005065849884912661,1759204129027366575
0.0066646255849462785,1759204129040435475
0.000535987437701539,1759204129053600515
0.005065849884912661,1759204129066735504
0.004799387500950958,1759204129081557690
0.0026676875565927113,1759204129094919119
0.005332312443407289,1759204129108218566
0.004,1759204129120621703
0.006931086747177505,1759204129134623301
0.0018683002301746778,1759204129147592322
0.003733537441505372,1759204129160860042
-0.001595712332123785,1759204129174274814
0.005065849884912661,1759204129188896207
0.005598774827368992,1759204129202523493
0.003733537441505372,1759204129215737044
0.002134763137735156,1759204129228864182
0.004,1759204129241694318
0.004266462558494628,1759204129255183200
-0.0023950993094759678,1759204129268523901
0.0008024503452620162,1759204129282878847
0.0034670750575436695,1759204129296858760
0.0034670750575436695,1759204129309768301
0.005332312443407289,1759204129323054244
0.004532924942456331,1759204129336337300
0.0016018373226141997,1759204129349473242
3.0633679098338723e-06,1759204129363542905
