actuation_accel_cmd,actuation_brake_cmd,actuation_steer_cmd,stamp
1.0,0.0,-0.4354459047317505,1759204129027713557
1.0,0.0,-0.4354984760284424,1759204129037715778
1.0,0.0,-0.4354984760284424,1759204129047880939
1.0,0.0,-0.4354984760284424,1759204129057702919
1.0,0.0,-0.4354984760284424,1759204129067719873
1.0,0.0,-0.4354984760284424,1759204129077743290
1.0,0.0,-0.4354984760284424,1759204129087747194
1.0,0.0,-0.4355511963367462,1759204129097758815
1.0,0.0,-0.4355511963367462,1759204129107715040
1.0,0.0,-0.4355511963367462,1759204129117713849
1.0,0.0,-0.4355511963367462,1759204129127834976
1.0,0.0,-0.4355511963367462,1759204129137737238
1.0,0.0,-0.4355511963367462,1759204129147817226
1.0,0.0,-0.4356038272380829,1759204129157779397
1.0,0.0,-0.4356038272380829,1759204129167747519
1.0,0.0,-0.4356038272380829,1759204129177708458
1.0,0.0,-0.4356038272380829,1759204129187715595
1.0,0.0,-0.4356565475463867,1759204129197720461
1.0,0.0,-0.4356565475463867,1759204129207719434
1.0,0.0,-0.4356565475463867,1759204129217759885
1.0,0.0,-0.4356565475463867,1759204129227745989
1.0,0.0,-0.43569719791412354,1759204129237749229
1.0,0.0,-0.43569719791412354,1759204129247728712
1.0,0.0,-0.43569719791412354,1759204129257727749
1.0,0.0,-0.43569719791412354,1759204129267750542
1.0,0.0,-0.43569719791412354,1759204129277751220
1.0,0.0,-0.43569719791412354,1759204129287764316
1.0,0.0,-0.43573787808418274,1759204129297731125
1.0,0.0,-0.43573787808418274,1759204129307751365
1.0,0.0,-0.43573787808418274,1759204129317737392
1.0,0.0,-0.43573787808418274,1759204129327759163
1.0,0.0,-0.43573787808418274,1759204129337742263
1.0,0.0,-0.43573787808418274,1759204129347785208
1.0,0.0,-0.4357786178588867,1759204129357788735
1.0,0.0,-0.4357786178588867,1759204129367763238
1.0,0.0,-0.4357786178588867,1759204129377716185
1.0,0.0,-0.4357786178588867,1759204129387718367
1.0,0.0,-0.43581920862197876,1759204129397709966
1.0,0.0,-0.43581920862197876,1759204129407761142
1.0,0.0,-0.43581920862197876,1759204129417733511
1.0,0.0,-0.43581920862197876,1759204129427706749
1.0,0.0,-0.43581920862197876,1759204129437731024
1.0,0.0,-0.43581920862197876,1759204129447712162
1.0,0.0,-0.4358598291873932,1759204129457706157
1.0,0.0,-0.4358598291873932,1759204129467729712
1.0,0.0,-0.4358598291873932,1759204129477731413
1.0,0.0,-0.4358598291873932,1759204129487739520
1.0,0.0,-0.43590018153190613,1759204129497741003
1.0,0.0,-0.43590018153190613,1759204129507733283
1.0,0.0,-0.43590018153190613,1759204129517730687
1.0,0.0,-0.43590018153190613,1759204129527872925
1.0,0.0,-0.43594056367874146,1759204129537735185
1.0,0.0,-0.43594056367874146,1759204129547857455
1.0,0.0,-0.43594056367874146,1759204129557735520
1.0,0.0,-0.43594056367874146,1759204129567719621
1.0,0.0,-0.43594056367874146,1759204129577760247
1.0,0.0,-0.43594056367874146,1759204129587702007
1.0,0.0,-0.43599262833595276,1759204129597708625
1.0,0.0,-0.43599262833595276,1759204129607709505
1.0,0.0,-0.43599262833595276,1759204129617804266
1.0,0.0,-0.43599262833595276,1759204129627711735
1.0,0.0,-0.4360324740409851,1759204129637733036
1.0,0.0,-0.4360324740409851,1759204129647729992
1.0,0.0,-0.4360324740409851,1759204129657742276
1.0,0.0,-0.4360324740409851,1759204129667730329
1.0,0.0,-0.4360324740409851,1759204129677739352
1.0,0.0,-0.4360324740409851,1759204129687805874
1.0,0.0,-0.4361010491847992,1759204129697715028
1.0,0.0,-0.4361010491847992,1759204129707780027
1.0,0.0,-0.4361010491847992,1759204129717703479
1.0,0.0,-0.4361010491847992,1759204129727712465
1.0,0.0,-0.4361010491847992,1759204129737746599
1.0,0.0,-0.4361010491847992,1759204129747735162
1.0,0.0,-0.4361695945262909,1759204129757824428
1.0,0.0,-0.4361695945262909,1759204129767757972
1.0,0.0,-0.4361695945262909,1759204129777742827
1.0,0.0,-0.4361695945262909,1759204129787731774
1.0,0.0,-0.43623781204223633,1759204129797727272
1.0,0.0,-0.43623781204223633,1759204129807745646
1.0,0.0,-0.43623781204223633,1759204129817721881
1.0,0.0,-0.43623781204223633,1759204129827710101
1.0,0.0,-0.4363059103488922,1759204129837709840
1.0,0.0,-0.4363059103488922,1759204129847726724
1.0,0.0,-0.4363059103488922,1759204129857744912
1.0,0.0,-0.4363059103488922,1759204129867745944
1.0,0.0,-0.4363059103488922,1759204129877754497
1.0,0.0,-0.4363059103488922,1759204129887718681
1.0,0.0,-0.43637320399284363,1759204129897740392
1.0,0.0,-0.43637320399284363,1759204129907725264
1.0,0.0,-0.43637320399284363,1759204129917759978
1.0,0.0,-0.43637320399284363,1759204129927736313
1.0,0.0,-0.43644046783447266,1759204129937760856
1.0,0.0,-0.43644046783447266,1759204129947732597
1.0,0.0,-0.43644046783447266,1759204129957765785
1.0,0.0,-0.43644046783447266,1759204129967735653
1.0,0.0,-0.43644046783447266,1759204129977790751
1.0,0.0,-0.43644046783447266,1759204129987744022
1.0,0.0,-0.43650728464126587,1759204129997786524
1.0,0.0,-0.43650728464126587,1759204130007716715
1.0,0.0,-0.43650728464126587,1759204130017721539
1.0,0.0,-0.43650728464126587,1759204130027730528
1.0,0.0,-0.4365741014480591,1759204130037740108
1.0,0.0,-0.4365741014480591,1759204130047735716
1.0,0.0,-0.4365741014480591,1759204130057773647
1.0,0.0,-0.4365741014480591,1759204130067735236
1.0,0.0,-0.4365740716457367,1759204130077736431
1.0,0.0,-0.4365740716457367,1759204130087749284
1.0,0.0,-0.4366403818130493,1759204130097699639
1.0,0.0,-0.4366403818130493,1759204130107726122
1.0,0.0,-0.4366403818130493,1759204130117783628
1.0,0.0,-0.4366403818130493,1759204130127755809
1.0,0.0,-0.43667909502983093,1759204130137779903
1.0,0.0,-0.43667909502983093,1759204130147744236
1.0,0.0,-0.43667909502983093,1759204130157797983
1.0,0.0,-0.43667909502983093,1759204130167844806
1.0,0.0,-0.43667909502983093,1759204130177732271
1.0,0.0,-0.43667909502983093,1759204130187718997
1.0,0.0,-0.436732679605484,1759204130197775378
1.0,0.0,-0.436732679605484,1759204130207723320
1.0,0.0,-0.4367326498031616,1759204130217749733
1.0,0.0,-0.4367326498031616,1759204130227750189
1.0,0.0,-0.4367864429950714,1759204130237727391
1.0,0.0,-0.4367864429950714,1759204130247812481
1.0,0.0,-0.4367864429950714,1759204130257763039
1.0,0.0,-0.4367864429950714,1759204130267745341
1.0,0.0,-0.4367864429950714,1759204130277730031
1.0,0.0,-0.4367864429950714,1759204130287798150
1.0,0.0,-0.4368389844894409,1759204130297725320
1.0,0.0,-0.4368389844894409,1759204130307741057
1.0,0.0,-0.4368389844894409,1759204130317716978
1.0,0.0,-0.4368389844894409,1759204130327755208
1.0,0.0,-0.4368914067745209,1759204130337865379
1.0,0.0,-0.4368914067745209,1759204130347750806
1.0,0.0,-0.4368914067745209,1759204130357882179
1.0,0.0,-0.4368914067745209,1759204130367779985
1.0,0.0,-0.4368914067745209,1759204130377750083
1.0,0.0,-0.4368914067745209,1759204130387723391
1.0,0.0,-0.436941921710968,1759204130397757843
1.0,0.0,-0.436941921710968,1759204130407748550
1.0,0.0,-0.436941921710968,1759204130417747593
1.0,0.0,-0.436941921710968,1759204130427746243
1.0,0.0,-0.4369924068450928,1759204130437712828
1.0,0.0,-0.4369924068450928,1759204130447737642
1.0,0.0,-0.4369924068450928,1759204130457735647
1.0,0.0,-0.4369924068450928,1759204130467731650
1.0,0.0,-0.4369924068450928,1759204130477720669
1.0,0.0,-0.4369924068450928,1759204130487741343
1.0,0.0,-0.4370417594909668,1759204130497723686
1.0,0.0,-0.4370417594909668,1759204130507712405
1.0,0.0,-0.4370417594909668,1759204130517730394
1.0,0.0,-0.4370417594909668,1759204130527753426
1.0,0.0,-0.43709099292755127,1759204130537722029
1.0,0.0,-0.43709099292755127,1759204130547724641
1.0,0.0,-0.43709099292755127,1759204130557752016
1.0,0.0,-0.43709099292755127,1759204130567719566
1.0,0.0,-0.43709099292755127,1759204130577710697
1.0,0.0,-0.43709099292755127,1759204130587746326
1.0,0.0,-0.43711432814598083,1759204130597721020
1.0,0.0,-0.43711432814598083,1759204130607727672
1.0,0.0,-0.43711432814598083,1759204130617712125
1.0,0.0,-0.43711432814598083,1759204130627700556
1.0,0.0,-0.43713781237602234,1759204130637756105
1.0,0.0,-0.43713781237602234,1759204130647731057
1.0,0.0,-0.43713781237602234,1759204130657801980
1.0,0.0,-0.43713781237602234,1759204130667728909
1.0,0.0,-0.43713781237602234,1759204130677734199
1.0,0.0,-0.43713781237602234,1759204130687811762
1.0,0.0,-0.43717265129089355,1759204130697712244
1.0,0.0,-0.43717265129089355,1759204130707732908
1.0,0.0,-0.43717265129089355,1759204130717718593
1.0,0.0,-0.43717265129089355,1759204130727733930
1.0,0.0,-0.4372073709964752,1759204130737723194
1.0,0.0,-0.4372073709964752,1759204130747711497
1.0,0.0,-0.4372073709964752,1759204130757734652
1.0,0.0,-0.4372073709964752,1759204130767727051
1.0,0.0,-0.4372073709964752,1759204130777765377
1.0,0.0,-0.4372073709964752,1759204130787733075
1.0,0.0,-0.43725353479385376,1759204130797731082
1.0,0.0,-0.43725353479385376,1759204130807803374
1.0,0.0,-0.43725353479385376,1759204130817768291
1.0,0.0,-0.43725353479385376,1759204130827726939
1.0,0.0,-0.437299907207489,1759204130837719357
1.0,0.0,-0.437299907207489,1759204130847711104
1.0,0.0,-0.437299907207489,1759204130857758804
1.0,0.0,-0.437299907207489,1759204130867868414
1.0,0.0,-0.437299907207489,1759204130877722636
1.0,0.0,-0.437299907207489,1759204130887782004
1.0,0.0,-0.43734464049339294,1759204130897733839
1.0,0.0,-0.43734464049339294,1759204130907735409
1.0,0.0,-0.43734464049339294,1759204130917787593
1.0,0.0,-0.43734464049339294,1759204130927771239
1.0,0.0,-0.43738940358161926,1759204130937727715
1.0,0.0,-0.43738940358161926,1759204130947695613
1.0,0.0,-0.43738940358161926,1759204130957864064
1.0,0.0,-0.43738940358161926,1759204130967750645
1.0,0.0,-0.43738940358161926,1759204130977748459
1.0,0.0,-0.43738940358161926,1759204130987740343
1.0,0.0,-0.437433123588562,1759204130997771644
1.0,0.0,-0.437433123588562,1759204131007713813
1.0,0.0,-0.437433123588562,1759204131017841998
1.0,0.0,-0.437433123588562,1759204131027741200
1.0,0.0,-0.43747678399086,1759204131037823358
1.0,0.0,-0.43747678399086,1759204131047729737
1.0,0.0,-0.43747678399086,1759204131057760356
1.0,0.0,-0.43747678399086,1759204131067761041
1.0,0.0,-0.43747678399086,1759204131077754422
1.0,0.0,-0.43747678399086,1759204131087796984
1.0,0.0,-0.4375188946723938,1759204131097768870
1.0,0.0,-0.4375188946723938,1759204131107712767
1.0,0.0,-0.4375188946723938,1759204131117775049
1.0,0.0,-0.4375188946723938,1759204131127733842
1.0,0.0,-0.4375609755516052,1759204131137721121
1.0,0.0,-0.4375609755516052,1759204131147760144
1.0,0.0,-0.4375609755516052,1759204131157835077
1.0,0.0,-0.4375609755516052,1759204131167800786
1.0,0.0,-0.4375609755516052,1759204131177804134
1.0,0.0,-0.4375609755516052,1759204131187845669
1.0,0.0,-0.437602162361145,1759204131197729834
1.0,0.0,-0.437602162361145,1759204131207717492
1.0,0.0,-0.437602162361145,1759204131217746987
1.0,0.0,-0.437602162361145,1759204131227750040
1.0,0.0,-0.43764322996139526,1759204131237724964
1.0,0.0,-0.43764322996139526,1759204131247712743
1.0,0.0,-0.43764322996139526,1759204131257808274
1.0,0.0,-0.43764322996139526,1759204131267798254
1.0,0.0,-0.43764322996139526,1759204131277729483
1.0,0.0,-0.43764322996139526,1759204131287759684
1.0,0.0,-0.4376828670501709,1759204131297743784
1.0,0.0,-0.4376828670501709,1759204131307748042
1.0,0.0,-0.4376828670501709,1759204131317713780
1.0,0.0,-0.4376828670501709,1759204131327752552
1.0,0.0,-0.43772250413894653,1759204131337785698
1.0,0.0,-0.43772250413894653,1759204131347727791
1.0,0.0,-0.43772250413894653,1759204131357734855
1.0,0.0,-0.43772250413894653,1759204131367906946
1.0,0.0,-0.43772250413894653,1759204131377703035
1.0,0.0,-0.43772250413894653,1759204131387734167
1.0,0.0,-0.4377613365650177,1759204131397797018
1.0,0.0,-0.4377613365650177,1759204131407883359
1.0,0.0,-0.4377613365650177,1759204131417815567
1.0,0.0,-0.4377613365650177,1759204131427818616
1.0,0.0,-0.43780019879341125,1759204131437710222
1.0,0.0,-0.43780019879341125,1759204131447712974
1.0,0.0,-0.43780019879341125,1759204131457809906
1.0,0.0,-0.43780019879341125,1759204131467750882
1.0,0.0,-0.43780019879341125,1759204131477804511
1.0,0.0,-0.43780019879341125,1759204131487788955
1.0,0.0,-0.4378379285335541,1759204131497740922
1.0,0.0,-0.4378379285335541,1759204131507778869
1.0,0.0,-0.4378379285335541,1759204131517799789
1.0,0.0,-0.4378379285335541,1759204131527808088
1.0,0.0,-0.4378757178783417,1759204131537742760
1.0,0.0,-0.4378757178783417,1759204131547712452
1.0,0.0,-0.4378757178783417,1759204131557820074
1.0,0.0,-0.4378757178783417,1759204131567786223
1.0,0.0,-0.4378757178783417,1759204131577786774
1.0,0.0,-0.4378757178783417,1759204131587737004
1.0,0.0,-0.4379119873046875,1759204131597734033
1.0,0.0,-0.4379119873046875,1759204131607846661
1.0,0.0,-0.4379119873046875,1759204131617735296
1.0,0.0,-0.4379119873046875,1759204131627765452
1.0,0.0,-0.4379482567310333,1759204131637741052
1.0,0.0,-0.4379482567310333,1759204131647746974
1.0,0.0,-0.4379482567310333,1759204131657775104
1.0,0.0,-0.4379482567310333,1759204131667772755
1.0,0.0,-0.4379482567310333,1759204131677723666
1.0,0.0,-0.4379482567310333,1759204131687775962
1.0,0.0,-0.43798375129699707,1759204131697714214
1.0,0.0,-0.43798375129699707,1759204131707732653
1.0,0.0,-0.43798375129699707,1759204131717740416
1.0,0.0,-0.43798375129699707,1759204131727720501
1.0,0.0,-0.43801915645599365,1759204131737731829
1.0,0.0,-0.43801915645599365,1759204131747735332
1.0,0.0,-0.43801915645599365,1759204131757716052
1.0,0.0,-0.43801915645599365,1759204131767763234
1.0,0.0,-0.43801915645599365,1759204131777728733
1.0,0.0,-0.43801915645599365,1759204131787774330
1.0,0.0,-0.4380533695220947,1759204131797722967
1.0,0.0,-0.4380533695220947,1759204131807709577
1.0,0.0,-0.4380533695220947,1759204131817729882
1.0,0.0,-0.4380533695220947,1759204131827714149
1.0,0.0,-0.4380875825881958,1759204131837724626
1.0,0.0,-0.4380875825881958,1759204131847808581
1.0,0.0,-0.4380875825881958,1759204131857709855
1.0,0.0,-0.4380875825881958,1759204131867716109
1.0,0.0,-0.4380875825881958,1759204131877748000
1.0,0.0,-0.4380875825881958,1759204131887722453
1.0,0.0,-0.4381210505962372,1759204131897734250
1.0,0.0,-0.4381210505962372,1759204131907884685
1.0,0.0,-0.4381210505962372,1759204131917748261
1.0,0.0,-0.4381210505962372,1759204131927728112
1.0,0.0,-0.4381544589996338,1759204131937717257
1.0,0.0,-0.4381544589996338,1759204131947756692
1.0,0.0,-0.4381544589996338,1759204131957732295
1.0,0.0,-0.4381544589996338,1759204131967728751
1.0,0.0,-0.4381544589996338,1759204131977727386
1.0,0.0,-0.4381544589996338,1759204131987794299
1.0,0.0,-0.4382033348083496,1759204131997761829
1.0,0.0,-0.4382033348083496,1759204132007753559
1.0,0.0,-0.4382033050060272,1759204132017739269
1.0,0.0,-0.4382033050060272,1759204132027723940
1.0,0.0,-0.43825212121009827,1759204132037762521
1.0,0.0,-0.43825212121009827,1759204132047730238
1.0,0.0,-0.43825212121009827,1759204132057804890
1.0,0.0,-0.43825212121009827,1759204132067783181
1.0,0.0,-0.43825212121009827,1759204132077741848
1.0,0.0,-0.43825212121009827,1759204132087739395
1.0,0.0,-0.43830010294914246,1759204132097711415
1.0,0.0,-0.43830010294914246,1759204132107712595
1.0,0.0,-0.43830010294914246,1759204132117781539
1.0,0.0,-0.43830010294914246,1759204132127747274
1.0,0.0,-0.43834808468818665,1759204132137726550
1.0,0.0,-0.43834808468818665,1759204132147757425
1.0,0.0,-0.43834808468818665,1759204132157760712
1.0,0.0,-0.43834808468818665,1759204132167864124
1.0,0.0,-0.43834805488586426,1759204132177746129
1.0,0.0,-0.43834805488586426,1759204132187699819
1.0,0.0,-0.4383792281150818,1759204132197708014
1.0,0.0,-0.4383792281150818,1759204132207737217
1.0,0.0,-0.4383792281150818,1759204132217839619
1.0,0.0,-0.4383792281150818,1759204132227730375
1.0,0.0,-0.4384104609489441,1759204132237734021
1.0,0.0,-0.4384104609489441,1759204132247735447
1.0,0.0,-0.4384104609489441,1759204132257826908
1.0,0.0,-0.4384104609489441,1759204132267754941
1.0,0.0,-0.4384104609489441,1759204132277775992
1.0,0.0,-0.4384104609489441,1759204132287739477
1.0,0.0,-0.4384406507015228,1759204132297820414
1.0,0.0,-0.4384406507015228,1759204132307752863
1.0,0.0,-0.4384406507015228,1759204132317773067
1.0,0.0,-0.4384406507015228,1759204132327740039
1.0,0.0,-0.43847087025642395,1759204132337714175
1.0,0.0,-0.43847087025642395,1759204132347742832
1.0,0.0,-0.43847087025642395,1759204132357724167
1.0,0.0,-0.43847087025642395,1759204132367800509
1.0,0.0,-0.43847087025642395,1759204132377757894
1.0,0.0,-0.43847087025642395,1759204132387973425
1.0,0.0,-0.43850046396255493,1759204132397808550
1.0,0.0,-0.43850046396255493,1759204132407714232
1.0,0.0,-0.43850046396255493,1759204132417713868
1.0,0.0,-0.43850046396255493,1759204132427732482
1.0,0.0,-0.4385450482368469,1759204132437740324
1.0,0.0,-0.4385450482368469,1759204132447721417
1.0,0.0,-0.4385450482368469,1759204132457724429
1.0,0.0,-0.4385450482368469,1759204132467732075
1.0,0.0,-0.4385450482368469,1759204132477715859
1.0,0.0,-0.4385450482368469,1759204132487704496
1.0,0.0,-0.43858832120895386,1759204132497788510
1.0,0.0,-0.43858832120895386,1759204132507757993
1.0,0.0,-0.43858832120895386,1759204132517749725
1.0,0.0,-0.43858832120895386,1759204132527712144
1.0,0.0,-0.43863150477409363,1759204132537770649
1.0,0.0,-0.43863150477409363,1759204132547769982
1.0,0.0,-0.43863150477409363,1759204132557766768
1.0,0.0,-0.43863150477409363,1759204132567715509
1.0,0.0,-0.43863150477409363,1759204132577682046
1.0,0.0,-0.43863150477409363,1759204132587778218
1.0,0.0,-0.43867138028144836,1759204132597720670
1.0,0.0,-0.43867138028144836,1759204132607714124
1.0,0.0,-0.43867138028144836,1759204132617726762
1.0,0.0,-0.43867138028144836,1759204132627739094
1.0,0.0,-0.4387109577655792,1759204132637740593
1.0,0.0,-0.4387109577655792,1759204132647714896
1.0,0.0,-0.4387109577655792,1759204132657752671
1.0,0.0,-0.4387109577655792,1759204132667745379
1.0,0.0,-0.4387109577655792,1759204132677762527
1.0,0.0,-0.4387109577655792,1759204132687712855
1.0,0.0,-0.43875086307525635,1759204132697768300
1.0,0.0,-0.43875086307525635,1759204132707788810
1.0,0.0,-0.43875086307525635,1759204132717725149
1.0,0.0,-0.43875086307525635,1759204132727763415
1.0,0.0,-0.43875086307525635,1759204132737722123
1.0,0.0,-0.43875086307525635,1759204132747751743
1.0,0.0,-0.4387907385826111,1759204132757729295
1.0,0.0,-0.4387907385826111,1759204132767721101
1.0,0.0,-0.4387907385826111,1759204132777795945
1.0,0.0,-0.4387907385826111,1759204132787757366
1.0,0.0,-0.4388161599636078,1759204132797732270
1.0,0.0,-0.4388161599636078,1759204132807794004
1.0,0.0,-0.4388161599636078,1759204132817724364
1.0,0.0,-0.4388161599636078,1759204132827822944
1.0,0.0,-0.4388415813446045,1759204132837712262
1.0,0.0,-0.4388415813446045,1759204132847801164
1.0,0.0,-0.4388415813446045,1759204132857765046
1.0,0.0,-0.4388415813446045,1759204132867749373
1.0,0.0,-0.4388415813446045,1759204132877744883
1.0,0.0,-0.4388415813446045,1759204132887745036
1.0,0.0,-0.43886709213256836,1759204132897749989
1.0,0.0,-0.43886709213256836,1759204132907799539
1.0,0.0,-0.43886709213256836,1759204132917735833
1.0,0.0,-0.43886709213256836,1759204132927762741
1.0,0.0,-0.43886709213256836,1759204132937691722
1.0,0.0,-0.43886709213256836,1759204132947758806
1.0,0.0,-0.43889257311820984,1759204132957750376
1.0,0.0,-0.43889257311820984,1759204132967732503
1.0,0.0,-0.43889257311820984,1759204132977804219
1.0,0.0,-0.43889257311820984,1759204132987692348
1.0,0.0,-0.4389181137084961,1759204132997720956
1.0,0.0,-0.4389181137084961,1759204133007750689
1.0,0.0,-0.4389181137084961,1759204133017741493
1.0,0.0,-0.4389181137084961,1759204133027755542
1.0,0.0,-0.4389181137084961,1759204133037723299
1.0,0.0,-0.4389181137084961,1759204133047749281
1.0,0.0,-0.43894362449645996,1759204133057745656
1.0,0.0,-0.43894362449645996,1759204133067828742
1.0,0.0,-0.43894362449645996,1759204133077719268
1.0,0.0,-0.43894362449645996,1759204133087754279
1.0,0.0,-0.4389691650867462,1759204133097699575
1.0,0.0,-0.4389691650867462,1759204133107696282
1.0,0.0,-0.4389691650867462,1759204133117761116
1.0,0.0,-0.4389691650867462,1759204133127765687
1.0,0.0,-0.4389946460723877,1759204133137769432
1.0,0.0,-0.4389946460723877,1759204133147739186
1.0,0.0,-0.4389946460723877,1759204133157809447
1.0,0.0,-0.4389946460723877,1759204133167713816
1.0,0.0,-0.4389946460723877,1759204133177746489
1.0,0.0,-0.4389946460723877,1759204133187729628
1.0,0.0,-0.4390352964401245,1759204133197754800
1.0,0.0,-0.4390352964401245,1759204133207717105
1.0,0.0,-0.4390352964401245,1759204133217730011
1.0,0.0,-0.4390352964401245,1759204133227792870
1.0,0.0,-0.4390352964401245,1759204133237741615
