ekf_x,ekf_y,ekf_yaw,stamp
89671.92627159874,43129.92602294612,-0.0011169207279179407,1759204127931987939
89671.92627159358,43129.92602294613,-0.0011169207279212302,1759204127932076445
89671.92621443358,43129.92602757932,-0.0011642750642115072,1759204127933207145
89671.92621442824,43129.92602757933,-0.001164275064215085,1759204127952987938
89671.92621442475,43129.926027579335,-0.0011642750642152056,1759204127972097040
89671.92630539584,43129.9260294803,-0.001182775067457571,1759204127993713341
89671.926305398,43129.9260294803,-0.0011827750674478568,1759204128013049805
89671.92639455452,43129.92603137693,-0.001201269618959418,1759204128033581906
89671.92639455694,43129.92603137692,-0.0012012696189479437,1759204128052972093
89671.92639456068,43129.92603137692,-0.001201269618947558,1759204128072327975
89671.92648255268,43129.92603326857,-0.0012195410345168518,1759204128094909557
89671.92648256438,43129.92603326856,-0.0012195410345129905,1759204128112130059
89671.92656879636,43129.92603515612,-0.001237767887731449,1759204128134687227
89671.92656880869,43129.9260351561,-0.001237767887727119,1759204128152760873
89671.92656880949,43129.9260351561,-0.0012377678877258066,1759204128173019909
89671.92665724573,43129.92603984534,-0.001283959505626668,1759204128193437698
89671.92665724795,43129.92603984533,-0.001283959505616567,1759204128213577510
89671.92665725143,43129.92603984533,-0.0012839595056162267,1759204128232459869
89671.92674391987,43129.92604452917,-0.0013300071245005696,1759204128254162956
89671.92674392353,43129.926044529166,-0.001330007124500191,1759204128272201148
89671.92682945557,43129.92604920693,-0.0013757128030306297,1759204128294700003
89671.92682946693,43129.926049206915,-0.0013757128030268458,1759204128311917753
89671.92691502383,43129.92605668257,-0.0014491078424262956,1759204128333832927
89671.92691503596,43129.92605668255,-0.0014491078424219478,1759204128352107650
89671.92691503673,43129.92605668254,-0.0014491078424206305,1759204128372923909
89671.9268470878,43129.92606130775,-0.0014945894852050638,1759204128393274450
89671.92684708623,43129.92606130775,-0.0014945894852126408,1759204128413774461
89671.92684708373,43129.92606130775,-0.0014945894852128967,1759204128432689131
89671.92678047631,43129.926065932894,-0.0015399285857261216,1759204128454378449
89671.92678047348,43129.926065932894,-0.0015399285857264301,1759204128472242794
89671.9267147164,43129.9260705586,-0.0015854338267836312,1759204128494393124
89671.92671470293,43129.92607055862,-0.0015854338267855448,1759204128511964587
89671.92665018927,43129.92607518421,-0.0016309429220963266,1759204128534630599
89671.9266501745,43129.92607518423,-0.001630942922098455,1759204128552636515
89671.92665017223,43129.92607518424,-0.0016309429220990994,1759204128573321246
89671.92658641291,43129.9260798104,-0.0016766412512499984,1759204128593565182
89671.92658640728,43129.92607981041,-0.0016766412512540557,1759204128613281767
89671.92652391213,43129.92608443624,-0.0017223422260048608,1759204128633023934
89671.92652390628,43129.92608443625,-0.0017223422260092744,1759204128653480735
89671.92652390247,43129.92608443626,-0.001722342226009423,1759204128672095212
89671.92646227515,43129.92608906234,-0.0017682172772797333,1759204128693531012
89671.9264622736,43129.92608906235,-0.0017682172772876734,1759204128713209637
89671.92646227112,43129.92608906235,-0.0017682172772879408,1759204128732436027
89671.92640186507,43129.92609368798,-0.0018140815218834659,1759204128754320594
89671.9264018625,43129.92609368799,-0.0018140815218837642,1759204128772266022
89671.9263405406,43129.92609551751,-0.0018320833595842677,1759204128794305530
89671.92634053234,43129.92609551753,-0.0018320833595873041,1759204128812739926
89671.92634053182,43129.926095517534,-0.0018320833595882229,1759204128833599014
89671.92628042311,43129.92609734793,-0.0018500846814866003,1759204128853778734
89671.92628042256,43129.92609734793,-0.0018500846814876396,1759204128873668486
89671.92622115712,43129.926099179786,-0.0018681288187602219,1759204128893097455
89671.9262211556,43129.92609917979,-0.0018681288187679694,1759204128912947555
89671.92616306675,43129.92610101235,-0.0018861812657070323,1759204128933126059
