loc_acc_x,loc_acc_y,stamp
-1.7521416321016634e-06,0.0,1759204127931997455
1.920029175967169e-06,0.0,1759204127932097445
-1.9984000641344534e-06,0.0,1759204127933284545
1.8705179231408131e-06,0.0,1759204127953068132
2.5042794240946786e-06,0.0,1759204127972183553
1.4012578459254908e-05,0.0,1759204127993778957
1.9681235910651254e-06,0.0,1759204128013118522
1.3014563080516907e-05,0.0,1759204128033638271
-5.952408590589077e-08,0.0,1759204128053032232
-9.212722338854872e-07,0.0,1759204128072367259
4.087372449477687e-06,0.0,1759204128094961627
6.253709980282049e-07,0.0,1759204128112175405
3.21349665720937e-06,0.0,1759204128134733831
-1.741766267517304e-07,0.0,1759204128152808102
-3.897747560874799e-06,0.0,1759204128173084032
8.138515808291403e-06,0.0,1759204128193481779
-3.17134270198198e-06,0.0,1759204128213713833
-3.6832485375609437e-06,0.0,1759204128232591295
-2.5047634951871697e-06,0.0,1759204128254189226
-3.1620314393917127e-06,0.0,1759204128272268102
1.9281856918961095e-06,0.0,1759204128294748124
-1.2352347163930667e-06,0.0,1759204128311987916
1.622449351146323e-06,0.0,1759204128333908734
-1.5287246355064526e-06,0.0,1759204128352140446
-4.948704622169479e-06,0.0,1759204128373018834
-1.4075760595600696e-05,0.0,1759204128393361093
-5.294202828825098e-06,0.0,1759204128413826270
-4.1719472754264865e-06,0.0,1759204128432740020
-4.451921097740801e-06,0.0,1759204128454504430
-3.2983431607274803e-06,0.0,1759204128472294238
-6.771540656919165e-06,0.0,1759204128494422767
-2.4042328860266725e-06,0.0,1759204128512010750
-5.182883035137857e-06,0.0,1759204128534688834
-9.69877902564843e-07,0.0,1759204128552689123
6.362314862498975e-07,0.0,1759204128573342140
-4.006695104940648e-06,0.0,1759204128593619728
2.728677601993059e-07,0.0,1759204128613342875
-3.825258433322727e-06,0.0,1759204128633057417
4.3517364488228115e-07,0.0,1759204128653549028
1.3124365384614808e-06,0.0,1759204128672137589
-6.656819774647296e-06,0.0,1759204128693613292
1.6254764377940721e-06,0.0,1759204128713279697
2.038055914005906e-06,0.0,1759204128732482470
1.264729820776293e-06,0.0,1759204128754348582
1.783360694075547e-06,0.0,1759204128772318786
-1.948209500602865e-06,0.0,1759204128794378888
2.4622384836155853e-07,0.0,1759204128812790188
