steer,stamp
-0.00015573707059957087,1759203227271014164
-0.0001611073239473626,1759203227306767937
-0.0001664775627432391,1759203227306850919
-0.0001611073239473626,1759203227306907469
-0.0001664775627432391,1759203227306916016
-0.00015573707059957087,1759203227306924642
-0.0001611073239473626,1759203227306940841
-0.0001611073239473626,1759203227306955690
-0.0001664775627432391,1759203227310994834
-0.0001611073239473626,1759203227316013830
-0.0001664775627432391,1759203227320977669
-0.0001611073239473626,1759203227325972234
-0.0001611073239473626,1759203227330991705
-0.0001664775627432391,1759203227336023446
-0.0001611073239473626,1759203227341101338
-0.00015573707059957087,1759203227346004206
-0.0001664775627432391,1759203227350992171
-0.0001611073239473626,1759203227355942489
-0.0001611073239473626,1759203227360963854
-0.0001611073239473626,1759203227365980063
-0.0001611073239473626,1759203227371033443
-0.00015573707059957087,1759203227375979614
-0.00015573707059957087,1759203227381058791
-0.0001611073239473626,1759203227385960509
-0.00015573707059957087,1759203227391015635
-0.0001664775627432391,1759203227396002158
-0.0001611073239473626,1759203227400959564
-0.0001664775627432391,1759203227405976753
-0.0001664775627432391,1759203227410942213
-0.0001611073239473626,1759203227415938379
-0.0001611073239473626,1759203227420991183
-0.0001611073239473626,1759203227426000586
-0.0001664775627432391,1759203227431012052
-0.0001611073239473626,1759203227435972051
-0.0001611073239473626,1759203227441000210
-0.00015573707059957087,1759203227445925564
-0.0001611073239473626,1759203227450992259
-0.0001611073239473626,1759203227455981845
-0.00015573707059957087,1759203227460933302
-0.00015573707059957087,1759203227465982793
-0.0001664775627432391,1759203227470987599
-0.0001611073239473626,1759203227476006619
-0.0001611073239473626,1759203227481114920
-0.0001611073239473626,1759203227485968337
-0.00015573707059957087,1759203227490920129
-0.0001611073239473626,1759203227495956538
-0.0001611073239473626,1759203227500962573
-0.0001611073239473626,1759203227505949708
-0.0001611073239473626,1759203227510942720
-0.0001664775627432391,1759203227516018978
-0.00015573707059957087,1759203227521012281
-0.0001611073239473626,1759203227525943987
-0.00015573707059957087,1759203227530912349
-0.00015573707059957087,1759203227535991831
-0.0001611073239473626,1759203227540979061
-0.0001611073239473626,1759203227545974859
-0.0001611073239473626,1759203227550969658
-0.00015573707059957087,1759203227555958194
-0.0001611073239473626,1759203227561072938
-0.0001611073239473626,1759203227565943762
-0.0001611073239473626,1759203227570946978
-0.0001664775627432391,1759203227575984640
-0.0001611073239473626,1759203227581003421
-0.00015573707059957087,1759203227585941584
-0.00015573707059957087,1759203227590981992
-0.0001611073239473626,1759203227596009213
-0.0001664775627432391,1759203227600993179
-0.00015573707059957087,1759203227605952049
