actuation_accel_cmd,actuation_brake_cmd,actuation_steer_cmd,stamp
1.0,0.0,0.18324314057826996,1759205974170634819
1.0,0.0,0.12648072838783264,1759205974180639727
1.0,0.0,0.12260500341653824,1759205974190649608
1.0,0.0,0.17723122239112854,1759205974200679813
1.0,0.0,0.17464299499988556,1759205974210608360
1.0,0.0,0.17073026299476624,1759205974220848703
1.0,0.0,0.1665639877319336,1759205974230649327
1.0,0.0,0.1616939902305603,1759205974240622833
1.0,0.0,0.15837588906288147,1759205974250627771
1.0,0.0,0.15527985990047455,1759205974260682254
1.0,0.0,0.15474030375480652,1759205974270634418
1.0,0.0,0.20193183422088623,1759205974280629485
1.0,0.0,0.1983179748058319,1759205974290632056
1.0,0.0,0.19150453805923462,1759205974300779676
1.0,0.0,0.19003556668758392,1759205974310635432
1.0,0.0,0.18626849353313446,1759205974320812508
1.0,0.0,0.18364983797073364,1759205974330608199
1.0,0.0,0.18719050288200378,1759205974340626007
1.0,0.0,0.18303368985652924,1759205974350635659
1.0,0.0,0.17881004512310028,1759205974360707856
1.0,0.0,0.17553400993347168,1759205974370642608
1.0,0.0,0.1641390174627304,1759205974380643323
1.0,0.0,0.1597820669412613,1759205974390637692
1.0,0.0,0.20597118139266968,1759205974400623321
1.0,0.0,0.19846001267433167,1759205974410651968
1.0,0.0,0.19513925909996033,1759205974420662000
1.0,0.0,0.188914492726326,1759205974430691807
1.0,0.0,0.18582014739513397,1759205974440594993
1.0,0.0,0.18492668867111206,1759205974450608673
1.0,0.0,0.18813297152519226,1759205974460661622
1.0,0.0,0.18671435117721558,1759205974470664388
1.0,0.0,0.18754860758781433,1759205974480613976
1.0,0.0,0.18547523021697998,1759205974490611281
1.0,0.0,0.17485752701759338,1759205974500692820
1.0,0.0,0.21720969676971436,1759205974510611032
1.0,0.0,0.21383488178253174,1759205974520654310
1.0,0.0,0.20346760749816895,1759205974530650755
1.0,0.0,0.19510014355182648,1759205974540640210
1.0,0.0,0.18962493538856506,1759205974550643787
1.0,0.0,0.18985040485858917,1759205974560646408
1.0,0.0,0.18360933661460876,1759205974570661554
1.0,0.0,0.18303313851356506,1759205974580620944
1.0,0.0,0.17938554286956787,1759205974590658758
1.0,0.0,0.17044079303741455,1759205974600618407
1.0,0.0,0.2169671207666397,1759205974610664773
1.0,0.0,0.21703565120697021,1759205974620658390
1.0,0.0,0.21671348810195923,1759205974630751004
1.0,0.0,0.22990922629833221,1759205974640641386
1.0,0.0,0.23153024911880493,1759205974650653882
1.0,0.0,0.23471084237098694,1759205974660611485
1.0,0.0,0.23439332842826843,1759205974670845520
1.0,0.0,0.21904249489307404,1759205974680659084
1.0,0.0,0.2157529890537262,1759205974690638389
1.0,0.0,0.19809439778327942,1759205974700631648
1.0,0.0,0.22537344694137573,1759205974710626891
1.0,0.0,0.22169287502765656,1759205974720646532
1.0,0.0,0.20669147372245789,1759205974730623233
1.0,0.0,0.203001007437706,1759205974740662706
1.0,0.0,0.19167941808700562,1759205974750624308
1.0,0.0,0.18807139992713928,1759205974760626132
1.0,0.0,0.17616485059261322,1759205974770596484
1.0,0.0,0.18350042402744293,1759205974780610405
1.0,0.0,0.18522122502326965,1759205974790664363
1.0,0.0,0.18311373889446259,1759205974800606394
1.0,0.0,0.1755153387784958,1759205974810604007
1.0,0.0,0.177801251411438,1759205974820618145
1.0,0.0,0.16936524212360382,1759205974830621212
1.0,0.0,0.16940689086914062,1759205974840610746
1.0,0.0,0.19922636449337006,1759205974850721670
1.0,0.0,0.20259766280651093,1759205974860650808
1.0,0.0,0.19485677778720856,1759205974870661813
1.0,0.0,0.2021472454071045,1759205974880608209
1.0,0.0,0.2057928591966629,1759205974890645595
1.0,0.0,0.20096276700496674,1759205974900826071
1.0,0.0,0.19945365190505981,1759205974910632122
1.0,0.0,0.20268328487873077,1759205974920652598
1.0,0.0,0.19657838344573975,1759205974930620189
1.0,0.0,0.19788585603237152,1759205974940668004
1.0,0.0,0.18815967440605164,1759205974950637433
1.0,0.0,0.18508468568325043,1759205974960657644
1.0,0.0,0.1752285659313202,1759205974970749425
1.0,0.0,0.1725846529006958,1759205974980628379
1.0,0.0,0.16885122656822205,1759205974990653624
1.0,0.0,0.18631966412067413,1759205975000682818
1.0,0.0,0.17758996784687042,1759205975010611416
1.0,0.0,0.1757872998714447,1759205975020606260
1.0,0.0,0.16938775777816772,1759205975030741283
1.0,0.0,0.1711103767156601,1759205975040735390
1.0,0.0,0.16744761168956757,1759205975050616561
1.0,0.0,0.17109322547912598,1759205975060652878
1.0,0.0,0.1682324856519699,1759205975070635633
1.0,0.0,0.167754665017128,1759205975080658514
1.0,0.0,0.17155008018016815,1759205975090670890
1.0,0.0,0.1622847020626068,1759205975100622723
1.0,0.0,0.18007569015026093,1759205975110640336
1.0,0.0,0.18043896555900574,1759205975120697412
1.0,0.0,0.16962002217769623,1759205975130617536
1.0,0.0,0.17458809912204742,1759205975140677461
