loc_acc_x,loc_acc_y,stamp
0.0,0.0,1759220274192184575
0.0,0.0,1759220274300246083
0.0,0.0,1759220274325518776
0.0,0.0,1759220274336023191
1.6534486436287761e-06,0.0,1759220274362885818
-2.625455817268109e-07,0.0,1759220274378808711
-2.362910235541298e-07,0.0,1759220274394798625
-1.5855356875437245e-05,0.0,1759220274417205391
-1.4269821187893522e-05,0.0,1759220274435501412
-1.6582374328008767e-05,0.0,1759220274462815363
2.3453493377800648e-06,0.0,1759220274478596262
2.110814404002058e-06,0.0,1759220274496144010
-2.042498282370087e-06,0.0,1759220274522932043
-1.8382484541330784e-06,0.0,1759220274534926025
-3.8231306212274765e-06,0.0,1759220274557224530
-3.440817559104729e-06,0.0,1759220274575369590
6.475267466877096e-06,0.0,1759220274599284576
8.401045986902164e-07,0.0,1759220274622117241
7.560941388211948e-07,0.0,1759220274636208188
4.747173195570313e-07,0.0,1759220274662156289
4.2724558760132817e-07,0.0,1759220274674787622
-7.725904607685374e-06,0.0,1759220274698137940
5.0481030672506695e-06,0.0,1759220274719170197
4.543292760525603e-06,0.0,1759220274736404736
3.5780401572567697e-06,0.0,1759220274762896965
9.436717171246815e-06,0.0,1759220274778868182
8.493045454122133e-06,0.0,1759220274795024475
5.3547286348978906e-06,0.0,1759220274817137600
4.819255771408102e-06,0.0,1759220274835569364
3.0979435141736016e-06,0.0,1759220274863346937
2.7881491627562415e-06,0.0,1759220274876339458
-1.6538145204339776e-06,0.0,1759220274903449432
8.77160663218947e-06,0.0,1759220274919073102
7.894445968970523e-06,0.0,1759220274934931095
6.730186590459062e-06,0.0,1759220274956905421
8.957253049255587e-06,0.0,1759220274979617410
0.0001737039812570877,0.0,1759220274999956102
2.9195336638488198e-05,0.0,1759220275018888732
2.6275802974639378e-05,0.0,1759220275035993825
4.414098677040564e-05,0.0,1759220275060414668
3.972688809336508e-05,0.0,1759220275074582311
8.745678528785682e-05,0.0,1759220275098848572
-7.593788043299215e-06,0.0,1759220275118707946
-6.834409238969294e-06,0.0,1759220275136221967
-2.404085270218219e-06,0.0,1759220275162675085
-4.231195940740123e-05,0.0,1759220275179994283
0.00010673606261209974,0.0,1759220275197851444
-1.202652521153298e-05,0.0,1759220275218223895
-1.0823872690379682e-05,0.0,1759220275234748714
1.5908359848263926e-06,0.0,1759220275263185770
-4.483929279113206e-05,0.0,1759220275279197012
-4.0355363512018855e-05,0.0,1759220275296208648
-2.2237186451565732e-05,0.0,1759220275323022626
-2.001346780640916e-05,0.0,1759220275336017417
-7.3932814782304946e-06,0.0,1759220275360328503
-6.653953330407445e-06,0.0,1759220275375033384
2.5326394884661856e-05,0.0,1759220275403399695
-5.402409688061093e-05,0.0,1759220275419165366
-4.862168719254984e-05,0.0,1759220275435831328
-3.999986397324152e-05,0.0,1759220275457179556
-6.306208548249837e-05,0.0,1759220275475758775
3.9857205139165937e-05,0.0,1759220275495970017
-4.5094673427182676e-05,0.0,1759220275516015189
-4.0585206084464406e-05,0.0,1759220275534714878
-2.544631514166875e-05,0.0,1759220275557080177
-2.2901683627501873e-05,0.0,1759220275574810541
-0.00011797543071819357,0.0,1759220275597059127
-6.262840576210031e-05,0.0,1759220275615961242
-5.6365565185890276e-05,0.0,1759220275634813957
-6.032363326874564e-05,0.0,1759220275656795639
-5.429126994187108e-05,0.0,1759220275675009978
-2.5379955193216467e-05,0.0,1759220275696450040
-4.057464643456655e-05,0.0,1759220275717426713
-3.651718179110989e-05,0.0,1759220275734893053
-3.747753185716003e-05,0.0,1759220275756943333
-3.372977867144403e-05,0.0,1759220275774635738
-6.345144219581435e-05,0.0,1759220275797202165
-8.881884692369051e-06,0.0,1759220275815626925
-7.993696223132146e-06,0.0,1759220275834651818
-1.1356317317032243e-05,0.0,1759220275857228326
-1.0220685585329019e-05,0.0,1759220275874661085
-4.003199881211396e-05,0.0,1759220275896979852
8.151499438391011e-06,0.0,1759220275915773457
7.33634949455191e-06,0.0,1759220275934597120
2.770405535866463e-06,0.0,1759220275957460534
2.1469623396169058e-05,0.0,1759220275975990587
-5.2079559933526195e-05,0.0,1759220275996153269
1.3819114711732352e-05,0.0,1759220276015650231
1.2437203240559117e-05,0.0,1759220276034609890
2.7967553391412977e-06,0.0,1759220276057072524
2.5170798052271682e-06,0.0,1759220276074945848
2.4195643461557184e-05,0.0,1759220276096273152
8.75878618257517e-06,0.0,1759220276116747004
7.882907564317654e-06,0.0,1759220276134666963
4.450559853764368e-06,0.0,1759220276156973646
4.005503868387931e-06,0.0,1759220276174601282
0.00010526048413054128,0.0,1759220276196827242
3.66004527492838e-05,0.0,1759220276216075769
3.294040747435542e-05,0.0,1759220276234623232
4.0712047300026674e-05,0.0,1759220276257702663
5.1262072337533016e-06,0.0,1759220276275832959
4.613586510377971e-06,0.0,1759220276294728891
2.3083943257466336e-05,0.0,1759220276317321217
2.0775548931719704e-05,0.0,1759220276334876685
3.3253526003758414e-05,0.0,1759220276356989531
2.9928173403382574e-05,0.0,1759220276374975858
-6.279999984806504e-05,0.0,1759220276397190715
-2.5288520820939e-05,0.0,1759220276415789104
-2.2759668738845102e-05,0.0,1759220276434647927
-2.9238601994524315e-05,0.0,1759220276457726603
-7.627235260834885e-06,0.0,1759220276476054639
-7.981186585229772e-05,0.0,1759220276496248744
-9.452106836144129e-06,0.0,1759220276515836532
-8.506896152529716e-06,0.0,1759220276534948954
-1.6618422234525998e-05,0.0,1759220276557186192
-1.49565800110734e-05,0.0,1759220276574694682
8.789473201802155e-06,0.0,1759220276596392727
-5.700353188656957e-06,0.0,1759220276616950521
-5.130317869791261e-06,0.0,1759220276634650497
-7.436376662804243e-06,0.0,1759220276657080818
-6.6927389965238195e-06,0.0,1759220276674859651
1.1731170526046981e-05,0.0,1759220276696106579
-1.7242781161012505e-06,0.0,1759220276717145805
-1.5518503044911254e-06,0.0,1759220276735030556
-4.8138361319049915e-06,0.0,1759220276756926897
-4.332452518714492e-06,0.0,1759220276774605296
-2.77360309661628e-05,0.0,1759220276797472434
1.0021095742397301e-05,0.0,1759220276815999616
9.018986168157571e-06,0.0,1759220276835078805
4.889293615401576e-06,0.0,1759220276856918961
4.400364253861418e-06,0.0,1759220276874694200
1.8872651801192706e-05,0.0,1759220276896406827
5.7634511630753274e-06,0.0,1759220276917057152
5.187106046767795e-06,0.0,1759220276934765263
1.753083758434012e-06,0.0,1759220276958141743
1.5777753825906109e-06,0.0,1759220276974827370
1.584953438326283e-05,0.0,1759220276995984587
5.303608005716607e-05,0.0,1759220277016974419
4.773247205144946e-05,0.0,1759220277035083466
5.505232481196845e-05,0.0,1759220277057111578
1.7297471673428926e-05,0.0,1759220277076155551
0.00014668849105121593,0.0,1759220277096036865
2.308493656070037e-05,0.0,1759220277115840016
2.0776442904630332e-05,0.0,1759220277134705481
3.458439036243541e-05,0.0,1759220277157188576
3.112595132619187e-05,0.0,1759220277175003314
7.482699033385632e-05,0.0,1759220277197158113
-6.044175008633411e-06,0.0,1759220277216364299
-5.43975750777007e-06,0.0,1759220277235053327
2.2914046168975098e-07,0.0,1759220277256978180
2.0622641552077587e-07,0.0,1759220277274893707
-3.226138630519497e-05,0.0,1759220277295783929
-6.977849526727757e-06,0.0,1759220277316807913
-6.280064574054982e-06,0.0,1759220277334614109
3.959231643176895e-07,0.0,1759220277357154579
3.5633084788592056e-07,0.0,1759220277374634572
-2.905846763884671e-05,0.0,1759220277395838249
-5.413920171100383e-05,0.0,1759220277416919836
