ekf_x,ekf_y,ekf_yaw,stamp
89671.91452967467,43129.93024710135,-0.007340967656604296,1759202857674115139
89671.91452967112,43129.93024710137,-0.007340967656600072,1759202857674194874
89671.91452967026,43129.93024710138,-0.007340967656599058,1759202857675229842
89671.91450919135,43129.930238859844,-0.007426424159387991,1759202857697523306
89671.91450918945,43129.93023885986,-0.007426424159372383,1759202857714602777
89671.91448918471,43129.93023062715,-0.007511704559305565,1759202857736587157
89671.91448918323,43129.93023062716,-0.0075117045592932846,1759202857755637959
89671.91448918215,43129.930230627164,-0.007511704559292871,1759202857774893250
89671.91431687912,43129.93021760097,-0.007647892360948764,1759202857796001970
89671.91431687497,43129.930217601,-0.007647892360734776,1759202857815300432
89671.91414804436,43129.93020460266,-0.00778382536355815,1759202857836594672
89671.9141480399,43129.9302046027,-0.007783825363327778,1759202857855214308
89671.9141480329,43129.93020460276,-0.0077838253633200185,1759202857874335435
89671.91398148399,43129.93019164033,-0.007735711821664025,1759202857896452284
89671.91398146225,43129.930191640495,-0.007728818826452332,1759202857914436280
89671.91381829478,43129.93017870423,-0.007861040200556904,1759202857936334604
89671.9138182719,43129.9301787044,-0.007861018330235586,1759202857955187821
89671.91381827048,43129.93017870441,-0.007861017571731398,1759202857975241165
89671.91380826464,43129.93016568349,-0.007992275810597941,1759202857995965950
89671.91380826433,43129.930165683494,-0.007992275808162221,1759202858015300190
89671.9137985078,43129.93015267438,-0.008122805664804921,1759202858035963389
89671.91379850762,43129.93015267438,-0.008122805664788204,1759202858055365862
89671.91379850733,43129.93015267439,-0.008122805664787203,1759202858074679749
89671.9137889518,43129.930139677366,-0.008252952539704851,1759202858096683030
89671.91378895102,43129.93013967737,-0.008252952539702138,1759202858114262099
89671.91377963375,43129.930126692045,-0.008382858223496773,1759202858136159679
89671.91377963293,43129.93012669205,-0.008382858223493793,1759202858154729293
89671.91377963287,43129.93012669205,-0.00838285822349289,1759202858176094060
89671.91377051584,43129.93011371864,-0.008512473840167767,1759202858196019985
89671.9137705157,43129.93011371865,-0.008512473840161258,1759202858215703770
89671.91376162766,43129.930100756814,-0.008641845314276461,1759202858235384388
89671.91376162753,43129.930100756814,-0.008641845314269357,1759202858256067608
89671.91376162719,43129.93010075682,-0.008641845314269208,1759202858274351491
89671.91375292391,43129.93008780685,-0.008770903325485545,1759202858296964509
89671.91375292285,43129.93008780686,-0.008770903325484154,1759202858314275679
89671.91374443629,43129.93007486839,-0.008899726694901192,1759202858336294342
89671.91374443538,43129.930074868396,-0.008899726694900155,1759202858355060023
89671.91374443517,43129.9300748684,-0.008899726694899907,1759202858374843828
89671.91358818293,43129.930067027715,-0.008978210596580497,1759202858396767493
89671.91358817735,43129.93006702777,-0.008978210596436186,1759202858416287859
89671.91343535752,43129.93005920141,-0.009056560478552932,1759202858435586477
89671.91343534486,43129.93005920153,-0.0090565604784519,1759202858455598045
89671.91343533578,43129.930059201615,-0.009056560478448513,1759202858474645510
89671.91328433361,43129.930051402975,-0.00913365745006471,1759202858495803148
89671.9132843298,43129.93005140301,-0.009133657449875977,1759202858515070533
89671.91313636344,43129.93004362004,-0.009210480966904536,1759202858535775585
89671.91313635948,43129.93004362009,-0.009210480966707717,1759202858555636582
89671.91313635328,43129.930043620145,-0.009210480966701094,1759202858574538057
89671.91328934548,43129.93003037153,-0.00933453458857177,1759202858596630522
89671.91328936508,43129.930030371346,-0.00933453458863757,1759202858614592199
89671.9134393414,43129.93001712553,-0.009458057863031026,1759202858636109477
89671.91343936328,43129.93001712533,-0.009458057863108792,1759202858654821704
89671.91343936465,43129.93001712531,-0.009458057863132342,1759202858675532096
89671.91358730546,43129.93000387403,-0.009582964637879103,1759202858695573777
89671.91358730935,43129.93000387399,-0.00958296463805565,1759202858715046299
89671.91373234335,43129.929990626384,-0.009708114825708462,1759202858735321919
89671.91373234738,43129.92999062634,-0.009708114825903544,1759202858755757461
89671.91373235367,43129.929990626275,-0.009708114825910118,1759202858774375308
89671.9137247298,43129.92997778364,-0.009834804189206707,1759202858796618905
89671.91372472992,43129.92997778364,-0.009834804189207094,1759202858814681247
89671.91371730345,43129.929964952025,-0.009961577851950527,1759202858836503854
89671.91371730297,43129.92996495203,-0.00996157785194881,1759202858854601023
89671.91371730294,43129.92996495203,-0.009961577851948289,1759202858875822782
89671.91371004807,43129.92995213159,-0.010088121720761097,1759202858895636310
89671.91371004797,43129.9299521316,-0.010088121720756894,1759202858915284145
89671.91370298332,43129.92993932208,-0.010214434570801394,1759202858935584979
89671.91370298323,43129.929939322086,-0.010214434570796842,1759202858955402034
89671.91370298302,43129.929939322086,-0.010214434570796746,1759202858974899271
89671.91369607869,43129.92992652372,-0.010340469594571411,1759202858996544132
89671.913696078,43129.92992652373,-0.010340469594570524,1759202859014242871
89671.91353888658,43129.92991423368,-0.010465635042115319,1759202859036423920
89671.91353886123,43129.92991423395,-0.010465635042087253,1759202859054554465
89671.91353885512,43129.92991423402,-0.010465635042080501,1759202859074697089
89671.91338648868,43129.929906759004,-0.01054154349742424,1759202859097018949
89671.91338646869,43129.92990675922,-0.010541543497358044,1759202859114596309
89671.91323720758,43129.92989929472,-0.010617143949549688,1759202859137476634
89671.91323720176,43129.92989929479,-0.010617143949393809,1759202859155725632
89671.91323719313,43129.929899294875,-0.010617143949390544,1759202859174284050
89671.91308740796,43129.92988706596,-0.010739002583288703,1759202859196097451
89671.91308740445,43129.929887066006,-0.010739002583029608,1759202859215508928
89671.91294053914,43129.9298748522,-0.010860427339305855,1759202859235622558
89671.9129405351,43129.92987485224,-0.010860427339100018,1759202859255181263
89671.91294052872,43129.929874852314,-0.0108604273390931,1759202859274768440
89671.91279564252,43129.92986266285,-0.010978949812473172,1759202859297056505
89671.9127956236,43129.929862663055,-0.010978949812411414,1759202859314505458
89671.91265368334,43129.92985048651,-0.011096968099591605,1759202859336733207
89671.9126536635,43129.92985048673,-0.011096968099523126,1759202859354388349
89671.91265366225,43129.92985048675,-0.01109696809950238,1759202859375988149
89671.9125137805,43129.92983833194,-0.011213293102353888,1759202859396054050
89671.912513777,43129.929838331984,-0.011213293102199961,1759202859415101338
89671.91237673137,43129.92982618938,-0.011329001524622382,1759202859435295111
89671.91237672776,43129.92982618943,-0.011329001524452554,1759202859455732498
89671.91237671915,43129.92982618953,-0.011329001524449024,1759202859474564406
89671.91237671793,43129.929826189546,-0.011329001524447973,1759202859495604829
89671.91224139638,43129.92981407078,-0.011442349679754112,1759202859516029490
89671.91210881088,43129.92980196353,-0.011555278646808928,1759202859536289782
89671.91210879531,43129.92980196371,-0.011555278646765189,1759202859554868274
89671.91210879426,43129.92980196373,-0.01155527864675193,1759202859575566107
89671.91197821396,43129.929789875445,-0.01166722533691272,1759202859595531721
