gnss_x,gnss_y,gnss_z,stamp
89671.9133,43129.911400000005,8.160586509963018,1759202857679073663
89671.9133,43129.911400000005,8.160586509963018,1759202857724807564
89671.9041,43129.9004,8.165586693705926,1759202857773267521
89671.9041,43129.9004,8.165586693705926,1759202857824166642
89671.9041,43129.9004,8.165586693705926,1759202857875939072
89671.9041,43129.9004,8.165586693705926,1759202857924205932
89671.9132,43129.9003,8.168587117504053,1759202857976306948
89671.9132,43129.9003,8.168587117504053,1759202858025146616
89671.9132,43129.9003,8.168587117504053,1759202858077110643
89671.9132,43129.9003,8.168587117504053,1759202858123217239
89671.9132,43129.9003,8.169587117504058,1759202858174851968
89671.9132,43129.9003,8.169587117504058,1759202858226244901
89671.9132,43129.9003,8.169587117504058,1759202858278083272
89671.9132,43129.9003,8.170587117504056,1759202858326093169
89671.9043,43129.9115,8.167586086164974,1759202858374036449
89671.9043,43129.9115,8.168586086164972,1759202858426199074
89671.9043,43129.9115,8.168586086164972,1759202858475052928
89671.9043,43129.9115,8.168586086164972,1759202858526047775
89671.9223,43129.900200000004,8.168587541302067,1759202858576049357
89671.9223,43129.900200000004,8.168587541302067,1759202858626148151
89671.9223,43129.900200000004,8.167587541302069,1759202858676192320
89671.9223,43129.900200000004,8.167587541302069,1759202858725794462
89671.9132,43129.9003,8.169587117504058,1759202858776225097
89671.9132,43129.9003,8.169587117504058,1759202858828035297
89671.9132,43129.9003,8.168587117504053,1759202858879269923
89671.9132,43129.9003,8.168587117504053,1759202858926220862
89671.9132,43129.9003,8.172587117504058,1759202858976876316
89671.9041,43129.9004,8.173586693705928,1759202859025812449
89671.9043,43129.9115,8.173586086164974,1759202859076429200
89671.9043,43129.9115,8.174586086164972,1759202859124999966
89671.9041,43129.9004,8.164586693705928,1759202859180564983
89671.9041,43129.9004,8.164586693705928,1759202859227818551
89671.9041,43129.9004,8.164586693705928,1759202859275672433
89671.9041,43129.9004,8.164586693705928,1759202859325819994
89671.9041,43129.9004,8.16658669370593,1759202859373379197
89671.9041,43129.9004,8.165586693705926,1759202859427880001
89671.9041,43129.9004,8.165586693705926,1759202859496148822
89671.9041,43129.9004,8.165586693705926,1759202859527869051
89671.9041,43129.9004,8.16658669370593,1759202859579242684
89671.9041,43129.9004,8.16658669370593,1759202859625695515
89671.9041,43129.9004,8.16658669370593,1759202859676175151
89671.9041,43129.9004,8.16658669370593,1759202859729134610
89671.9041,43129.9004,8.165586693705926,1759202859773729355
89671.9132,43129.9003,8.164587117504055,1759202859828207184
89671.9132,43129.9003,8.164587117504055,1759202859876009725
89671.9132,43129.9003,8.164587117504055,1759202859925270826
89671.9132,43129.9003,8.172587117504058,1759202859980241052
89671.9132,43129.9003,8.172587117504058,1759202860030100351
89671.9132,43129.9003,8.172587117504058,1759202860077343301
89671.9132,43129.9003,8.172587117504058,1759202860123291904
89671.9132,43129.9003,8.169587117504058,1759202860175841531
89671.9132,43129.9003,8.169587117504058,1759202860225738723
89671.9132,43129.9003,8.169587117504058,1759202860275048547
89671.9132,43129.9003,8.169587117504058,1759202860330088967
89671.9132,43129.9003,8.166587117504058,1759202860375777261
89671.9132,43129.9003,8.166587117504058,1759202860430234486
