gyro_z,stamp
0.0018683002301746778,1759202857674051606
0.0013353744150537217,1759202857674145743
0.004,1759202857674223949
0.003733537441505372,1759202857674262568
0.0013353744150537217,1759202857686272032
0.003733537441505372,1759202857699597487
0.001068913252822495,1759202857712723383
0.002934150115087339,1759202857726238483
0.003200612499049042,1759202857739595128
0.005598774827368992,1759202857752541911
0.005865236862264844,1759202857767430949
0.0026676875565927113,1759202857780438571
-0.0005298624472111222,1759202857793271500
0.003200612499049042,1759202857807031601
-0.0018621752396842618,1759202857820521713
0.0026676875565927113,1759202857833760058
0.005598774827368992,1759202857846685856
0.005598774827368992,1759202857861522674
0.010128636401915489,1759202857874621910
0.0026676875565927113,1759202857888261987
0.005865236862264844,1759202857901319760
0.0024012251726310083,1759202857914677724
0.005065849884912661,1759202857927561035
0.003200612499049042,1759202857941057901
0.003733537441505372,1759202857954140710
0.007996936632090166,1759202857968440926
0.003733537441505372,1759202857982244786
0.005065849884912661,1759202857995097712
0.000535987437701539,1759202858008654402
0.005332312443407289,1759202858022023184
-0.0002633995396506446,1759202858035190436
0.0008024503452620162,1759202858048270229
0.002134763137735156,1759202858063243391
0.004,1759202858076029332
0.0066646255849462785,1759202858089694495
0.005065849884912661,1759202858102768232
0.005065849884912661,1759202858116235516
0.004799387500950958,1759202858129543060
0.004,1759202858142196331
0.004,1759202858155512294
0.004799387500950958,1759202858170579350
0.003200612499049042,1759202858183998947
0.0018683002301746778,1759202858197223492
0.004,1759202858209713859
0.0008024503452620162,1759202858223692084
3.0633679098338723e-06,1759202858236878459
0.0002695262754703123,1759202858250237070
0.005065849884912661,1759202858264881714
-0.000796323609442348,1759202858278384138
0.0034670750575436695,1759202858291737371
0.004266462558494628,1759202858304886002
0.006131699769825322,1759202858318074120
0.003200612499049042,1759202858331365572
0.005332312443407289,1759202858344445321
0.002134763137735156,1759202858359205953
0.003733537441505372,1759202858372556252
0.004266462558494628,1759202858385884802
0.002134763137735156,1759202858398810060
0.0034670750575436695,1759202858412379886
0.006398162677385801,1759202858425585319
0.004,1759202858438359487
0.004,1759202858451875619
0.003200612499049042,1759202858467182206
0.006398162677385801,1759202858479922567
0.003733537441505372,1759202858493762507
0.0026676875565927113,1759202858507290325
0.003733537441505372,1759202858520469520
0.000535987437701539,1759202858533334645
0.0026676875565927113,1759202858546777103
0.003733537441505372,1759202858561166383
0.0034670750575436695,1759202858574716867
0.0066646255849462785,1759202858587826345
0.007464012562298461,1759202858601163868
0.006131699769825322,1759202858613704198
-0.0026615622170364454,1759202858627644211
0.0034670750575436695,1759202858640772985
0.003200612499049042,1759202858654259114
0.005332312443407289,1759202858668778313
0.0018683002301746778,1759202858682188617
0.002934150115087339,1759202858695433561
0.008529862447211121,1759202858708151107
0.0026676875565927113,1759202858721945585
0.0026676875565927113,1759202858735092605
0.0018683002301746778,1759202858748585797
0.0008024503452620162,1759202858763094312
0.000535987437701539,1759202858776609676
0.001068913252822495,1759202858789542461
0.0013353744150537217,1759202858803071744
0.0034670750575436695,1759202858816223670
0.006931086747177505,1759202858829463120
0.002934150115087339,1759202858842811816
0.0008024503452620162,1759202858856045125
0.003200612499049042,1759202858870541231
0.005332312443407289,1759202858884084042
0.004,1759202858896783512
0.003733537441505372,1759202858910564509
0.0034670750575436695,1759202858923906057
0.0008024503452620162,1759202858936997401
0.0016018373226141997,1759202858949996758
0.004532924942456331,1759202858965005529
0.002134763137735156,1759202858978447305
0.006398162677385801,1759202858991394003
0.0026676875565927113,1759202859004849567
0.0026676875565927113,1759202859018122685
0.004,1759202859030734663
0.003733537441505372,1759202859045051087
0.0034670750575436695,1759202859059473985
0.003733537441505372,1759202859072835596
0.003200612499049042,1759202859086499552
0.008263399539650645,1759202859099427164
0.005332312443407289,1759202859112738764
0.004266462558494628,1759202859126025790
0.003733537441505372,1759202859138986019
0.005065849884912661,1759202859152072207
0.0018683002301746778,1759202859166774738
0.004799387500950958,1759202859180619268
0.004799387500950958,1759202859193607106
3.0633679098338723e-06,1759202859206897581
0.003200612499049042,1759202859220327874
0.004799387500950958,1759202859233576293
0.002134763137735156,1759202859246993831
0.005865236862264844,1759202859261616436
0.006131699769825322,1759202859274823450
0.007197549654737984,1759202859288273073
0.002934150115087339,1759202859301524125
0.004799387500950958,1759202859314603164
0.004532924942456331,1759202859327840183
0.0026676875565927113,1759202859341541099
0.005865236862264844,1759202859354181276
0.004799387500950958,1759202859368991871
0.004532924942456331,1759202859382846479
0.003200612499049042,1759202859396095392
0.006398162677385801,1759202859409056495
0.007730473724529688,1759202859422140476
0.001068913252822495,1759202859435444225
0.0008024503452620162,1759202859448776808
0.0026676875565927113,1759202859463447474
0.0013353744150537217,1759202859477060485
-0.001595712332123785,1759202859489780862
0.0016018373226141997,1759202859503439286
0.000535987437701539,1759202859516526186
0.000535987437701539,1759202859529361307
0.003733537441505372,1759202859542744773
0.005332312443407289,1759202859556145405
0.0018683002301746778,1759202859570573333
0.003733537441505372,1759202859584105523
0.0013353744150537217,1759202859597441230
0.0026676875565927113,1759202859610659712
0.000535987437701539,1759202859623786537
0.004,1759202859636590895
0.004266462558494628,1759202859650503410
0.003733537441505372,1759202859664993154
0.006131699769825322,1759202859678482170
0.005865236862264844,1759202859691888352
0.0034670750575436695,1759202859705007900
0.004,1759202859717760339
0.005598774827368992,1759202859731466749
0.004,1759202859743812392
0.005865236862264844,1759202859759158419
0.005865236862264844,1759202859772785264
0.004266462558494628,1759202859786329632
0.007730473724529688,1759202859799184213
0.001068913252822495,1759202859812492549
0.005065849884912661,1759202859825958286
0.002134763137735156,1759202859839276033
0.0026676875565927113,1759202859852799206
0.002134763137735156,1759202859867447097
0.002134763137735156,1759202859880806247
0.004,1759202859893379347
0.0034670750575436695,1759202859907407461
0.0026676875565927113,1759202859920746851
0.002134763137735156,1759202859933548124
0.004799387500950958,1759202859947061071
0.004799387500950958,1759202859961293660
0.003733537441505372,1759202859975010786
0.005598774827368992,1759202859988328486
0.0026676875565927113,1759202860001554897
0.0066646255849462785,1759202860014749127
0.001068913252822495,1759202860028203763
0.007197549654737984,1759202860040925753
0.006131699769825322,1759202860054292519
0.005332312443407289,1759202860069144891
0.0018683002301746778,1759202860082529248
0.003733537441505372,1759202860095727393
0.0018683002301746778,1759202860108460729
0.004,1759202860121521232
0.0024012251726310083,1759202860135332203
0.0018683002301746778,1759202860148562987
0.004,1759202860162661773
0.005865236862264844,1759202860176535253
0.004799387500950958,1759202860190154961
0.006931086747177505,1759202860203118128
0.004532924942456331,1759202860216228949
0.006131699769825322,1759202860229314838
0.005065849884912661,1759202860242768154
-0.000796323609442348,1759202860255910654
0.003733537441505372,1759202860270715501
0.005065849884912661,1759202860284151245
0.005332312443407289,1759202860297301670
0.0016018373226141997,1759202860310789979
0.0016018373226141997,1759202860323923445
0.0034670750575436695,1759202860337704455
0.004799387500950958,1759202860350787615
0.0024012251726310083,1759202860365465934
0.004532924942456331,1759202860378708643
0.007996936632090166,1759202860391887833
0.0034670750575436695,1759202860405407544
0.004532924942456331,1759202860418610678
0.001068913252822495,1759202860431371367
0.004266462558494628,1759202860444106452
0.0034670750575436695,1759202860459590959
0.0066646255849462785,1759202860472750876
0.0026676875565927113,1759202860486027697
0.004,1759202860498474991
3.0633679098338723e-06,1759202860511967963
0.004266462558494628,1759202860526120991
0.0066646255849462785,1759202860538865705
0.002934150115087339,1759202860552345190
