loc_acc_x,loc_acc_y,stamp
-3.223934905858264e-06,0.0,1759203764838171972
-5.818371742111841e-06,0.0,1759203764855682094
-5.846614943498206e-06,0.0,1759203764875678656
-1.6346396800574283e-06,0.0,1759203764897661878
-3.517876327795535e-06,0.0,1759203764916018573
-1.13846615759149e-06,0.0,1759203764937404546
-3.2034260812370254e-06,0.0,1759203764955727692
6.988080686167499e-06,0.0,1759203764977727153
3.37259171529368e-07,0.0,1759203764995804157
-6.692870264837752e-06,0.0,1759203765016749492
1.5175585125130173e-06,0.0,1759203765037370798
-6.771752302759403e-06,0.0,1759203765056245838
2.0020909096748257e-05,0.0,1759203765077047447
-6.555824052545053e-06,0.0,1759203765096656326
-7.78215615787006e-06,0.0,1759203765115427859
-5.177014034381319e-06,0.0,1759203765137580041
-6.7016409358935675e-06,0.0,1759203765155937727
-8.398421795814633e-06,0.0,1759203765177442233
5.095647940613635e-07,0.0,1759203765196485380
-6.296777436700829e-06,0.0,1759203765216853145
1.6724565889289319e-06,0.0,1759203765236653890
-5.848867809765744e-06,0.0,1759203765256304976
-5.793161426908475e-06,0.0,1759203765276447218
-1.9164366212702617e-06,0.0,1759203765297710465
-4.683271458522043e-06,0.0,1759203765315908391
-1.5802728849782627e-06,0.0,1759203765337663414
-4.48190759476609e-06,0.0,1759203765355665488
-5.26225524553632e-06,0.0,1759203765376799220
-1.7004489540534e-05,0.0,1759203765396740762
-5.380160217264788e-06,0.0,1759203765416514145
5.268309272623624e-07,0.0,1759203765436999236
-2.1661000236490624e-06,0.0,1759203765456730411
-2.5426154662817744e-06,0.0,1759203765475782704
5.054114159863323e-06,0.0,1759203765496696719
-2.1150908509788973e-06,0.0,1759203765517099360
5.071154753682682e-06,0.0,1759203765536726844
-2.315981353264282e-06,0.0,1759203765556715721
-2.615891235161627e-06,0.0,1759203765575811451
6.721815833064738e-07,0.0,1759203765597820727
-1.1711149709916032e-06,0.0,1759203765615635748
5.69024420095096e-07,0.0,1759203765637860038
-1.300956807314409e-06,0.0,1759203765656102661
-3.384330258660631e-06,0.0,1759203765676577576
3.8304137604562735e-06,0.0,1759203765696713608
-2.806445837101166e-06,0.0,1759203765716362603
3.881775171134754e-06,0.0,1759203765736591417
-2.8379241268867025e-06,0.0,1759203765756801774
-3.0515966969374787e-06,0.0,1759203765775884842
1.456003441876575e-07,0.0,1759203765797523564
-1.5204663534466232e-06,0.0,1759203765815496205
7.524095166816478e-07,0.0,1759203765837365353
-1.2659292306283648e-06,0.0,1759203765855758899
-3.5211480484993436e-06,0.0,1759203765876809987
4.294455777676763e-06,0.0,1759203765896735371
-2.8737658988716563e-06,0.0,1759203765916715954
4.464027932397037e-06,0.0,1759203765936896328
-3.18854350397546e-06,0.0,1759203765956478924
-3.418350554062473e-06,0.0,1759203765975492196
-1.137524710525213e-05,0.0,1759203765997808393
-4.51409402613475e-06,0.0,1759203766015832453
9.850779071969696e-07,0.0,1759203766037419748
-6.196202666793478e-07,0.0,1759203766055767476
-1.16662223090238e-06,0.0,1759203766077038460
3.051210227076078e-06,0.0,1759203766096522830
-7.200045255816068e-07,0.0,1759203766116854449
3.044335647845544e-06,0.0,1759203766137045279
-1.0672837018351e-06,0.0,1759203766156384518
-1.4161253819642612e-06,0.0,1759203766175918368
-2.0953805824749285e-05,0.0,1759203766197325847
-4.755218270391884e-07,0.0,1759203766216341727
-3.64453040837335e-05,0.0,1759203766236862186
1.5835777258765054e-06,0.0,1759203766256582523
6.124336535261045e-06,0.0,1759203766277318619
-1.3656289909680083e-05,0.0,1759203766297285637
-3.875882745076952e-06,0.0,1759203766315832510
-2.24017989052683e-05,0.0,1759203766337493974
-6.431343493367657e-06,0.0,1759203766355841440
