ekf_x,ekf_y,ekf_yaw,stamp
89671.97113559484,43129.96260234639,-0.045341595219087524,1759203754819660667
89671.97113560956,43129.962602345724,-0.04534159521911208,1759203754819728609
89671.9712464508,43129.96258971264,-0.04540931788647869,1759203754837814154
89671.97124647515,43129.96258971153,-0.0454093178864962,1759203754855682695
89671.97135602214,43129.96257713119,-0.045477650840165876,1759203754878337241
89671.97135607032,43129.962577129,-0.04547765084037731,1759203754896267680
89671.97135607469,43129.9625771288,-0.04547765084044302,1759203754916436464
89671.97146330742,43129.96256464779,-0.04554676568085646,1759203754936690929
89671.97146331676,43129.96256464736,-0.04554676568089414,1759203754956240330
89671.9714633235,43129.96256464705,-0.045546765680895406,1759203754975570377
89671.97142021435,43129.9625583658,-0.04561782896045284,1759203754996990789
89671.9714202134,43129.96255836584,-0.04561782896043013,1759203755016771762
89671.97137797461,43129.96255205689,-0.04568886499049724,1759203755037710180
89671.97137796748,43129.962552057215,-0.04568886499049344,1759203755055537983
89671.97137796639,43129.96255205726,-0.045688864990492295,1759203755076987201
89671.9713362913,43129.962545734474,-0.04575947727703853,1759203755096557613
89671.97133628593,43129.96254573472,-0.0457594772770295,1759203755115666593
89671.97129545356,43129.96253938522,-0.045829911148573224,1759203755137708973
89671.97129544793,43129.96253938548,-0.04582991114856316,1759203755155863201
89671.97129544758,43129.962539385495,-0.045829911148560123,1759203755176651691
89671.97125520522,43129.96253302071,-0.04589993577865177,1759203755196733449
89671.97125520423,43129.96253302076,-0.045899935778628984,1759203755216373718
89671.97121577342,43129.962526630414,-0.045969747031123255,1759203755236786356
89671.97121577238,43129.962526630465,-0.045969747031098095,1759203755256474431
89671.97121577078,43129.96252663054,-0.04596974703109724,1759203755275414236
89671.97117687202,43129.96252022735,-0.04603902690421267,1759203755297551400
89671.97117686701,43129.962520227586,-0.04603902690420421,1759203755315672668
89671.97113875426,43129.962513799735,-0.04610812255364648,1759203755337918808
89671.97113874901,43129.96251379998,-0.046108122553637054,1759203755355568896
89671.97110120062,43129.96250735756,-0.04617683071247582,1759203755378351059
89671.97110118643,43129.962507358214,-0.046176830712405595,1759203755395383321
89671.97110118551,43129.96250735826,-0.0461768307123844,1759203755416280031
89671.9710584434,43129.9625059322,-0.04619257137426292,1759203755438181386
89671.9710584423,43129.96250593225,-0.04619257137423521,1759203755456765942
89671.97105844054,43129.96250593233,-0.04619257137423427,1759203755476125423
89671.97101626194,43129.96250448811,-0.04620810900171823,1759203755497372724
89671.97101625349,43129.962504488496,-0.04620810900171245,1759203755515589962
89671.97112503658,43129.96249672661,-0.046222387131379966,1759203755538561912
89671.97112505809,43129.96249672562,-0.04622238713139458,1759203755555925596
89671.97112506139,43129.962496725464,-0.046121516188597514,1759203755577485638
89671.9710877156,43129.96249030473,-0.04618528544780815,1759203755596554031
89671.97108771445,43129.96249030478,-0.046185149818774925,1759203755616610828
89671.97105119265,43129.96248385703,-0.04625281293148315,1759203755637269692
89671.97105119174,43129.962483857074,-0.04625281251553501,1759203755656248640
89671.9710511897,43129.96248385717,-0.04625281244381808,1759203755676083118
89671.97101513058,43129.962477398985,-0.04632005180110789,1759203755697173690
89671.97101512976,43129.96247739902,-0.0463200518009761,1759203755716776201
89671.97097977325,43129.96247091918,-0.046387125278339277,1759203755737862465
89671.97097976689,43129.962470919476,-0.046387125278335065,1759203755755306567
89671.97094490027,43129.96246442775,-0.04645375809088303,1759203755777525744
89671.97094488167,43129.96246442861,-0.046453758090852254,1759203755795546471
89671.97094487719,43129.96246442882,-0.046453758090844954,1759203755816144545
89671.97091069921,43129.96245791587,-0.046520015071265394,1759203755837559899
89671.97091069452,43129.96245791609,-0.046520015071257234,1759203755855791360
89671.97087096554,43129.96245641986,-0.04653461497269144,1759203755877536047
89671.9708709502,43129.96245642058,-0.04653461497261818,1759203755895906901
89671.97087094924,43129.962456420624,-0.04653461497259606,1759203755916218942
89671.97083200181,43129.96245489522,-0.04654903657758554,1759203755936964957
89671.97083200078,43129.96245489527,-0.04654903657756096,1759203755956663627
89671.97079965277,43129.96244832554,-0.046614035542076444,1759203755977426861
89671.97079965002,43129.96244832567,-0.046614035541877576,1759203755996644026
89671.97079964586,43129.96244832587,-0.04661403554187086,1759203756015624931
89671.97076795036,43129.9624417361,-0.046678397395113196,1759203756037916799
89671.97076794603,43129.9624417363,-0.046678397395105736,1759203756055817831
89671.9707367214,43129.96243513487,-0.046742425409743306,1759203756077539722
89671.97073670961,43129.96243513542,-0.04674242540968797,1759203756095795393
89671.97073670887,43129.96243513545,-0.04674242540967129,1759203756116673429
89671.97070610215,43129.96242851539,-0.04680605761851193,1759203756136547398
89671.97070610135,43129.962428515435,-0.0468060576184934,1759203756156450302
89671.97066979305,43129.96242690831,-0.046819432202293815,1759203756177414327
89671.97066978992,43129.96242690846,-0.046819432202068564,1759203756196306273
89671.97066978269,43129.962426908794,-0.046819432202063846,1759203756215399452
89671.97063416883,43129.96242527587,-0.04683254024568855,1759203756237339421
89671.97063416091,43129.962425276244,-0.04683254024568337,1759203756255542250
89671.97059899828,43129.9624236288,-0.04684552386527619,1759203756277765382
89671.9705989787,43129.96242362972,-0.04684552386524424,1759203756295523768
89671.97059897566,43129.96242362986,-0.046845523865234676,1759203756316382355
89671.97056450664,43129.96242195641,-0.04685836419713638,1759203756336865385
89671.97056450527,43129.962421956465,-0.04685836419711912,1759203756356606003
89671.9705367265,43129.962415247086,-0.0469199454995111,1759203756377307986
89671.97053671743,43129.962415247515,-0.046919945499378495,1759203756395457829
89671.97053671884,43129.96241524745,-0.046919945499353716,1759203756416993467
89671.97050947348,43129.96240852273,-0.04698098696142341,1759203756437086809
89671.97050947283,43129.96240852276,-0.046980986961397256,1759203756456247498
89671.97048258863,43129.962401790704,-0.04704155675108878,1759203756477934921
89671.9704825741,43129.96240179139,-0.04704155675106552,1759203756495989361
89671.97048257063,43129.96240179155,-0.04704155675106004,1759203756516016757
89671.97045621734,43129.962395044095,-0.04710181351162682,1759203756537801880
89671.97045621376,43129.96239504426,-0.04710181351162088,1759203756555898180
89671.97045621353,43129.96239504427,-0.04710181351161908,1759203756576677292
89671.970424041,43129.96239330098,-0.047113743846193365,1759203756597663516
89671.97042404022,43129.962393301015,-0.0471137438461766,1759203756616230169
89671.970392512,43129.96239153342,-0.047125618618095305,1759203756637424679
89671.97039251118,43129.96239153347,-0.0471256186180766,1759203756656496039
89671.97036140255,43129.96238975207,-0.04713733183981954,1759203756677104024
89671.97036139983,43129.9623897522,-0.047137331839635456,1759203756696293433
89671.97036139574,43129.9623897524,-0.047137331839629246,1759203756715507435
89671.97033091012,43129.96238794751,-0.04714881333507505,1759203756737948657
89671.97033090582,43129.962387947715,-0.04714881333506816,1759203756755463333
89671.97033090555,43129.96238794773,-0.04714881333506607,1759203756776856999
89671.97030708939,43129.96238112065,-0.04720741876470424,1759203756796704341
89671.97030708879,43129.96238112068,-0.04720741876469237,1759203756816528266
89671.9702837534,43129.962374279974,-0.047265851061794324,1759203756837060102
89671.9702837528,43129.96237428,-0.047265851061781446,1759203756856203867
89671.97028375187,43129.96237428005,-0.047265851061781015,1759203756875456252
89671.9702607343,43129.962367433356,-0.0473239421672995,1759203756898216221
89671.97026072987,43129.96236743357,-0.04732394216729682,1759203756915503543
89671.97023815886,43129.96236057474,-0.04738189039335028,1759203756937474319
89671.97023815406,43129.962360574966,-0.04738189039334736,1759203756955407331
89671.97021587995,43129.962353711024,-0.04743959420386792,1759203756978138597
89671.97021586802,43129.96235371159,-0.047439594203849536,1759203756995907963
89671.97021586618,43129.96235371168,-0.04743959420384412,1759203757016620900
89671.97018775698,43129.96235183672,-0.04745034563256578,1759203757036651134
89671.9701877545,43129.96235183684,-0.0474503456325581,1759203757056713379
89671.97018775287,43129.96235183692,-0.047450345632557844,1759203757076291733
89671.97016004963,43129.96234994818,-0.04746100793363688,1759203757097878593
89671.97016004515,43129.96234994839,-0.047461007933634926,1759203757115593996
89671.97013289393,43129.96234803885,-0.047471625752741935,1759203757137172755
89671.9701328932,43129.962348038884,-0.047471625752726676,1759203757156891994
89671.97013289249,43129.96234803891,-0.04747162575272603,1759203757176831084
89671.97011242267,43129.962341119484,-0.047528474055698655,1759203757196656859
89671.97011242008,43129.96234111961,-0.047528474055694915,1759203757216417886
89671.97009236504,43129.962334189084,-0.047585183502918904,1759203757237661829
89671.97009236235,43129.962334189215,-0.047585183502914775,1759203757256027764
89671.97009236216,43129.96233418923,-0.04758518350291353,1759203757277307028
89671.97007260131,43129.96232725328,-0.047641653770610116,1759203757296998145
89671.97007260085,43129.962327253306,-0.04764165377060092,1759203757316479119
89671.97005323922,43129.96232030687,-0.047697976293343096,1759203757337174589
89671.97005323872,43129.96232030689,-0.04769797629333294,1759203757356443451
89671.97005323795,43129.96232030693,-0.0476979762933326,1759203757375810252
89671.97003414283,43129.962313356285,-0.0477540045785649,1759203757397991107
89671.97003414044,43129.9623133564,-0.047754004578561486,1759203757415740177
89671.970015432,43129.962306395755,-0.04780989887544951,1759203757438306843
89671.9700154295,43129.96230639588,-0.04780989887544574,1759203757455692232
89671.97001542934,43129.962306395886,-0.0478098988754446,1759203757476973667
89671.96999699548,43129.96229943054,-0.04786556559992909,1759203757496690064
89671.96999699505,43129.96229943056,-0.04786556559992063,1759203757516471463
