vx,vy,stamp
0.0,0.0,1759203754776495844
0.0,0.0,1759203754819596542
0.0,0.0,1759203754819677738
0.0,0.0,1759203754819744837
0.0,0.0,1759203754831864673
0.0,0.0,1759203754845094662
0.0,0.0,1759203754858273516
0.0,0.0,1759203754871079030
0.0,0.0,1759203754884752357
0.0,0.0,1759203754899346386
0.0,0.0,1759203754913131124
0.0,0.0,1759203754926159392
0.0,0.0,1759203754939341578
0.0,0.0,1759203754952637897
0.0,0.0,1759203754965725559
0.0,0.0,1759203754979107727
0.0,0.0,1759203754993733558
0.0,0.0,1759203755007389434
0.0,0.0,1759203755020428868
0.0,0.0,1759203755032886297
0.0,0.0,1759203755046815556
0.0,0.0,1759203755060139880
0.0,0.0,1759203755073523342
0.0,0.0,1759203755087891173
0.0,0.0,1759203755101450277
0.0,0.0,1759203755114449794
0.0,0.0,1759203755128314202
0.0,0.0,1759203755141503879
0.0,0.0,1759203755154791167
0.0,0.0,1759203755167694873
0.0,0.0,1759203755181133014
0.0,0.0,1759203755195994999
0.0,0.0,1759203755209202797
0.0,0.0,1759203755222448746
0.0,0.0,1759203755235356667
0.0,0.0,1759203755248954063
0.0,0.0,1759203755261340267
0.0,0.0,1759203755275354596
0.0,0.0,1759203755290098821
0.0,0.0,1759203755302878108
0.0,0.0,1759203755316687948
0.0,0.0,1759203755330459082
0.0,0.0,1759203755343401631
0.0,0.0,1759203755356727739
0.0,0.0,1759203755369814170
0.0,0.0,1759203755383249108
0.0,0.0,1759203755397774206
0.0,0.0,1759203755410669378
0.0,0.0,1759203755424562325
0.0,0.0,1759203755438301189
0.0,0.0,1759203755451176166
0.0,0.0,1759203755464506152
0.0,0.0,1759203755477524029
0.0,0.0,1759203755492331927
0.0,0.0,1759203755505897015
0.0,0.0,1759203755518608933
0.0,0.0,1759203755531736032
0.0,0.0,1759203755545151075
0.0,0.0,1759203755558068077
0.0,0.0,1759203755571525935
0.0,0.0,1759203755584803858
0.0,0.0,1759203755599087596
0.0,0.0,1759203755612904143
0.0,0.0,1759203755625761831
0.0,0.0,1759203755639645623
0.0,0.0,1759203755652765582
0.0,0.0,1759203755665881796
0.0,0.0,1759203755679291378
0.0,0.0,1759203755694046833
0.0,0.0,1759203755707428730
0.0,0.0,1759203755720438845
0.0,0.0,1759203755733425005
0.0,0.0,1759203755746831621
0.0,0.0,1759203755760147057
0.0,0.0,1759203755772962960
0.0,0.0,1759203755788121742
0.0,0.0,1759203755801544533
0.0,0.0,1759203755814631555
0.0,0.0,1759203755827794391
0.0,0.0,1759203755841114515
0.0,0.0,1759203755854495992
0.0,0.0,1759203755867715291
0.0,0.0,1759203755880849464
0.0,0.0,1759203755894860158
0.0,0.0,1759203755908731614
0.0,0.0,1759203755922565350
0.0,0.0,1759203755935836658
0.0,0.0,1759203755949198201
0.0,0.0,1759203755962469110
0.0,0.0,1759203755975466801
0.0,0.0,1759203755990057887
0.0,0.0,1759203756003886062
0.0,0.0,1759203756016698931
0.0,0.0,1759203756029913231
0.0,0.0,1759203756043249897
0.0,0.0,1759203756056484276
0.0,0.0,1759203756069695772
0.0,0.0,1759203756082951574
0.0,0.0,1759203756096748864
0.0,0.0,1759203756110979793
0.0,0.0,1759203756124223537
0.0,0.0,1759203756137346144
0.0,0.0,1759203756150783504
0.0,0.0,1759203756163397301
0.0,0.0,1759203756177345133
0.0,0.0,1759203756191883678
0.0,0.0,1759203756205538877
0.0,0.0,1759203756218535470
0.0,0.0,1759203756231844065
0.0,0.0,1759203756245402017
0.0,0.0,1759203756258514011
0.0,0.0,1759203756271717377
0.0,0.0,1759203756285154024
0.0,0.0,1759203756299780382
0.0,0.0,1759203756312802359
