steer,stamp
5.370243798097363e-06,1759219279451164276
0.0,1759219279456238858
-5.370243798097363e-06,1759219279461178584
-5.370243798097363e-06,1759219279466172222
-5.370243798097363e-06,1759219279471154192
-5.370243798097363e-06,1759219279476166214
0.0,1759219279481163598
5.370243798097363e-06,1759219279486222048
5.370243798097363e-06,1759219279491214093
5.370243798097363e-06,1759219279496181320
0.0,1759219279501237319
-5.370243798097363e-06,1759219279506149816
5.370243798097363e-06,1759219279511171281
-5.370243798097363e-06,1759219279516194591
0.0,1759219279521174064
0.0,1759219279526245922
0.0,1759219279531198276
-5.370243798097363e-06,1759219279536251337
-5.370243798097363e-06,1759219279541148967
0.0,1759219279546144457
-5.370243798097363e-06,1759219279551161920
-5.370243798097363e-06,1759219279556261618
-5.370243798097363e-06,1759219279561238030
-5.370243798097363e-06,1759219279566161062
0.0,1759219279571180210
5.370243798097363e-06,1759219279576190349
0.0,1759219279581203110
5.370243798097363e-06,1759219279586184301
5.370243798097363e-06,1759219279591178872
0.0,1759219279596167265
5.370243798097363e-06,1759219279601190386
0.0,1759219279606164299
0.0,1759219279611157996
0.0,1759219279616155771
5.370243798097363e-06,1759219279621136976
0.0,1759219279626195731
0.0,1759219279631153734
0.0,1759219279636196689
0.0,1759219279641179568
5.370243798097363e-06,1759219279646143034
5.370243798097363e-06,1759219279651200087
0.0,1759219279656208800
0.0,1759219279661185787
-5.370243798097363e-06,1759219279666142724
0.0,1759219279671201472
0.0,1759219279676175428
5.370243798097363e-06,1759219279681189316
-5.370243798097363e-06,1759219279686181696
0.0,1759219279691221542
0.0,1759219279696158141
-5.370243798097363e-06,1759219279701275608
0.0,1759219279706263287
0.0,1759219279711290107
0.0,1759219279716361321
0.0,1759219279721349734
0.0,1759219279726202986
5.370243798097363e-06,1759219279731342201
1.0740487596194725e-05,1759219279736286250
5.370243798097363e-06,1759219279741200387
0.0,1759219279746189019
-5.370243798097363e-06,1759219279751177076
0.0,1759219279756242496
0.0,1759219279761213733
0.0,1759219279766170420
0.0,1759219279771166725
0.0,1759219279776259566
0.0,1759219279781201708
5.370243798097363e-06,1759219279786175253
0.0,1759219279791211425
0.0,1759219279796173352
0.0,1759219279801198071
0.0,1759219279806173322
0.0,1759219279811165759
0.0,1759219279816159223
0.0,1759219279821142614
0.0,1759219279826187805
-5.370243798097363e-06,1759219279831166028
0.0,1759219279836172593
-5.370243798097363e-06,1759219279841182829
5.370243798097363e-06,1759219279846173108
0.0,1759219279851230551
5.370243798097363e-06,1759219279856171431
0.0,1759219279861193223
-5.370243798097363e-06,1759219279866154327
0.0,1759219279871180089
5.370243798097363e-06,1759219279876168526
5.370243798097363e-06,1759219279881189156
5.370243798097363e-06,1759219279886174437
5.370243798097363e-06,1759219279891188871
-5.370243798097363e-06,1759219279896181818
0.0,1759219279901177373
0.0,1759219279906203237
5.370243798097363e-06,1759219279911159479
-5.370243798097363e-06,1759219279916168557
0.0,1759219279921135305
5.370243798097363e-06,1759219279926174689
5.370243798097363e-06,1759219279931157996
1.0740487596194725e-05,1759219279936241992
5.370243798097363e-06,1759219279941206087
5.370243798097363e-06,1759219279946174180
0.0,1759219279951199457
5.370243798097363e-06,1759219279956189290
0.0,1759219279961160656
-5.370243798097363e-06,1759219279966183181
0.0,1759219279971250522
-5.370243798097363e-06,1759219279976174453
0.0,1759219279981182064
0.0,1759219279986162861
0.0,1759219279991155426
-5.370243798097363e-06,1759219279996180380
0.0,1759219280001191223
5.370243798097363e-06,1759219280006360963
0.0,1759219280011187817
0.0,1759219280016190434
0.0,1759219280021180027
0.0,1759219280026234182
5.370243798097363e-06,1759219280031179642
0.0,1759219280036216710
0.0,1759219280041186275
0.0,1759219280046160967
-5.370243798097363e-06,1759219280051189134
0.0,1759219280056157341
0.0,1759219280061180143
0.0,1759219280066149219
-5.370243798097363e-06,1759219280071304677
5.370243798097363e-06,1759219280076214483
-5.370243798097363e-06,1759219280081189463
0.0,1759219280086201731
-5.370243798097363e-06,1759219280091149751
-5.370243798097363e-06,1759219280096172798
0.0,1759219280101184731
0.0,1759219280106149065
0.0,1759219280111182374
-5.370243798097363e-06,1759219280116168308
0.0,1759219280121224796
5.370243798097363e-06,1759219280126214650
0.0,1759219280131214652
0.0,1759219280136222333
0.0,1759219280141189645
-5.370243798097363e-06,1759219280146227751
0.0,1759219280151174198
5.370243798097363e-06,1759219280156170193
5.370243798097363e-06,1759219280161174231
0.0,1759219280166214167
0.0,1759219280171141255
0.0,1759219280176209946
5.370243798097363e-06,1759219280181199820
5.370243798097363e-06,1759219280186198948
-5.370243798097363e-06,1759219280191379108
0.0,1759219280196187483
0.0,1759219280201194843
0.0,1759219280206195605
-5.370243798097363e-06,1759219280211164556
0.0,1759219280216250835
0.0,1759219280221209968
-5.370243798097363e-06,1759219280226208174
-5.370243798097363e-06,1759219280231207982
5.370243798097363e-06,1759219280236226796
5.370243798097363e-06,1759219280241276340
0.0,1759219280246186719
-5.370243798097363e-06,1759219280251149353
0.0,1759219280256283633
0.0,1759219280261192974
0.0,1759219280266192569
0.0,1759219280271209383
0.0,1759219280276195670
0.0,1759219280281218366
5.370243798097363e-06,1759219280286193496
-5.370243798097363e-06,1759219280291156267
0.0,1759219280296169503
0.0,1759219280301150440
0.0,1759219280306184632
5.370243798097363e-06,1759219280311156765
0.0,1759219280316148735
0.0,1759219280321160303
0.0,1759219280326212556
0.0,1759219280331151188
0.0,1759219280336169094
0.0,1759219280341168810
0.0,1759219280346188213
0.0,1759219280351178582
0.0,1759219280356179691
0.0,1759219280361177957
0.0,1759219280366282404
0.0,1759219280371157493
0.0,1759219280376206992
0.0,1759219280381241588
5.370243798097363e-06,1759219280386262375
5.370243798097363e-06,1759219280391220846
5.370243798097363e-06,1759219280396199283
0.0,1759219280401185705
0.0,1759219280406180771
0.0,1759219280411194041
0.0,1759219280416186357
0.0,1759219280421160353
5.370243798097363e-06,1759219280426201683
5.370243798097363e-06,1759219280431207494
5.370243798097363e-06,1759219280436182937
0.0,1759219280441167826
0.0,1759219280446199313
5.370243798097363e-06,1759219280451144438
0.0,1759219280456170315
-5.370243798097363e-06,1759219280461151213
-5.370243798097363e-06,1759219280466143877
-5.370243798097363e-06,1759219280471153442
5.370243798097363e-06,1759219280476173905
0.0,1759219280481183174
0.0,1759219280486156810
0.0,1759219280491193689
0.0,1759219280496187501
0.0,1759219280501176880
0.0,1759219280506308279
0.0,1759219280511219251
0.0,1759219280516194102
0.0,1759219280521160296
0.0,1759219280526250681
0.0,1759219280531206458
5.370243798097363e-06,1759219280536170202
0.0,1759219280541214808
0.0,1759219280546200652
0.0,1759219280551170308
0.0,1759219280556189984
0.0,1759219280561179587
0.0,1759219280566172939
0.0,1759219280571167433
5.370243798097363e-06,1759219280576223360
5.370243798097363e-06,1759219280581174251
-5.370243798097363e-06,1759219280586185672
-5.370243798097363e-06,1759219280591158803
0.0,1759219280596185283
-5.370243798097363e-06,1759219280601160023
0.0,1759219280606160754
0.0,1759219280611182404
0.0,1759219280616195955
0.0,1759219280621184108
-5.370243798097363e-06,1759219280626191876
-5.370243798097363e-06,1759219280631201168
-5.370243798097363e-06,1759219280636195451
5.370243798097363e-06,1759219280641267868
0.0,1759219280646219563
5.370243798097363e-06,1759219280651295216
0.0,1759219280656162197
0.0,1759219280661334402
0.0,1759219280666193800
-5.370243798097363e-06,1759219280671182644
0.0,1759219280676173175
0.0,1759219280681193818
0.0,1759219280686167652
-5.370243798097363e-06,1759219280691200593
-5.370243798097363e-06,1759219280696188185
0.0,1759219280701179337
-5.370243798097363e-06,1759219280706185007
0.0,1759219280711241225
0.0,1759219280716200765
-5.370243798097363e-06,1759219280721161321
0.0,1759219280726154433
0.0,1759219280731230439
0.0,1759219280736194390
0.0,1759219280741304372
0.0,1759219280746217134
5.370243798097363e-06,1759219280751191075
0.0,1759219280756175490
0.0,1759219280761209154
0.0,1759219280766178901
5.370243798097363e-06,1759219280771172871
0.0,1759219280776195217
0.0,1759219280781317020
-5.370243798097363e-06,1759219280786220481
5.370243798097363e-06,1759219280791151974
-5.370243798097363e-06,1759219280796172627
-5.370243798097363e-06,1759219280801193482
-5.370243798097363e-06,1759219280806184204
-5.370243798097363e-06,1759219280811148749
5.370243798097363e-06,1759219280816176510
5.370243798097363e-06,1759219280821132151
0.0,1759219280826185202
0.0,1759219280831173564
-5.370243798097363e-06,1759219280836171441
-5.370243798097363e-06,1759219280841155167
0.0,1759219280846148300
0.0,1759219280851191780
-5.370243798097363e-06,1759219280856187234
0.0,1759219280861227415
0.0,1759219280866169035
0.0,1759219280871197062
5.370243798097363e-06,1759219280876182439
5.370243798097363e-06,1759219280881206707
5.370243798097363e-06,1759219280886178178
0.0,1759219280891159112
0.0,1759219280896141667
0.0,1759219280901167031
5.370243798097363e-06,1759219280906248648
5.370243798097363e-06,1759219280911188783
0.0,1759219280916173073
-5.370243798097363e-06,1759219280921152829
-5.370243798097363e-06,1759219280926240950
0.0,1759219280931186438
0.0,1759219280936215364
-5.370243798097363e-06,1759219280941204315
0.0,1759219280946516662
0.0,1759219280951221158
0.0,1759219280956238353
-5.370243798097363e-06,1759219280961158173
0.0,1759219280966133915
0.0,1759219280971149489
0.0,1759219280976155364
0.0,1759219280981192392
-5.370243798097363e-06,1759219280986195223
0.0,1759219280991168730
5.370243798097363e-06,1759219280996183557
0.0,1759219281001233306
-5.370243798097363e-06,1759219281006165459
5.370243798097363e-06,1759219281011161622
5.370243798097363e-06,1759219281016154845
0.0,1759219281021149357
0.0,1759219281026258016
0.0,1759219281031175282
0.0,1759219281036254693
0.0,1759219281041155029
-5.370243798097363e-06,1759219281046164481
5.370243798097363e-06,1759219281051177970
5.370243798097363e-06,1759219281056170611
0.0,1759219281061166182
0.0,1759219281066177167
0.0,1759219281071249767
0.0,1759219281076335729
-5.370243798097363e-06,1759219281081171007
0.0,1759219281086221686
0.0,1759219281091218055
5.370243798097363e-06,1759219281096314689
-5.370243798097363e-06,1759219281101185099
5.370243798097363e-06,1759219281106187333
0.0,1759219281111184884
5.370243798097363e-06,1759219281116303088
0.0,1759219281121181241
5.370243798097363e-06,1759219281126201067
0.0,1759219281131242326
-5.370243798097363e-06,1759219281136244577
0.0,1759219281141161678
0.0,1759219281146309750
0.0,1759219281151238926
-5.370243798097363e-06,1759219281156294252
0.0,1759219281161345712
0.0,1759219281166225306
-5.370243798097363e-06,1759219281171326873
0.0,1759219281176235245
-5.370243798097363e-06,1759219281181174774
-5.370243798097363e-06,1759219281186195792
0.0,1759219281191151368
0.0,1759219281196235707
5.370243798097363e-06,1759219281201161346
5.370243798097363e-06,1759219281206257127
5.370243798097363e-06,1759219281211224992
5.370243798097363e-06,1759219281216159890
5.370243798097363e-06,1759219281221170116
0.0,1759219281226213979
0.0,1759219281231346224
-5.370243798097363e-06,1759219281236192602
0.0,1759219281241190997
0.0,1759219281246192976
0.0,1759219281251186452
-5.370243798097363e-06,1759219281256169794
0.0,1759219281261280884
0.0,1759219281266202779
-5.370243798097363e-06,1759219281271186387
0.0,1759219281276208618
0.0,1759219281281169025
0.0,1759219281286177339
0.0,1759219281291152624
0.0,1759219281296162889
0.0,1759219281301152638
0.0,1759219281306192997
0.0,1759219281311200570
0.0,1759219281316177813
5.370243798097363e-06,1759219281321166304
0.0,1759219281326186186
-5.370243798097363e-06,1759219281331163684
5.370243798097363e-06,1759219281336186802
-5.370243798097363e-06,1759219281341213377
0.0,1759219281346179210
0.0,1759219281351175149
0.0,1759219281356170946
0.0,1759219281361178610
0.0,1759219281366228474
0.0,1759219281371168650
5.370243798097363e-06,1759219281376196879
0.0,1759219281381223349
0.0,1759219281386385804
0.0,1759219281391179928
0.0,1759219281396169831
5.370243798097363e-06,1759219281401180707
0.0,1759219281406184417
0.0,1759219281411155178
0.0,1759219281416150989
5.370243798097363e-06,1759219281421172229
-5.370243798097363e-06,1759219281426193420
5.370243798097363e-06,1759219281431160965
0.0,1759219281436213514
0.0,1759219281441159404
0.0,1759219281446154825
0.0,1759219281451175648
0.0,1759219281456163213
5.370243798097363e-06,1759219281461163342
-5.370243798097363e-06,1759219281466155482
0.0,1759219281471222083
0.0,1759219281476220995
-5.370243798097363e-06,1759219281481307508
0.0,1759219281486157815
-5.370243798097363e-06,1759219281491143907
0.0,1759219281496164760
5.370243798097363e-06,1759219281501160432
0.0,1759219281506161193
5.370243798097363e-06,1759219281511170111
5.370243798097363e-06,1759219281516168245
0.0,1759219281521149651
0.0,1759219281526168819
0.0,1759219281531158281
0.0,1759219281536194694
0.0,1759219281541169901
0.0,1759219281546153110
0.0,1759219281551190893
-5.370243798097363e-06,1759219281556185141
0.0,1759219281561180295
0.0,1759219281566133250
5.370243798097363e-06,1759219281571165259
0.0,1759219281576164929
0.0,1759219281581222929
-5.370243798097363e-06,1759219281586180736
0.0,1759219281591248744
0.0,1759219281596146470
0.0,1759219281601174981
0.0,1759219281606158836
-5.370243798097363e-06,1759219281611344862
-5.370243798097363e-06,1759219281616190194
0.0,1759219281621187043
0.0,1759219281626177971
-5.370243798097363e-06,1759219281631224821
0.0,1759219281636254005
0.0,1759219281641153841
-5.370243798097363e-06,1759219281646149798
5.370243798097363e-06,1759219281651179623
5.370243798097363e-06,1759219281656236509
0.0,1759219281661186271
0.0,1759219281666161675
0.0,1759219281671302874
-5.370243798097363e-06,1759219281676176739
0.0,1759219281681290689
5.370243798097363e-06,1759219281686330059
0.0,1759219281691176132
-5.370243798097363e-06,1759219281696167617
-5.370243798097363e-06,1759219281701168143
0.0,1759219281706183576
5.370243798097363e-06,1759219281711185571
-1.0740487596194725e-05,1759219281716165110
0.0,1759219281721167169
-5.370243798097363e-06,1759219281726197901
-5.370243798097363e-06,1759219281731212621
0.0,1759219281736272202
5.370243798097363e-06,1759219281741195159
5.370243798097363e-06,1759219281746194680
0.0,1759219281751166276
-5.370243798097363e-06,1759219281756189524
0.0,1759219281761232125
0.0,1759219281766201792
-5.370243798097363e-06,1759219281771325753
0.0,1759219281776173254
0.0,1759219281781146494
0.0,1759219281786161326
0.0,1759219281791167422
0.0,1759219281796158035
5.370243798097363e-06,1759219281801165248
0.0,1759219281806164595
0.0,1759219281811174500
5.370243798097363e-06,1759219281816167534
-5.370243798097363e-06,1759219281821147323
-5.370243798097363e-06,1759219281826206915
0.0,1759219281831159509
5.370243798097363e-06,1759219281836190237
0.0,1759219281841230352
0.0,1759219281846177950
5.370243798097363e-06,1759219281851288964
0.0,1759219281856183648
0.0,1759219281861175640
0.0,1759219281866151527
0.0,1759219281871187011
0.0,1759219281876175120
0.0,1759219281881159386
0.0,1759219281886163475
5.370243798097363e-06,1759219281891215599
-5.370243798097363e-06,1759219281896276530
0.0,1759219281901156259
1.0740487596194725e-05,1759219281906165951
5.370243798097363e-06,1759219281911197624
0.0,1759219281916190969
5.370243798097363e-06,1759219281921145582
0.0,1759219281926194133
0.0,1759219281931193830
5.370243798097363e-06,1759219281936340406
0.0,1759219281941141038
-5.370243798097363e-06,1759219281946142087
0.0,1759219281951175626
0.0,1759219281956166793
0.0,1759219281961148224
0.0,1759219281966192167
0.0,1759219281971190829
-5.370243798097363e-06,1759219281976184364
0.0,1759219281981203784
0.0,1759219281986185714
-5.370243798097363e-06,1759219281991214058
0.0,1759219281996248841
5.370243798097363e-06,1759219282001180839
0.0,1759219282006160830
0.0,1759219282011226704
5.370243798097363e-06,1759219282016430735
-5.370243798097363e-06,1759219282021187770
0.0,1759219282026344986
-5.370243798097363e-06,1759219282031326574
-5.370243798097363e-06,1759219282036192833
0.0,1759219282041140576
5.370243798097363e-06,1759219282046188752
0.0,1759219282051154483
0.0,1759219282056179350
0.0,1759219282061163414
0.0,1759219282066132524
-5.370243798097363e-06,1759219282071330521
5.370243798097363e-06,1759219282076177117
0.0,1759219282081155928
-5.370243798097363e-06,1759219282086168735
-5.370243798097363e-06,1759219282091204869
0.0,1759219282096198407
-5.370243798097363e-06,1759219282101337339
-1.0740487596194725e-05,1759219282106182432
0.0,1759219282111197911
5.370243798097363e-06,1759219282116215144
0.0,1759219282121351544
5.370243798097363e-06,1759219282126185797
0.0,1759219282131172772
0.0,1759219282136197044
0.0,1759219282141205822
5.370243798097363e-06,1759219282146153903
0.0,1759219282151172637
0.0,1759219282156185186
5.370243798097363e-06,1759219282161199364
5.370243798097363e-06,1759219282166170656
0.0,1759219282171191877
-5.370243798097363e-06,1759219282176167600
0.0,1759219282181210921
-5.370243798097363e-06,1759219282186200634
-5.370243798097363e-06,1759219282191250011
0.0,1759219282196177760
5.370243798097363e-06,1759219282201232208
0.0,1759219282206164615
0.0,1759219282211153751
0.0,1759219282216221548
5.370243798097363e-06,1759219282221167961
0.0,1759219282226225907
-5.370243798097363e-06,1759219282231178600
-5.370243798097363e-06,1759219282236192544
-5.370243798097363e-06,1759219282241193622
0.0,1759219282246178458
0.0,1759219282251164128
0.0,1759219282256182591
5.370243798097363e-06,1759219282261227645
5.370243798097363e-06,1759219282266261324
0.0,1759219282271170317
0.0,1759219282276169631
5.370243798097363e-06,1759219282281145690
5.370243798097363e-06,1759219282286198659
-5.370243798097363e-06,1759219282291129182
5.370243798097363e-06,1759219282296145400
0.0,1759219282301241986
0.0,1759219282306166783
0.0,1759219282311266541
5.370243798097363e-06,1759219282316161965
-5.370243798097363e-06,1759219282321153166
5.370243798097363e-06,1759219282326191276
0.0,1759219282331194109
-5.370243798097363e-06,1759219282336195328
-5.370243798097363e-06,1759219282341196797
0.0,1759219282346192711
0.0,1759219282351181551
