loc_acc_x,loc_acc_y,stamp
3.6217490214109137e-06,0.0,1759219277777465541
4.053266109430678e-06,0.0,1759219277777540120
7.12447842635477e-07,0.0,1759219277795923957
3.186528037397077e-06,0.0,1759219277813307418
1.3086982612894297e-06,0.0,1759219277835979710
3.3937863746678867e-06,0.0,1759219277853677988
3.9456557171993115e-06,0.0,1759219277874208792
2.72666221531094e-07,0.0,1759219277894375287
2.952679924286493e-06,0.0,1759219277914188490
-2.5942155714917754e-06,0.0,1759219277934343934
2.917725991334564e-06,0.0,1759219277954093204
3.2862327338653196e-06,0.0,1759219277973324188
3.252334599205247e-07,0.0,1759219277995595769
2.5848483785638852e-06,0.0,1759219278013531141
8.416509662727071e-07,0.0,1759219278035981281
2.8376219720955252e-06,0.0,1759219278053417975
2.985128443102606e-06,0.0,1759219278073621209
-1.646781449790953e-06,0.0,1759219278096005959
3.5540600461445175e-06,0.0,1759219278114452996
5.370764865405501e-07,0.0,1759219278134794941
3.271751409436644e-06,0.0,1759219278153968030
3.5439832530008466e-06,0.0,1759219278173202104
-2.2111073693585057e-06,0.0,1759219278194734643
3.2615917908742798e-06,0.0,1759219278214493946
-2.3960683745962397e-06,0.0,1759219278234261044
3.08559426446316e-06,0.0,1759219278254294968
3.1837216536520424e-06,0.0,1759219278273458691
5.22491324924262e-07,0.0,1759219278295097894
1.7816522755257464e-06,0.0,1759219278313482274
3.5294689568616276e-07,0.0,1759219278335320492
1.7146547064956728e-06,0.0,1759219278353410966
3.2106094364677567e-06,0.0,1759219278374207222
-2.326523209282362e-06,0.0,1759219278394273027
2.6489696519369414e-06,0.0,1759219278414040304
-2.338626656412093e-06,0.0,1759219278434930450
2.8265113038045314e-06,0.0,1759219278454754740
2.9292272196524415e-06,0.0,1759219278473520755
4.879264273928889e-07,0.0,1759219278495592378
1.7194443987917186e-06,0.0,1759219278513214538
4.053114145587142e-07,0.0,1759219278535611634
1.6724386280834482e-06,0.0,1759219278553708301
3.048602642091986e-06,0.0,1759219278574658228
-2.176902775057981e-06,0.0,1759219278594612453
2.538407365484721e-06,0.0,1759219278614019998
-2.1270547407818327e-06,0.0,1759219278634893980
2.791072852520428e-06,0.0,1759219278654310192
3.0911186430319297e-06,0.0,1759219278673312354
5.904038149037409e-07,0.0,1759219278695151983
1.6386245565787755e-06,0.0,1759219278713120383
8.668380166826162e-07,0.0,1759219278736171767
1.8414945537216641e-06,0.0,1759219278753527673
2.8358830862142876e-06,0.0,1759219278774948402
-2.1359951379103724e-06,0.0,1759219278794476612
2.10526675291764e-06,0.0,1759219278814367333
-2.334091992811617e-06,0.0,1759219278834704843
2.2642859802214797e-06,0.0,1759219278854245117
2.569247867396548e-06,0.0,1759219278873469479
2.602863053186894e-07,0.0,1759219278895152088
1.972919956931244e-06,0.0,1759219278913102347
6.654838302258268e-07,0.0,1759219278935184000
2.101686145108123e-06,0.0,1759219278953230208
2.499691775034139e-06,0.0,1759219278974009715
7.80532296863023e-09,0.0,1759219278994452108
1.906847343033493e-06,0.0,1759219279014012232
-2.2429764026423535e-07,0.0,1759219279034543291
1.776255680287007e-06,0.0,1759219279054097812
2.0314060462137414e-06,0.0,1759219279073507608
-2.0989205240546864e-06,0.0,1759219279094626368
1.8613494798045541e-06,0.0,1759219279114320022
5.146810642018719e-07,0.0,1759219279135353348
1.7908333618992467e-06,0.0,1759219279153276713
1.891895468690326e-06,0.0,1759219279173597068
-4.0329174737854436e-08,0.0,1759219279195050276
9.271768304756474e-07,0.0,1759219279213539844
-8.125946682349983e-08,0.0,1759219279235566000
9.691010191596993e-07,0.0,1759219279253512684
2.0940479674296556e-06,0.0,1759219279274505226
-1.9057287883563741e-06,0.0,1759219279294854372
1.8229968761592291e-06,0.0,1759219279314332744
-2.079360372620541e-05,0.0,1759219279334614507
1.2487463866935827e-06,0.0,1759219279354154205
2.620501049492912e-06,0.0,1759219279373526431
2.389042888819037e-06,0.0,1759219279395866285
3.1673317196551534e-06,0.0,1759219279413252324
2.21080774827515e-06,0.0,1759219279435153014
2.8610839928550713e-06,0.0,1759219279453912773
3.658709614715752e-06,0.0,1759219279474453489
1.2511960497316403e-08,0.0,1759219279494698443
3.0109620924812873e-06,0.0,1759219279514473521
-4.241782897032148e-07,0.0,1759219279534396096
2.733101728336191e-06,0.0,1759219279554265699
2.7024566640187426e-06,0.0,1759219279573183797
1.081933988864914e-06,0.0,1759219279595427666
1.7694084346294152e-06,0.0,1759219279613365017
8.565641787690458e-07,0.0,1759219279635414631
1.6028806360455077e-06,0.0,1759219279653529799
2.441020871689777e-06,0.0,1759219279674044503
-8.855742905922511e-07,0.0,1759219279694205793
1.9736875341194657e-06,0.0,1759219279714162056
-1.0071035905283692e-06,0.0,1759219279735206388
2.12206557360395e-06,0.0,1759219279754427621
2.268076320307801e-06,0.0,1759219279773817993
6.171644317442877e-07,0.0,1759219279795212387
1.24075347730761e-06,0.0,1759219279813630454
7.096455085246534e-07,0.0,1759219279835297864
1.2837203693347495e-06,0.0,1759219279853440205
1.9169569343803693e-06,0.0,1759219279874379064
8.773556594640722e-06,0.0,1759219279894870357
1.8001046503908562e-06,0.0,1759219279914222604
8.063493834444078e-06,0.0,1759219279934785711
4.7389511137750943e-07,0.0,1759219279954003073
-3.907167108663051e-07,0.0,1759219279973168240
-2.230017812103234e-06,0.0,1759219279995605656
-8.85290941160159e-07,0.0,1759219280013234150
-1.6197140804809895e-06,0.0,1759219280035478300
