vx,vy,stamp
0.0,0.0,1759219277777445262
0.0,0.0,1759219277777523523
0.0,0.0,1759219277777597429
0.0,0.0,1759219277789513281
0.0,0.0,1759219277802548769
0.0,0.0,1759219277815758367
0.0,0.0,1759219277829106014
0.0,0.0,1759219277842274934
0.0,0.0,1759219277856398383
0.0,0.0,1759219277870667324
0.0,0.0,1759219277883702570
0.0,0.0,1759219277896862567
0.0,0.0,1759219277909949048
0.0,0.0,1759219277923197256
0.0,0.0,1759219277936442121
0.0,0.0,1759219277949625089
0.0,0.0,1759219277964203693
0.0,0.0,1759219277977049302
0.0,0.0,1759219277990815903
0.0,0.0,1759219278004000378
0.0,0.0,1759219278017177877
0.0,0.0,1759219278029582341
0.0,0.0,1759219278043651268
0.0,0.0,1759219278057694482
0.0,0.0,1759219278071529815
0.0,0.0,1759219278085143375
0.0,0.0,1759219278097807890
0.0,0.0,1759219278110673350
0.0,0.0,1759219278124454244
0.0,0.0,1759219278137629985
0.0,0.0,1759219278150912958
0.0,0.0,1759219278165034746
0.0,0.0,1759219278179093358
0.0,0.0,1759219278191983336
0.0,0.0,1759219278205667288
0.0,0.0,1759219278218599200
0.0,0.0,1759219278231616869
0.0,0.0,1759219278244919154
0.0,0.0,1759219278259736229
0.0,0.0,1759219278272840505
0.0,0.0,1759219278286062903
0.0,0.0,1759219278299296556
0.0,0.0,1759219278312501153
0.0,0.0,1759219278325967890
0.0,0.0,1759219278339096263
0.0,0.0,1759219278352039797
0.0,0.0,1759219278366307279
0.0,0.0,1759219278380309237
0.0,0.0,1759219278393509845
0.0,0.0,1759219278406757798
0.0,0.0,1759219278419723452
0.0,0.0,1759219278433164412
0.0,0.0,1759219278446446761
0.0,0.0,1759219278460740241
0.0,0.0,1759219278473812507
0.0,0.0,1759219278486685094
0.0,0.0,1759219278500555126
0.0,0.0,1759219278513648967
0.0,0.0,1759219278526687765
0.0,0.0,1759219278540157171
0.0,0.0,1759219278553927834
0.0,0.0,1759219278568357040
0.0,0.0,1759219278581280110
0.0,0.0,1759219278595015307
0.0,0.0,1759219278607988655
0.0,0.0,1759219278621103782
0.0,0.0,1759219278633953595
0.0,0.0,1759219278647715267
0.0,0.0,1759219278662282644
0.0,0.0,1759219278675148954
0.0,0.0,1759219278688672464
0.0,0.0,1759219278701940535
0.0,0.0,1759219278715115914
0.0,0.0,1759219278728007637
0.0,0.0,1759219278741525549
0.0,0.0,1759219278756093696
0.0,0.0,1759219278769833100
0.0,0.0,1759219278783022303
0.0,0.0,1759219278796322634
0.0,0.0,1759219278809497016
0.0,0.0,1759219278822264952
0.0,0.0,1759219278835573154
0.0,0.0,1759219278849021542
0.0,0.0,1759219278863312392
0.0,0.0,1759219278877075005
0.0,0.0,1759219278890010379
0.0,0.0,1759219278903212335
0.0,0.0,1759219278915569315
0.0,0.0,1759219278929244970
0.0,0.0,1759219278942796318
0.0,0.0,1759219278958163048
0.0,0.0,1759219278971061274
0.0,0.0,1759219278984235729
0.0,0.0,1759219278997430287
0.0,0.0,1759219279010684063
0.0,0.0,1759219279023791749
0.0,0.0,1759219279037298082
0.0,0.0,1759219279050115831
0.0,0.0,1759219279064919298
0.0,0.0,1759219279078355070
0.0,0.0,1759219279091473580
0.0,0.0,1759219279104602889
0.0,0.0,1759219279117853066
0.0,0.0,1759219279131050791
0.0,0.0,1759219279144149998
0.0,0.0,1759219279158961982
0.0,0.0,1759219279172251084
0.0,0.0,1759219279185203414
0.0,0.0,1759219279198712102
0.0,0.0,1759219279212094926
0.0,0.0,1759219279225266565
0.0,0.0,1759219279238276864
0.0,0.0,1759219279251778721
0.0,0.0,1759219279266088575
0.0,0.0,1759219279279105940
0.0,0.0,1759219279292675765
0.0,0.0,1759219279305557213
0.0,0.0,1759219279319113115
0.0,0.0,1759219279332050382
0.0,0.0,1759219279345536390
0.0,0.0,1759219279360126404
0.0,0.0,1759219279373556250
0.0,0.0,1759219279386664420
0.0,0.0,1759219279399138001
0.0,0.0,1759219279413333737
0.0,0.0,1759219279426468494
0.0,0.0,1759219279439701003
0.0,0.0,1759219279452464449
0.0,0.0,1759219279466891104
0.0,0.0,1759219279480544719
0.0,0.0,1759219279493881946
0.0,0.0,1759219279507016006
0.0,0.0,1759219279520415925
0.0,0.0,1759219279533299164
0.0,0.0,1759219279546434743
0.0,0.0,1759219279560989716
0.0,0.0,1759219279574214509
0.0,0.0,1759219279587405332
0.0,0.0,1759219279600907306
0.0,0.0,1759219279613264118
0.0,0.0,1759219279626950016
0.0,0.0,1759219279640119587
0.0,0.0,1759219279655009195
0.0,0.0,1759219279668502694
0.0,0.0,1759219279681592965
0.0,0.0,1759219279695049738
0.0,0.0,1759219279708187831
0.0,0.0,1759219279721521726
0.0,0.0,1759219279734605853
0.0,0.0,1759219279747988061
0.0,0.0,1759219279762645922
0.0,0.0,1759219279775179338
0.0,0.0,1759219279789046661
0.0,0.0,1759219279801603454
0.0,0.0,1759219279815515731
0.0,0.0,1759219279828656566
0.0,0.0,1759219279841928403
0.0,0.0,1759219279856707267
0.0,0.0,1759219279870307270
0.0,0.0,1759219279883688064
0.0,0.0,1759219279897029488
0.0,0.0,1759219279910244422
0.0,0.0,1759219279923314313
0.0,0.0,1759219279936144950
0.0,0.0,1759219279949026615
0.0,0.0,1759219279962806430
0.0,0.0,1759219279977027483
0.0,0.0,1759219279990143597
0.0,0.0,1759219280003555070
0.0,0.0,1759219280015930009
0.0,0.0,1759219280029983548
0.0,0.0,1759219280043208324
0.0,0.0,1759219280057926544
0.0,0.0,1759219280071168804
0.0,0.0,1759219280084250056
0.0,0.0,1759219280097596958
0.0,0.0,1759219280110701248
0.0,0.0,1759219280123895615
0.0,0.0,1759219280137302488
0.0,0.0,1759219280150263253
0.0,0.0,1759219280165009590
0.0,0.0,1759219280178075850
0.0,0.0,1759219280191176235
0.0,0.0,1759219280204680744
0.0,0.0,1759219280217598665
0.0,0.0,1759219280230800004
0.0,0.0,1759219280244176787
0.0,0.0,1759219280259431614
0.0,0.0,1759219280272852695
0.0,0.0,1759219280285713547
0.0,0.0,1759219280298169150
0.0,0.0,1759219280312156593
0.0,0.0,1759219280325320764
0.0,0.0,1759219280338330280
0.0,0.0,1759219280351280084
0.0,0.0,1759219280366139352
0.0,0.0,1759219280378886085
0.0,0.0,1759219280392741270
0.0,0.0,1759219280405913570
0.0,0.0,1759219280419449173
0.0,0.0,1759219280432425580
0.0,0.0,1759219280445306836
0.0,0.0,1759219280460237313
0.0,0.0,1759219280473532283
0.0,0.0,1759219280486641211
0.0,0.0,1759219280499668563
0.0,0.0,1759219280512946807
0.0,0.0,1759219280526350950
0.0,0.0,1759219280539535636
0.0,0.0,1759219280554090328
0.0,0.0,1759219280567796900
0.0,0.0,1759219280580744284
0.0,0.0,1759219280594191397
0.0,0.0,1759219280607167793
0.0,0.0,1759219280620424691
0.0,0.0,1759219280633680757
0.0,0.0,1759219280647063922
0.0,0.0,1759219280661955731
0.0,0.0,1759219280675066047
0.0,0.0,1759219280688554308
0.0,0.0,1759219280701552564
0.0,0.0,1759219280715014705
0.0,0.0,1759219280727861762
0.0,0.0,1759219280741182642
0.0,0.0,1759219280755843542
0.0,0.0,1759219280769511797
0.0,0.0,1759219280782489655
0.0,0.0,1759219280795602794
0.0,0.0,1759219280808839773
0.0,0.0,1759219280821937878
0.0,0.0,1759219280835129413
0.0,0.0,1759219280848005960
0.0,0.0,1759219280862693536
0.0,0.0,1759219280875803585
0.0,0.0,1759219280888539726
0.0,0.0,1759219280902555618
0.0,0.0,1759219280915017053
0.0,0.0,1759219280928635604
0.0,0.0,1759219280942158408
0.0,0.0,1759219280956714378
0.0,0.0,1759219280969869879
0.0,0.0,1759219280982836137
0.0,0.0,1759219280996533806
0.0,0.0,1759219281009447526
0.0,0.0,1759219281022796341
0.0,0.0,1759219281036129574
0.0,0.0,1759219281049165338
0.0,0.0,1759219281064043173
0.0,0.0,1759219281076034420
0.0,0.0,1759219281090567421
0.0,0.0,1759219281103784746
0.0,0.0,1759219281117021338
0.0,0.0,1759219281130197734
0.0,0.0,1759219281143245873
0.0,0.0,1759219281157978739
0.0,0.0,1759219281171406610
0.0,0.0,1759219281184652148
0.0,0.0,1759219281197656785
0.0,0.0,1759219281211010789
0.0,0.0,1759219281224112846
0.0,0.0,1759219281237261885
0.0,0.0,1759219281250664112
0.0,0.0,1759219281265554553
0.0,0.0,1759219281278779906
0.0,0.0,1759219281291824611
0.0,0.0,1759219281305187158
0.0,0.0,1759219281318451801
0.0,0.0,1759219281332347607
0.0,0.0,1759219281344995082
0.0,0.0,1759219281359584921
0.0,0.0,1759219281372935032
0.0,0.0,1759219281386185553
0.0,0.0,1759219281399213495
0.0,0.0,1759219281412736716
0.0,0.0,1759219281425892315
0.0,0.0,1759219281439082536
0.0,0.0,1759219281451677898
0.0,0.0,1759219281466638359
0.0,0.0,1759219281480075642
0.0,0.0,1759219281493353904
0.0,0.0,1759219281506523103
0.0,0.0,1759219281519659913
0.0,0.0,1759219281533002108
0.0,0.0,1759219281545670428
0.0,0.0,1759219281560448493
0.0,0.0,1759219281573777589
0.0,0.0,1759219281586859570
0.0,0.0,1759219281600161875
0.0,0.0,1759219281613241825
0.0,0.0,1759219281626580327
0.0,0.0,1759219281639926597
0.0,0.0,1759219281654489286
0.0,0.0,1759219281667839388
0.0,0.0,1759219281681048467
0.0,0.0,1759219281694273759
0.0,0.0,1759219281707587471
0.0,0.0,1759219281720682344
0.0,0.0,1759219281733401532
0.0,0.0,1759219281747149458
0.0,0.0,1759219281761914290
0.0,0.0,1759219281775226872
0.0,0.0,1759219281787635352
0.0,0.0,1759219281801655832
0.0,0.0,1759219281814943767
0.0,0.0,1759219281827978737
0.0,0.0,1759219281841330872
0.0,0.0,1759219281855915726
0.0,0.0,1759219281869406106
0.0,0.0,1759219281882561669
0.0,0.0,1759219281895445561
0.0,0.0,1759219281908895907
0.0,0.0,1759219281922058308
0.0,0.0,1759219281935340005
0.0,0.0,1759219281948618083
0.0,0.0,1759219281963066877
0.0,0.0,1759219281976789923
0.0,0.0,1759219281989788983
0.0,0.0,1759219282003145951
0.0,0.0,1759219282016319620
0.0,0.0,1759219282029357269
0.0,0.0,1759219282042527675
0.0,0.0,1759219282057058907
0.0,0.0,1759219282070646205
0.0,0.0,1759219282083631723
0.0,0.0,1759219282096686689
0.0,0.0,1759219282110123696
0.0,0.0,1759219282123406207
0.0,0.0,1759219282136531642
0.0,0.0,1759219282150072947
0.0,0.0,1759219282164101028
0.0,0.0,1759219282177821936
0.0,0.0,1759219282190939722
0.0,0.0,1759219282204170863
0.0,0.0,1759219282217443939
0.0,0.0,1759219282230698356
0.0,0.0,1759219282243580522
0.0,0.0,1759219282258240373
0.0,0.0,1759219282271779636
0.0,0.0,1759219282285078500
0.0,0.0,1759219282298134542
0.0,0.0,1759219282311128034
0.0,0.0,1759219282324277511
0.0,0.0,1759219282337626595
0.0,0.0,1759219282350952144
0.0,0.0,1759219282365334336
0.0,0.0,1759219282379020024
0.0,0.0,1759219282392502421
0.0,0.0,1759219282405087626
0.0,0.0,1759219282418723382
0.0,0.0,1759219282431851124
0.0,0.0,1759219282445087485
0.0,0.0,1759219282460066645
0.0,0.0,1759219282473048313
0.0,0.0,1759219282486313699
0.0,0.0,1759219282499677987
0.0,0.0,1759219282512478415
0.0,0.0,1759219282526148381
0.0,0.0,1759219282538807880
0.0,0.0,1759219282552676830
0.0,0.0,1759219282566908831
0.0,0.0,1759219282580243005
0.0,0.0,1759219282593251005
0.0,0.0,1759219282606469504
0.0,0.0,1759219282619893516
0.0,0.0,1759219282633468553
0.0,0.0,1759219282646567498
0.0,0.0,1759219282661389743
0.0,0.0,1759219282674793655
0.0,0.0,1759219282687778605
0.0,0.0,1759219282700690148
0.0,0.0,1759219282714176530
0.0,0.0,1759219282727440499
0.0,0.0,1759219282740227942
0.0,0.0,1759219282754749358
0.0,0.0,1759219282768231849
0.0,0.0,1759219282781409212
0.0,0.0,1759219282794713950
0.0,0.0,1759219282808044171
0.0,0.0,1759219282821080451
0.0,0.0,1759219282834120541
0.0,0.0,1759219282847717310
0.0,0.0,1759219282862238765
0.0,0.0,1759219282875630958
0.0,0.0,1759219282888947029
0.0,0.0,1759219282901843225
0.0,0.0,1759219282915310607
0.0,0.0,1759219282928660300
0.0,0.0,1759219282942008254
0.0,0.0,1759219282956373378
0.0,0.0,1759219282969685719
0.0,0.0,1759219282982945724
0.0,0.0,1759219282996181875
0.0,0.0,1759219283009427178
0.0,0.0,1759219283022597836
0.0,0.0,1759219283035776119
0.0,0.0,1759219283048774841
0.0,0.0,1759219283063540403
0.0,0.0,1759219283076581779
0.0,0.0,1759219283090056320
0.0,0.0,1759219283103477718
0.0,0.0,1759219283116468680
0.0,0.0,1759219283129040187
0.0,0.0,1759219283142676194
0.0,0.0,1759219283156878210
0.0,0.0,1759219283170918264
0.0,0.0,1759219283184150909
0.0,0.0,1759219283197687233
0.0,0.0,1759219283210525506
0.0,0.0,1759219283223810006
0.0,0.0,1759219283236994423
0.0,0.0,1759219283250190170
0.0,0.0,1759219283264775711
0.0,0.0,1759219283278118190
0.0,0.0,1759219283291335278
0.0,0.0,1759219283304534071
0.0,0.0,1759219283317858120
0.0,0.0,1759219283331011401
0.0,0.0,1759219283344189803
0.0,0.0,1759219283358840463
0.0,0.0,1759219283372823691
0.0,0.0,1759219283385449866
0.0,0.0,1759219283398091106
0.0,0.0,1759219283411860944
0.0,0.0,1759219283425126509
0.0,0.0,1759219283438509345
0.0,0.0,1759219283452033781
0.0,0.0,1759219283466256595
0.0,0.0,1759219283478953926
0.0,0.0,1759219283492830278
0.0,0.0,1759219283506276722
0.0,0.0,1759219283519201823
0.0,0.0,1759219283532153630
0.0,0.0,1759219283545292057
0.0,0.0,1759219283559994197
0.0,0.0,1759219283573422431
0.0,0.0,1759219283586617622
0.0,0.0,1759219283599850419
0.0,0.0,1759219283613034850
0.0,0.0,1759219283626355248
0.0,0.0,1759219283639400115
0.0,0.0,1759219283652558693
0.0,0.0,1759219283667163263
0.0,0.0,1759219283680570352
0.0,0.0,1759219283694040715
0.0,0.0,1759219283707302313
0.0,0.0,1759219283719973229
0.0,0.0,1759219283733669919
0.0,0.0,1759219283746896833
0.0,0.0,1759219283761749794
0.0,0.0,1759219283774673610
0.0,0.0,1759219283787978657
0.0,0.0,1759219283801250962
0.0,0.0,1759219283814558643
0.0,0.0,1759219283827133965
0.0,0.0,1759219283840450709
0.0,0.0,1759219283854968134
0.0,0.0,1759219283868651009
0.0,0.0,1759219283881513280
0.0,0.0,1759219283895080963
0.0,0.0,1759219283908493502
0.0,0.0,1759219283921511976
0.0,0.0,1759219283934792818
0.0,0.0,1759219283947958392
0.0,0.0,1759219283962622856
0.0,0.0,1759219283976002509
0.0,0.0,1759219283989208313
0.0,0.0,1759219284002360266
0.0,0.0,1759219284015896342
