steer,stamp
-0.0001664775627432391,1759203898658814555
-0.0001664775627432391,1759203898658921876
-0.0001611073239473626,1759203898658991331
-0.0001611073239473626,1759203898659033126
-0.0001611073239473626,1759203898659063567
-0.0001664775627432391,1759203898659072515
-0.0001611073239473626,1759203898659081785
-0.0001611073239473626,1759203898659091088
-0.0001611073239473626,1759203898659100277
-0.0001611073239473626,1759203898661964733
-0.0001611073239473626,1759203898666851115
-0.0001611073239473626,1759203898671820741
-0.0001611073239473626,1759203898676915105
-0.0001664775627432391,1759203898681889192
-0.0001611073239473626,1759203898686978692
-0.0001611073239473626,1759203898691908972
-0.00015573707059957087,1759203898696913485
-0.0001611073239473626,1759203898701849729
-0.0001611073239473626,1759203898706998926
-0.0001664775627432391,1759203898711848209
-0.0001664775627432391,1759203898716967548
-0.0001611073239473626,1759203898721956353
-0.0001664775627432391,1759203898726812925
-0.0001718478015391156,1759203898731798212
-0.0001664775627432391,1759203898736888798
-0.0001611073239473626,1759203898741839946
-0.0001664775627432391,1759203898746900979
-0.0001611073239473626,1759203898751799202
-0.0001611073239473626,1759203898756886660
-0.0001611073239473626,1759203898761820491
-0.0001664775627432391,1759203898766835791
-0.0001611073239473626,1759203898771834505
-0.0001611073239473626,1759203898776847037
-0.0001611073239473626,1759203898781826124
-0.0001664775627432391,1759203898786814890
-0.0001611073239473626,1759203898791813182
-0.0001611073239473626,1759203898796839407
-0.0001611073239473626,1759203898801847539
-0.0001611073239473626,1759203898806834425
-0.0001611073239473626,1759203898811850131
-0.0001664775627432391,1759203898816797626
-0.00015573707059957087,1759203898821791113
-0.00015573707059957087,1759203898826866451
-0.0001611073239473626,1759203898831800035
-0.0001611073239473626,1759203898836806779
-0.0001611073239473626,1759203898841928333
-0.0001611073239473626,1759203898846877396
-0.0001664775627432391,1759203898851939238
-0.00015573707059957087,1759203898856955652
-0.0001611073239473626,1759203898861871874
-0.0001611073239473626,1759203898866883753
-0.0001611073239473626,1759203898871881170
-0.0001611073239473626,1759203898876843591
-0.0001611073239473626,1759203898881789256
-0.0001664775627432391,1759203898886872922
-0.00015573707059957087,1759203898891840524
-0.0001611073239473626,1759203898896788910
-0.0001664775627432391,1759203898901948803
-0.0001611073239473626,1759203898906878876
-0.0001611073239473626,1759203898911994001
-0.00015573707059957087,1759203898916967738
-0.0001611073239473626,1759203898921913604
-0.0001611073239473626,1759203898926909893
-0.0001611073239473626,1759203898931792511
-0.0001611073239473626,1759203898936932126
-0.0001664775627432391,1759203898941788740
-0.0001664775627432391,1759203898946834702
-0.0001664775627432391,1759203898951893331
-0.00015573707059957087,1759203898956796344
-0.0001611073239473626,1759203898961897198
-0.00015573707059957087,1759203898966963610
-0.0001611073239473626,1759203898972051732
-0.0001611073239473626,1759203898976823644
-0.0001611073239473626,1759203898981825398
-0.00015573707059957087,1759203898986859515
-0.0001664775627432391,1759203898991869267
-0.0001611073239473626,1759203898996893151
-0.0001611073239473626,1759203899001936816
-0.0001611073239473626,1759203899006935456
-0.0001664775627432391,1759203899011980625
-0.0001611073239473626,1759203899016931432
-0.0001611073239473626,1759203899021802501
-0.0001664775627432391,1759203899026800883
-0.0001611073239473626,1759203899031841310
-0.00015573707059957087,1759203899036865730
-0.00015573707059957087,1759203899041793020
-0.0001611073239473626,1759203899046801812
-0.0001664775627432391,1759203899051784579
-0.0001664775627432391,1759203899056766761
-0.0001664775627432391,1759203899061825375
-0.00015573707059957087,1759203899066994997
-0.0001611073239473626,1759203899071838842
-0.0001611073239473626,1759203899076907795
-0.0001664775627432391,1759203899081762869
-0.0001611073239473626,1759203899086862780
-0.0001664775627432391,1759203899091868213
-0.0001664775627432391,1759203899096844278
-0.0001611073239473626,1759203899101794115
-0.0001664775627432391,1759203899106801603
-0.0001664775627432391,1759203899111838426
-0.0001664775627432391,1759203899116826055
-0.00015573707059957087,1759203899121797894
-0.0001611073239473626,1759203899126837085
-0.0001664775627432391,1759203899131835169
-0.00015573707059957087,1759203899136797785
-0.0001611073239473626,1759203899141774851
-0.0001664775627432391,1759203899146808654
-0.0001611073239473626,1759203899151780120
-0.0001664775627432391,1759203899156850991
-0.0001611073239473626,1759203899161822252
-0.0001611073239473626,1759203899166788533
-0.0001664775627432391,1759203899171858683
-0.0001611073239473626,1759203899176855616
-0.0001611073239473626,1759203899181838047
-0.0001611073239473626,1759203899186797570
-0.0001611073239473626,1759203899191859711
-0.0001611073239473626,1759203899196862870
-0.0001718478015391156,1759203899201825165
-0.0001664775627432391,1759203899206870101
-0.0001611073239473626,1759203899211792630
-0.0001664775627432391,1759203899216823545
-0.0001664775627432391,1759203899221793607
-0.0001611073239473626,1759203899226805910
-0.0001664775627432391,1759203899231762559
-0.0001664775627432391,1759203899236793929
-0.0001664775627432391,1759203899241825713
-0.00015573707059957087,1759203899246808966
-0.0001611073239473626,1759203899251803897
-0.0001611073239473626,1759203899256835608
-0.0001611073239473626,1759203899261789929
-0.0001664775627432391,1759203899267157511
-0.0001611073239473626,1759203899271965841
-0.0001664775627432391,1759203899276822376
-0.0001611073239473626,1759203899281901108
-0.0001611073239473626,1759203899286808014
-0.0001611073239473626,1759203899291849900
-0.0001611073239473626,1759203899296896288
-0.0001611073239473626,1759203899301809793
-0.0001664775627432391,1759203899306821165
-0.0001664775627432391,1759203899311797514
-0.0001611073239473626,1759203899316801714
-0.0001611073239473626,1759203899321807871
-0.00015573707059957087,1759203899326864628
-0.0001611073239473626,1759203899331776477
-0.0001611073239473626,1759203899336822019
-0.0001664775627432391,1759203899341787193
-0.0001611073239473626,1759203899346924072
-0.0001611073239473626,1759203899352064708
-0.0001611073239473626,1759203899356899207
-0.0001611073239473626,1759203899361873345
-0.0001611073239473626,1759203899366818571
-0.0001664775627432391,1759203899371899169
-0.0001611073239473626,1759203899376985368
-0.00015573707059957087,1759203899381976303
-0.0001611073239473626,1759203899386983906
-0.00015573707059957087,1759203899392067999
-0.0001664775627432391,1759203899396881451
-0.0001664775627432391,1759203899401911143
-0.0001611073239473626,1759203899406792611
-0.0001664775627432391,1759203899411853591
-0.0001611073239473626,1759203899416865891
-0.00015573707059957087,1759203899421904769
-0.00015573707059957087,1759203899426956752
-0.0001611073239473626,1759203899431937083
-0.0001611073239473626,1759203899437014302
-0.0001664775627432391,1759203899441829815
-0.0001611073239473626,1759203899446837911
-0.0001664775627432391,1759203899451842078
-0.0001664775627432391,1759203899456779200
-0.0001611073239473626,1759203899462010857
-0.0001611073239473626,1759203899466913385
-0.0001611073239473626,1759203899471982278
-0.0001611073239473626,1759203899476834240
-0.0001611073239473626,1759203899481833292
-0.0001611073239473626,1759203899486823833
-0.0001664775627432391,1759203899491810412
-0.0001611073239473626,1759203899496815744
-0.0001611073239473626,1759203899501791176
-0.0001611073239473626,1759203899506819884
-0.0001611073239473626,1759203899511810170
-0.0001611073239473626,1759203899516837832
-0.0001664775627432391,1759203899521805461
-0.0001664775627432391,1759203899526789144
-0.0001664775627432391,1759203899531815893
-0.0001611073239473626,1759203899536807431
-0.0001611073239473626,1759203899541788079
-0.0001611073239473626,1759203899546861211
-0.0001611073239473626,1759203899551812994
-0.0001611073239473626,1759203899556812977
-0.0001664775627432391,1759203899561800013
-0.0001611073239473626,1759203899566839543
-0.0001611073239473626,1759203899571842216
-0.0001611073239473626,1759203899576807932
-0.0001664775627432391,1759203899581826625
-0.0001611073239473626,1759203899586811060
-0.0001664775627432391,1759203899591775831
-0.0001664775627432391,1759203899596870376
-0.00015573707059957087,1759203899601823261
-0.0001611073239473626,1759203899606804757
-0.00015573707059957087,1759203899611881805
-0.00015573707059957087,1759203899616842765
-0.0001611073239473626,1759203899621809354
-0.0001611073239473626,1759203899626907936
-0.0001664775627432391,1759203899631787009
-0.0001664775627432391,1759203899636973873
-0.0001611073239473626,1759203899641899874
-0.0001611073239473626,1759203899646824735
-0.0001611073239473626,1759203899651830794
-0.00015573707059957087,1759203899656784798
-0.0001611073239473626,1759203899661791866
