gnss_x,gnss_y,gnss_z,stamp
89671.9406,43129.9221,7.724587173815536,1759203898658866395
89671.9406,43129.9221,7.7255871738155335,1759203898677118318
89671.9406,43129.9221,7.7255871738155335,1759203898721787239
89671.9316,43129.9222,7.72258675001752,1759203898772617207
89671.9316,43129.9222,7.72258675001752,1759203898823532088
89671.9316,43129.9222,7.72258675001752,1759203898871924922
89671.9316,43129.9222,7.7235867500175175,1759203898924045991
89671.9316,43129.9222,7.720586750017517,1759203898973441977
89671.9316,43129.9222,7.720586750017517,1759203899024030168
89671.9316,43129.9222,7.720586750017517,1759203899072354930
89671.9316,43129.9222,7.720586750017517,1759203899123570238
89671.9316,43129.9222,7.72258675001752,1759203899176215077
89671.9316,43129.9222,7.72258675001752,1759203899223828797
89671.9314,43129.911100000005,7.722587357558986,1759203899277227626
89671.9314,43129.911100000005,7.722587357558986,1759203899323876058
89671.9316,43129.9222,7.72558675001752,1759203899372621305
89671.9316,43129.9222,7.72558675001752,1759203899424112922
89671.9316,43129.9222,7.72558675001752,1759203899475618436
89671.9316,43129.9222,7.72558675001752,1759203899523795680
89671.9406,43129.9221,7.719587173815533,1759203899573275592
89671.9406,43129.9221,7.719587173815533,1759203899623682388
89671.9406,43129.9221,7.719587173815533,1759203899675034576
89671.9406,43129.9221,7.719587173815533,1759203899724446196
89671.9316,43129.9222,7.721586750017522,1759203899773107534
89671.9316,43129.9222,7.721586750017522,1759203899824427073
89671.9316,43129.9222,7.721586750017522,1759203899875755414
89671.9316,43129.9222,7.721586750017522,1759203899924420599
89671.9316,43129.9222,7.7235867500175175,1759203899974409592
89671.9316,43129.9222,7.7235867500175175,1759203900023465216
89671.9316,43129.9222,7.7235867500175175,1759203900075945212
89671.9316,43129.9222,7.7235867500175175,1759203900121919131
89671.9406,43129.9221,7.721587173815536,1759203900174231796
89671.9406,43129.9221,7.721587173815536,1759203900224511167
89671.9406,43129.9221,7.721587173815536,1759203900275277907
89671.9405,43129.911,7.721587781357059,1759203900324352841
89671.9316,43129.9222,7.720586750017517,1759203900372627390
89671.9316,43129.9222,7.720586750017517,1759203900425497036
89671.9316,43129.9222,7.720586750017517,1759203900477485083
89671.9316,43129.9222,7.720586750017517,1759203900526543883
89671.9316,43129.9222,7.71958675001752,1759203900575290140
89671.9316,43129.9222,7.71958675001752,1759203900624689273
89671.9316,43129.9222,7.71958675001752,1759203900674598602
89671.9316,43129.9222,7.71958675001752,1759203900726684003
89671.9316,43129.9222,7.72258675001752,1759203900775825261
89671.9316,43129.9222,7.7235867500175175,1759203900825427946
89671.9316,43129.9222,7.7235867500175175,1759203900876097816
89671.9316,43129.9222,7.7235867500175175,1759203900924733842
89671.9316,43129.9222,7.726586750017518,1759203900977286775
89671.9316,43129.9222,7.726586750017518,1759203901026768521
89671.9316,43129.9222,7.726586750017518,1759203901076807657
89671.9316,43129.9222,7.726586750017518,1759203901127189617
89671.9316,43129.9222,7.721586750017522,1759203901175828492
89671.9316,43129.9222,7.721586750017522,1759203901224669862
89671.9316,43129.9222,7.721586750017522,1759203901274562486
89671.9316,43129.9222,7.721586750017522,1759203901328639320
89671.9316,43129.9222,7.720586750017517,1759203901372693321
89671.9316,43129.9222,7.720586750017517,1759203901428617077
89671.9316,43129.9222,7.720586750017517,1759203901476891441
89671.9316,43129.9222,7.720586750017517,1759203901524630030
89671.9316,43129.9222,7.721586750017522,1759203901580177136
89671.9314,43129.911100000005,7.721587357558988,1759203901628985008
89671.9314,43129.911100000005,7.721587357558988,1759203901673084337
89671.9314,43129.911100000005,7.720587357558983,1759203901730430205
89671.9316,43129.9222,7.721586750017522,1759203901777050090
89671.9316,43129.9222,7.721586750017522,1759203901824811301
89671.9316,43129.9222,7.721586750017522,1759203901874785388
89671.9316,43129.9222,7.721586750017522,1759203901929819565
89671.9316,43129.9222,7.72258675001752,1759203901975538527
89671.9316,43129.9222,7.72258675001752,1759203902022260796
89671.9316,43129.9222,7.72258675001752,1759203902077018347
89671.9316,43129.9222,7.72258675001752,1759203902121892667
89671.9316,43129.9222,7.72258675001752,1759203902171731947
89671.9316,43129.9222,7.72258675001752,1759203902231521101
89671.9316,43129.9222,7.72258675001752,1759203902274626208
89671.9314,43129.911100000005,7.722587357558986,1759203902325785223
89671.9316,43129.9222,7.7235867500175175,1759203902372750146
89671.9314,43129.911100000005,7.722587357558986,1759203902424964277
89671.9314,43129.911100000005,7.722587357558986,1759203902473736354
89671.9314,43129.911100000005,7.722587357558986,1759203902531456055
89671.9316,43129.9222,7.721586750017522,1759203902572118999
89671.9316,43129.9222,7.72258675001752,1759203902633047943
89671.9316,43129.9222,7.72258675001752,1759203902674759881
89671.9316,43129.9222,7.72258675001752,1759203902724670547
89671.9316,43129.9222,7.71958675001752,1759203902771615578
89671.9316,43129.9222,7.71958675001752,1759203902831390393
89671.9316,43129.9222,7.71958675001752,1759203902872136549
89671.9316,43129.9222,7.71958675001752,1759203902931531083
89671.9406,43129.9221,7.722587173815533,1759203902972362938
89671.9406,43129.9221,7.722587173815533,1759203903023233855
89671.9406,43129.9221,7.723587173815531,1759203903072382620
89671.9406,43129.9221,7.723587173815531,1759203903123335815
89671.9406,43129.9221,7.723587173815531,1759203903174850443
89671.9406,43129.9221,7.723587173815531,1759203903223418487
89671.9406,43129.9221,7.723587173815531,1759203903273853958
89671.9406,43129.9221,7.724587173815536,1759203903323513601
89671.9314,43129.911100000005,7.721587357558988,1759203903372198585
89671.9314,43129.911100000005,7.721587357558988,1759203903423580430
89671.9314,43129.911100000005,7.721587357558988,1759203903475979604
89671.9314,43129.911100000005,7.721587357558988,1759203903523559700
89671.9405,43129.911,7.721587781357059,1759203903573697293
89671.9405,43129.911,7.721587781357059,1759203903623232994
89671.9405,43129.911,7.721587781357059,1759203903671698402
89671.9405,43129.911,7.721587781357059,1759203903723508450
89671.9314,43129.911100000005,7.722587357558986,1759203903773670650
89671.9314,43129.911100000005,7.721587357558988,1759203903823573787
89671.9314,43129.911100000005,7.721587357558988,1759203903877298827
89671.9314,43129.911100000005,7.721587357558988,1759203903923892619
89671.9405,43129.911,7.720587781357054,1759203903973940077
89671.9405,43129.911,7.720587781357054,1759203904024839153
89671.9405,43129.911,7.719587781357056,1759203904074659161
89671.9405,43129.911,7.719587781357056,1759203904122623107
89671.9405,43129.911,7.7185877813570585,1759203904174749430
89671.9405,43129.911,7.7185877813570585,1759203904223986904
89671.9405,43129.911,7.7185877813570585,1759203904273328302
89671.9405,43129.911,7.7185877813570585,1759203904325299020
89671.9406,43129.9221,7.7155871738155355,1759203904372299594
89671.9406,43129.9221,7.7155871738155355,1759203904424532276
89671.9406,43129.9221,7.7155871738155355,1759203904476642005
89671.9406,43129.9221,7.716587173815533,1759203904524178604
89671.9405,43129.911,7.716587781357056,1759203904574572432
89671.9405,43129.911,7.716587781357056,1759203904624727324
89671.9405,43129.911,7.716587781357056,1759203904675303045
89671.9405,43129.911,7.716587781357056,1759203904724827282
89671.9316,43129.9222,7.7235867500175175,1759203904775773767
89671.9316,43129.9222,7.7235867500175175,1759203904824708948
89671.9316,43129.9222,7.7235867500175175,1759203904874659703
89671.9316,43129.9222,7.7235867500175175,1759203904926694324
89671.9314,43129.911100000005,7.724587357558988,1759203904975813198
89671.9314,43129.911100000005,7.724587357558988,1759203905025941704
89671.9314,43129.911100000005,7.724587357558988,1759203905075366169
89671.9314,43129.911100000005,7.724587357558988,1759203905124679495
89671.9316,43129.9222,7.720586750017517,1759203905173665063
89671.9316,43129.9222,7.71958675001752,1759203905227458482
89671.9314,43129.911100000005,7.719587357558986,1759203905277748748
89671.9314,43129.911100000005,7.719587357558986,1759203905328555343
89671.9406,43129.9221,7.719587173815533,1759203905374313799
89671.9406,43129.9221,7.719587173815533,1759203905424759102
89671.9406,43129.9221,7.719587173815533,1759203905474731146
89671.9406,43129.9221,7.719587173815533,1759203905529926024
89671.9406,43129.9221,7.721587173815536,1759203905575411931
89671.9406,43129.9221,7.721587173815536,1759203905627603245
89671.9406,43129.9221,7.721587173815536,1759203905676823525
89671.9406,43129.9221,7.721587173815536,1759203905724692427
89671.9406,43129.9221,7.722587173815533,1759203905777326509
89671.9406,43129.9221,7.722587173815533,1759203905827778970
89671.9406,43129.9221,7.722587173815533,1759203905874785728
89671.9406,43129.9221,7.722587173815533,1759203905929816260
89671.9405,43129.911,7.722587781357056,1759203905980664528
89671.9405,43129.911,7.722587781357056,1759203906022376664
89671.9405,43129.911,7.722587781357056,1759203906074424630
89671.9405,43129.911,7.722587781357056,1759203906126577034
89671.9406,43129.9221,7.718587173815536,1759203906182703250
89671.9406,43129.9221,7.718587173815536,1759203906229548196
89671.9406,43129.9221,7.718587173815536,1759203906275358619
89671.9406,43129.9221,7.718587173815536,1759203906324706430
89671.9406,43129.9221,7.718587173815536,1759203906380727995
89671.9406,43129.9221,7.717587173815531,1759203906430571180
89671.9406,43129.9221,7.717587173815531,1759203906471755290
89671.9406,43129.9221,7.717587173815531,1759203906529605719
89671.9406,43129.9221,7.719587173815533,1759203906580545998
89671.9405,43129.911,7.719587781357056,1759203906621850804
89671.9405,43129.911,7.719587781357056,1759203906674652590
89671.9405,43129.911,7.719587781357056,1759203906722177915
89671.9406,43129.9221,7.723587173815531,1759203906775337473
89671.9406,43129.9221,7.724587173815536,1759203906822276855
89671.9406,43129.9221,7.724587173815536,1759203906872378885
89671.9406,43129.9221,7.724587173815536,1759203906921623541
89671.9316,43129.9222,7.726586750017518,1759203906971758994
89671.9316,43129.9222,7.726586750017518,1759203907021715388
89671.9316,43129.9222,7.726586750017518,1759203907074704857
89671.9316,43129.9222,7.726586750017518,1759203907122179887
89671.9316,43129.9222,7.726586750017518,1759203907176730165
89671.9316,43129.9222,7.726586750017518,1759203907223547853
89671.9316,43129.9222,7.726586750017518,1759203907271698584
89671.9316,43129.9222,7.727586750017522,1759203907323704793
89671.9316,43129.9222,7.726586750017518,1759203907372738070
89671.9316,43129.9222,7.726586750017518,1759203907423616097
89671.9316,43129.9222,7.726586750017518,1759203907472418142
89671.9316,43129.9222,7.726586750017518,1759203907523655960
89671.9316,43129.9222,7.72558675001752,1759203907571757924
89671.9316,43129.9222,7.72558675001752,1759203907623811789
89671.9316,43129.9222,7.72558675001752,1759203907676744839
89671.9316,43129.9222,7.72558675001752,1759203907723624987
89671.9316,43129.9222,7.72858675001752,1759203907773433532
89671.9316,43129.9222,7.72858675001752,1759203907823491993
89671.9316,43129.9222,7.72858675001752,1759203907874627404
89671.9317,43129.933300000004,7.728586142475855,1759203907923548715
89671.9316,43129.9222,7.727586750017522,1759203907973438201
89671.9316,43129.9222,7.727586750017522,1759203908023603891
89671.9316,43129.9222,7.727586750017522,1759203908075706198
89671.9316,43129.9222,7.727586750017522,1759203908122691287
89671.9406,43129.9221,7.727587173815536,1759203908173581806
89671.9406,43129.9221,7.727587173815536,1759203908223652081
89671.9406,43129.9221,7.727587173815536,1759203908275736602
89671.9406,43129.9221,7.727587173815536,1759203908324569400
89671.9316,43129.9222,7.729586750017518,1759203908373782477
89671.9316,43129.9222,7.729586750017518,1759203908424053633
89671.9316,43129.9222,7.729586750017518,1759203908474547461
89671.9316,43129.9222,7.729586750017518,1759203908525935154
89671.9406,43129.9221,7.731587173815534,1759203908575755949
89671.9406,43129.9221,7.731587173815534,1759203908624758286
89671.9406,43129.9221,7.731587173815534,1759203908677047737
89671.9406,43129.9221,7.731587173815534,1759203908724281626
89671.9314,43129.911100000005,7.728587357558986,1759203908775422075
89671.9314,43129.911100000005,7.728587357558986,1759203908826590763
89671.9314,43129.911100000005,7.727587357558988,1759203908875655106
89671.9314,43129.911100000005,7.727587357558988,1759203908926611099
89671.9406,43129.9221,7.727587173815536,1759203908975298573
89671.9406,43129.9221,7.727587173815536,1759203909024678348
89671.9406,43129.9221,7.727587173815536,1759203909074716235
89671.9406,43129.9221,7.727587173815536,1759203909126707578
89671.9316,43129.9222,7.729586750017518,1759203909180033805
89671.9316,43129.9222,7.729586750017518,1759203909227000457
89671.9316,43129.9222,7.729586750017518,1759203909275530178
89671.9316,43129.9222,7.729586750017518,1759203909324783295
89671.9316,43129.9222,7.72858675001752,1759203909372028608
89671.9316,43129.9222,7.729586750017518,1759203909427638260
89671.9316,43129.9222,7.729586750017518,1759203909473847352
89671.9316,43129.9222,7.729586750017518,1759203909528760106
89671.9406,43129.9221,7.727587173815536,1759203909577023968
89671.9406,43129.9221,7.727587173815536,1759203909624733163
89671.9406,43129.9221,7.727587173815536,1759203909674352101
89671.9406,43129.9221,7.727587173815536,1759203909730562651
89671.9316,43129.9222,7.72858675001752,1759203909775328211
89671.9316,43129.9222,7.72858675001752,1759203909828555784
89671.9316,43129.9222,7.72858675001752,1759203909876772903
89671.9316,43129.9222,7.72858675001752,1759203909924737336
89671.9316,43129.9222,7.727586750017522,1759203909980526522
89671.9316,43129.9222,7.727586750017522,1759203910022214209
89671.9316,43129.9222,7.727586750017522,1759203910074593167
89671.9316,43129.9222,7.727586750017522,1759203910122932185
89671.9316,43129.9222,7.727586750017522,1759203910186430797
89671.9316,43129.9222,7.727586750017522,1759203910224666897
89671.9316,43129.9222,7.727586750017522,1759203910274895191
89671.9316,43129.9222,7.727586750017522,1759203910330632170
89671.9316,43129.9222,7.72858675001752,1759203910372222096
