loc_acc_x,loc_acc_y,stamp
1.228841229134266e-05,0.0,1759203898658831922
1.030027733809356e-06,0.0,1759203898658931370
-1.1519440970737155e-05,0.0,1759203898666368195
3.210039641515649e-06,0.0,1759203898686719560
-1.1370452708197631e-05,0.0,1759203898705959934
3.605301396868485e-05,0.0,1759203898726674872
-1.1983145531536661e-05,0.0,1759203898745871037
-1.4027464043626732e-05,0.0,1759203898765466995
-1.9792290784402826e-05,0.0,1759203898787228826
-1.6707973902371672e-05,0.0,1759203898805202086
-1.369998799236773e-05,0.0,1759203898825813783
-1.8381034441159898e-05,0.0,1759203898846086933
-1.112115811043189e-05,0.0,1759203898865938639
-1.5674247315483518e-05,0.0,1759203898885938141
-8.343785105364655e-06,0.0,1759203898905620960
-7.08731545733333e-06,0.0,1759203898925379748
-8.890172986517219e-06,0.0,1759203898947275831
-6.530816522507373e-06,0.0,1759203898965061391
-7.231837639156374e-06,0.0,1759203898986925835
-4.993671022262881e-06,0.0,1759203899004986567
-2.752473892880819e-06,0.0,1759203899026533893
-8.30843089302685e-06,0.0,1759203899046003450
-2.4314769417589903e-06,0.0,1759203899066050196
-7.559983885816924e-06,0.0,1759203899086213833
-1.5669863958922131e-06,0.0,1759203899106205528
-7.333484699563232e-07,0.0,1759203899125020984
-3.1528210407185328e-06,0.0,1759203899147177218
-6.55998081853804e-07,0.0,1759203899164989677
-1.960065016560986e-06,0.0,1759203899187062765
1.2455058079776033e-07,0.0,1759203899204862965
8.538696041968939e-07,0.0,1759203899226021959
-4.068178629477705e-06,0.0,1759203899245995855
6.043074120296153e-07,0.0,1759203899266019767
-2.8186505101434163e-06,0.0,1759203899285826282
4.2567349646177187e-07,0.0,1759203899306553897
1.0914328616150744e-06,0.0,1759203899325280723
-5.4697693347317455e-06,0.0,1759203899346471139
1.320097800627299e-06,0.0,1759203899365900714
-3.3698214427455423e-06,0.0,1759203899386538827
2.0357510466467987e-06,0.0,1759203899405972217
2.203234016491043e-06,0.0,1759203899425600859
-1.782418440856363e-07,0.0,1759203899446808091
1.0714942813397124e-06,0.0,1759203899464651691
-1.6997859202722503e-07,0.0,1759203899486581356
1.0569828070538275e-06,0.0,1759203899505749077
2.492241689449493e-06,0.0,1759203899526073011
-2.6207578546788306e-06,0.0,1759203899545776223
1.852527296193035e-06,0.0,1759203899565948595
1.782840629780074e-05,0.0,1759203899585882255
3.154753775616998e-06,0.0,1759203899605712532
1.860260574489329e-06,0.0,1759203899624954097
8.401141891237778e-06,0.0,1759203899646610367
1.5111003662543205e-06,0.0,1759203899664615114
6.552778620275776e-06,0.0,1759203899686931176
2.171399898555468e-06,0.0,1759203899705015209
-2.6733913231530115e-06,0.0,1759203899725937233
1.0924982305625132e-05,0.0,1759203899746189704
-2.335055517870563e-06,0.0,1759203899765869821
-8.609324003678445e-06,0.0,1759203899786492329
-4.053463332253303e-06,0.0,1759203899806044647
-3.189747820962593e-06,0.0,1759203899825085833
-5.578365380226939e-06,0.0,1759203899846665223
-2.8641732407899217e-06,0.0,1759203899864737294
-3.963990941745629e-06,0.0,1759203899887196519
-1.624015939161964e-06,0.0,1759203899904766212
