actuation_accel_cmd,actuation_brake_cmd,actuation_steer_cmd,stamp
1.0,0.0,-0.034610118716955185,1756544184713554923
1.0,0.0,-0.04314863309264183,1756544184730339689
1.0,0.0,-0.03876865282654762,1756544184731310997
1.0,0.0,-0.037579309195280075,1756544184750735887
1.0,0.0,-0.03576289862394333,1756544184751684921
1.0,0.0,-0.03597625717520714,1756544184767112651
1.0,0.0,-0.03526229411363602,1756544184768297330
1.0,0.0,-0.036109041422605515,1756544184787476021
1.0,0.0,-0.035388726741075516,1756544184788602771
1.0,0.0,-0.035911813378334045,1756544184807145592
1.0,0.0,-0.035330913960933685,1756544184826187004
1.0,0.0,-0.03500819206237793,1756544184826598857
1.0,0.0,-0.05355164408683777,1756544184841904229
1.0,0.0,-0.0451834611594677,1756544184843707910
1.0,0.0,-0.04162653163075447,1756544184860285117
1.0,0.0,-0.03859749063849449,1756544184861141586
1.0,0.0,-0.03417694941163063,1756544184882909445
1.0,0.0,-0.07497695088386536,1756544184884576665
1.0,0.0,-0.11577694863080978,1756544184901830810
1.0,0.0,-0.1565769463777542,1756544184903349946
1.0,0.0,-0.19589178264141083,1756544184923088143
1.0,0.0,-0.155091792345047,1756544184923207379
1.0,0.0,-0.12751324474811554,1756544184939948407
1.0,0.0,-0.12922069430351257,1756544184941700210
1.0,0.0,-0.12638801336288452,1756544184958985247
1.0,0.0,-0.12497986108064651,1756544184959801360
1.0,0.0,-0.12863676249980927,1756544184977349416
1.0,0.0,-0.12637561559677124,1756544184977399338
1.0,0.0,-0.12943075597286224,1756544184997057690
1.0,0.0,-0.1346540004014969,1756544185016293969
1.0,0.0,-0.12987861037254333,1756544185017563938
1.0,0.0,-0.1274135708808899,1756544185019299117
1.0,0.0,-0.13557305932044983,1756544185034708644
1.0,0.0,-0.1340859830379486,1756544185052511013
1.0,0.0,-0.13025178015232086,1756544185053413279
1.0,0.0,-0.13123200833797455,1756544185069996461
1.0,0.0,-0.1286662369966507,1756544185070849971
1.0,0.0,-0.1308775544166565,1756544185091029719
1.0,0.0,-0.12901388108730316,1756544185091992838
1.0,0.0,-0.13125237822532654,1756544185108438037
1.0,0.0,-0.12935379147529602,1756544185109410395
1.0,0.0,-0.13219185173511505,1756544185128131651
1.0,0.0,-0.1300126165151596,1756544185129526102
1.0,0.0,-0.13247992098331451,1756544185147254602
1.0,0.0,-0.1303112655878067,1756544185147989098
1.0,0.0,-0.13221199810504913,1756544185166610361
1.0,0.0,-0.1303272247314453,1756544185185471946
1.0,0.0,-0.12928013503551483,1756544185185969661
1.0,0.0,-0.12509965896606445,1756544185205599292
1.0,0.0,-0.13170108199119568,1756544185224372119
1.0,0.0,-0.13033057749271393,1756544185225176585
1.0,0.0,-0.12895998358726501,1756544185244397461
1.0,0.0,-0.12853966653347015,1756544185246404070
1.0,0.0,-0.138319194316864,1756544185262125848
1.0,0.0,-0.1339525282382965,1756544185263503920
1.0,0.0,-0.12395437061786652,1756544185284322336
1.0,0.0,-0.12459879368543625,1756544185285965891
1.0,0.0,-0.1263042837381363,1756544185304499081
1.0,0.0,-0.1263548880815506,1756544185306978553
1.0,0.0,-0.12770383059978485,1756544185321769673
1.0,0.0,-0.1281326413154602,1756544185323034811
1.0,0.0,-0.11766016483306885,1756544185340111290
1.0,0.0,-0.12249578535556793,1756544185341700974
1.0,0.0,-0.11935083568096161,1756544185357372132
1.0,0.0,-0.12337912619113922,1756544185360019478
1.0,0.0,-0.11617454886436462,1756544185377675347
1.0,0.0,-0.11305084824562073,1756544185381200148
1.0,0.0,-0.11942808330059052,1756544185399240478
1.0,0.0,-0.12272646278142929,1756544185400263524
1.0,0.0,-0.12478432804346085,1756544185423133918
1.0,0.0,-0.11314339935779572,1756544185437436181
1.0,0.0,-0.11849173158407211,1756544185439854779
1.0,0.0,-0.11187771707773209,1756544185455781844
1.0,0.0,-0.10452481359243393,1756544185473092283
1.0,0.0,-0.11367369443178177,1756544185474823389
1.0,0.0,-0.10684539377689362,1756544185493433868
1.0,0.0,-0.11446265876293182,1756544185493479133
1.0,0.0,-0.10684933513402939,1756544185510073972
1.0,0.0,-0.1134987398982048,1756544185511245680
1.0,0.0,-0.12731847167015076,1756544185530201632
1.0,0.0,-0.12438737601041794,1756544185530971069
1.0,0.0,-0.16048800945281982,1756544185549246735
1.0,0.0,-0.1423305869102478,1756544185550258139
1.0,0.0,-0.11837521940469742,1756544185570584721
1.0,0.0,-0.11936328560113907,1756544185571946791
1.0,0.0,-0.10606255382299423,1756544185586687464
1.0,0.0,-0.11412027478218079,1756544185607268045
1.0,0.0,-0.10470382869243622,1756544185608425920
1.0,0.0,-0.11277829110622406,1756544185625285070
1.0,0.0,-0.11726410686969757,1756544185626617844
1.0,0.0,-0.10392193496227264,1756544185646113602
1.0,0.0,-0.1117575466632843,1756544185647959883
1.0,0.0,-0.10948659479618073,1756544185666534523
1.0,0.0,-0.09960560500621796,1756544185683851601
1.0,0.0,-0.10812582820653915,1756544185685007150
1.0,0.0,-0.09812980890274048,1756544185705089008
1.0,0.0,-0.1066865548491478,1756544185706094317
1.0,0.0,-0.10603071749210358,1756544185722239407
1.0,0.0,-0.1104554831981659,1756544185724209450
1.0,0.0,-0.11298053711652756,1756544185739799348
1.0,0.0,-0.09884754568338394,1756544185741349266
